occurrenceID	type	language	license	rightsHolder	accessRights	datasetID	institutionCode	datasetName	ownerInstitutionCode	basisOfRecord	recordedBy	individualCount	eventID	eventDate	continent	countryCode	decimalLatitude	decimalLongitude	geodeticDatum	identifiedBy	scientificName	taxonRank	scientificNameAuthorship	vernacularName	verbatimDatasetName	RECOMMENDED_TAXON_VERSION_KEY	SURVEY_KEY	ITEM_NAME
INBO:NBN:BFN0017900004LQO	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	Ans Mouton	1	BFN0017900000P67	2008-09-17	Europe	BE	50.947179999999996	2.68507	WGS84	Ans Mouton	Pseudorasbora parva	species	(Temminck and Schlegel, 1846)	Blauwbandgrondel	Evaluatie van NTMB-projecten langs Ijzer en Leie (visfauna)	NHMSYS0000544730	BFN001790000002P	Evaluatie van NTMB-projecten langs Ijzer en Leie (visfauna)
INBO:NBN:BFN0017900004NX0	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	Ans Mouton	1	BFN0017900000P7Z	2008-09-17	Europe	BE	50.93453	2.6449700000000003	WGS84	Ans Mouton	Pseudorasbora parva	species	(Temminck and Schlegel, 1846)	Blauwbandgrondel	Evaluatie van NTMB-projecten langs Ijzer en Leie (visfauna)	NHMSYS0000544730	BFN001790000002P	Evaluatie van NTMB-projecten langs Ijzer en Leie (visfauna)
INBO:NBN:BFN0017900004MAP	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	Ans Mouton	1	BFN0017900000P6E	2008-08-21	Europe	BE	50.96195	2.79197	WGS84	Ans Mouton	Pseudorasbora parva	species	(Temminck and Schlegel, 1846)	Blauwbandgrondel	Evaluatie van NTMB-projecten langs Ijzer en Leie (visfauna)	NHMSYS0000544730	BFN001790000002P	Evaluatie van NTMB-projecten langs Ijzer en Leie (visfauna)
INBO:NBN:BFN0017900004M55	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	Ans Mouton	1	BFN0017900000P6C	2008-07-22	Europe	BE	50.96195	2.79197	WGS84	Ans Mouton	Pseudorasbora parva	species	(Temminck and Schlegel, 1846)	Blauwbandgrondel	Evaluatie van NTMB-projecten langs Ijzer en Leie (visfauna)	NHMSYS0000544730	BFN001790000002P	Evaluatie van NTMB-projecten langs Ijzer en Leie (visfauna)
INBO:NBN:BFN0017900004MNS	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	Ans Mouton	1	BFN0017900000P6O	2008-09-17	Europe	BE	50.95664	2.74091	WGS84	Ans Mouton	Pseudorasbora parva	species	(Temminck and Schlegel, 1846)	Blauwbandgrondel	Evaluatie van NTMB-projecten langs Ijzer en Leie (visfauna)	NHMSYS0000544730	BFN001790000002P	Evaluatie van NTMB-projecten langs Ijzer en Leie (visfauna)
INBO:NBN:BFN0017900004MA0	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	Ans Mouton	1	BFN0017900000P6E	2008-08-21	Europe	BE	50.96195	2.79197	WGS84	Ans Mouton	Pseudorasbora parva	species	(Temminck and Schlegel, 1846)	Blauwbandgrondel	Evaluatie van NTMB-projecten langs Ijzer en Leie (visfauna)	NHMSYS0000544730	BFN001790000002P	Evaluatie van NTMB-projecten langs Ijzer en Leie (visfauna)
INBO:NBN:BFN0017900004OG0	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	Ans Mouton	1	BFN0017900000P8F	2008-09-17	Europe	BE	50.940740000000005	2.6532400000000003	WGS84	Ans Mouton	Pseudorasbora parva	species	(Temminck and Schlegel, 1846)	Blauwbandgrondel	Evaluatie van NTMB-projecten langs Ijzer en Leie (visfauna)	NHMSYS0000544730	BFN001790000002P	Evaluatie van NTMB-projecten langs Ijzer en Leie (visfauna)
INBO:NBN:BFN0017900004MAA	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	Ans Mouton	1	BFN0017900000P6E	2008-08-21	Europe	BE	50.96195	2.79197	WGS84	Ans Mouton	Pseudorasbora parva	species	(Temminck and Schlegel, 1846)	Blauwbandgrondel	Evaluatie van NTMB-projecten langs Ijzer en Leie (visfauna)	NHMSYS0000544730	BFN001790000002P	Evaluatie van NTMB-projecten langs Ijzer en Leie (visfauna)
INBO:NBN:BFN0017900004MAS	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	Ans Mouton	1	BFN0017900000P6E	2008-08-21	Europe	BE	50.96195	2.79197	WGS84	Ans Mouton	Pseudorasbora parva	species	(Temminck and Schlegel, 1846)	Blauwbandgrondel	Evaluatie van NTMB-projecten langs Ijzer en Leie (visfauna)	NHMSYS0000544730	BFN001790000002P	Evaluatie van NTMB-projecten langs Ijzer en Leie (visfauna)
INBO:NBN:BFN0017900004MNT	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	Ans Mouton	1	BFN0017900000P6O	2008-09-17	Europe	BE	50.95664	2.74091	WGS84	Ans Mouton	Pseudorasbora parva	species	(Temminck and Schlegel, 1846)	Blauwbandgrondel	Evaluatie van NTMB-projecten langs Ijzer en Leie (visfauna)	NHMSYS0000544730	BFN001790000002P	Evaluatie van NTMB-projecten langs Ijzer en Leie (visfauna)
INBO:NBN:BFN0017900004MAT	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	Ans Mouton	1	BFN0017900000P6E	2008-08-21	Europe	BE	50.96195	2.79197	WGS84	Ans Mouton	Pseudorasbora parva	species	(Temminck and Schlegel, 1846)	Blauwbandgrondel	Evaluatie van NTMB-projecten langs Ijzer en Leie (visfauna)	NHMSYS0000544730	BFN001790000002P	Evaluatie van NTMB-projecten langs Ijzer en Leie (visfauna)
INBO:NBN:BFN00179000024DN	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	Cécile Herr	0	BFN0017900000DRP	2011-06-15	Europe	BE	50.79231	4.4113	WGS84	Cécile Herr	Heracleum mantegazzianum	species	Somm. et Lev.	Reuzenberenklauw	LSVI BIM - 6430/6510 (grasland/ruigte)	INBSYS0000005076	BFN001790000001U	LSVI BIM - 6430/6510 (grasland/ruigte)
INBO:NBN:BFN0017900005N8W	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	J.Y. Baugnee	0	BFN0017900000UVR	2001-07-02	Europe	BE	50.563309999999994	4.6985	WGS84	J.Y. Baugnee	Heracleum mantegazzianum	species	Somm. et Lev.	Reuzenberenklauw	Coccinellidae of Belgium	INBSYS0000005076	BFN001790000003C	Coccinellidae of Belgium
INBO:NBN:BFN00179000074RV	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	Rinus Samyn	0	BFN0017900001TYJ	2003-08-12	Europe	BE	50.772	2.75182	WGS84	Rinus Samyn	Heracleum mantegazzianum	species	Somm. et Lev.	Reuzenberenklauw	Coccinellidae of Belgium	INBSYS0000005076	BFN001790000003C	Coccinellidae of Belgium
INBO:NBN:BFN00179000075O5	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	Rinus Samyn	0	BFN0017900001TYL	2003-08-13	Europe	BE	50.772	2.75182	WGS84	Rinus Samyn	Heracleum mantegazzianum	species	Somm. et Lev.	Reuzenberenklauw	Coccinellidae of Belgium	INBSYS0000005076	BFN001790000003C	Coccinellidae of Belgium
INBO:NBN:BFN0017900005OK1	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	H. Bruge	0	BFN0017900000UPO	1974-08-07	Europe	BE	50.72939	3.67372	WGS84	H. Bruge	Heracleum mantegazzianum	species	Somm. et Lev.	Reuzenberenklauw	Coccinellidae of Belgium	INBSYS0000005076	BFN001790000003C	Coccinellidae of Belgium
INBO:NBN:BFN001790000787Z	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	Rinus Samyn	0	BFN0017900001TYK	2003-08-12	Europe	BE	50.772	2.75182	WGS84	Rinus Samyn	Heracleum mantegazzianum	species	Somm. et Lev.	Reuzenberenklauw	Coccinellidae of Belgium	INBSYS0000005076	BFN001790000003C	Coccinellidae of Belgium
INBO:NBN:BFN001790000752U	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	Rinus Samyn	0	BFN0017900001T22	2003-05-11	Europe	BE	50.81693	3.26261	WGS84	Rinus Samyn	Heracleum mantegazzianum	species	Somm. et Lev.	Reuzenberenklauw	Coccinellidae of Belgium	INBSYS0000005076	BFN001790000003C	Coccinellidae of Belgium
INBO:NBN:BFN0017900000M1I	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation		0	BFN00179000001YB	1989-10-12	Europe	BE	51.19443	4.75403	WGS84		Elodea nuttallii	species	(Planch.) St John	Smalle waterpest	Ecologische typologie waterlopen - vegetatieopnamen	INBSYS0000005372	BFN001790000000B	Ecologische typologie waterlopen - vegetatieopnamen
INBO:NBN:BFN00179000021X7	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	An Leyssen | Bert Berten	0	BFN0017900000CNB	2009-06-26	Europe	BE	51.21152	5.04895	WGS84	An Leyssen	Elodea nuttallii	species	(Planch.) St John	Smalle waterpest	Luronium natans standplaatsonderzoek	INBSYS0000005372	BFN0017900000006	Luronium natans standplaatsonderzoek
INBO:NBN:BFN0017900000ME7	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation		0	BFN00179000001YU	1990-05-21	Europe	BE	51.22507	4.97797	WGS84		Elodea nuttallii	species	(Planch.) St John	Smalle waterpest	Ecologische typologie waterlopen - vegetatieopnamen	INBSYS0000005372	BFN001790000000B	Ecologische typologie waterlopen - vegetatieopnamen
INBO:NBN:BFN0017900000M72	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation		0	BFN00179000001WG	1990-06-26	Europe	BE	51.16152	5.20747	WGS84		Elodea nuttallii	species	(Planch.) St John	Smalle waterpest	Ecologische typologie waterlopen - vegetatieopnamen	INBSYS0000005372	BFN001790000000B	Ecologische typologie waterlopen - vegetatieopnamen
INBO:NBN:BFN0017900000NHB	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation		0	BFN0017900000282	1992-06-24	Europe	BE	50.95398	2.7845299999999997	WGS84		Elodea nuttallii	species	(Planch.) St John	Smalle waterpest	Ecologische typologie waterlopen - vegetatieopnamen	INBSYS0000005372	BFN001790000000B	Ecologische typologie waterlopen - vegetatieopnamen
INBO:NBN:BFN0017900000LRK	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation		0	BFN00179000001SE	1993-06-18	Europe	BE	51.09437	4.04579	WGS84		Elodea nuttallii	species	(Planch.) St John	Smalle waterpest	Ecologische typologie waterlopen - vegetatieopnamen	INBSYS0000005372	BFN001790000000B	Ecologische typologie waterlopen - vegetatieopnamen
INBO:NBN:BFN001790000A5JB	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	An Leyssen | Wim Jambon	0	BFN00179000031DP	2015-07-09	Europe	BE	51.2717	5.43083	WGS84	An Leyssen	Elodea nuttallii	species	(Planch.) St John	Smalle waterpest	LSVI 3260	INBSYS0000005372	BFN001790000000A	LSVI 3260
INBO:NBN:BFN0017900002IK3	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	Anne Ronse	0	BFN0017900000MSJ	2009-06-17	Europe	BE	51.292970000000004	5.11153	WGS84	Anne Ronse	Elodea nuttallii	species	(Planch.) St John	Smalle waterpest	LSVI 3130	INBSYS0000005372	BFN0017900000019	LSVI 3130
INBO:NBN:BFN001790000A5IB	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	An Leyssen | Wim Jambon	0	BFN00179000031DO	2015-07-09	Europe	BE	51.26531	5.42671	WGS84	An Leyssen	Elodea nuttallii	species	(Planch.) St John	Smalle waterpest	LSVI 3260	INBSYS0000005372	BFN001790000000A	LSVI 3260
INBO:NBN:BFN0017900002IHF	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	Anne Ronse	0	BFN0017900000MS7	2009-06-04	Europe	BE	51.34724	4.42052	WGS84	Anne Ronse	Elodea nuttallii	species	(Planch.) St John	Smalle waterpest	LSVI 3130	INBSYS0000005372	BFN0017900000019	LSVI 3130
INBO:NBN:BFN0017900000L8X	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation		0	BFN00179000001JR	1993-06-10	Europe	BE	51.04479	4.14738	WGS84		Elodea nuttallii	species	(Planch.) St John	Smalle waterpest	Ecologische typologie waterlopen - vegetatieopnamen	INBSYS0000005372	BFN001790000000B	Ecologische typologie waterlopen - vegetatieopnamen
INBO:NBN:BFN0017900000MBZ	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation		0	BFN00179000001YX	1990-06-19	Europe	BE	51.18973	4.93052	WGS84		Elodea nuttallii	species	(Planch.) St John	Smalle waterpest	Ecologische typologie waterlopen - vegetatieopnamen	INBSYS0000005372	BFN001790000000B	Ecologische typologie waterlopen - vegetatieopnamen
INBO:NBN:BFN0017900000LYG	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation		0	BFN00179000001Z1	1990-06-19	Europe	BE	51.21095	4.78815	WGS84		Elodea nuttallii	species	(Planch.) St John	Smalle waterpest	Ecologische typologie waterlopen - vegetatieopnamen	INBSYS0000005372	BFN001790000000B	Ecologische typologie waterlopen - vegetatieopnamen
INBO:NBN:BFN0017900000MVM	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation		0	BFN001790000025N	1993-06-23	Europe	BE	51.08297	4.2477800000000006	WGS84		Elodea nuttallii	species	(Planch.) St John	Smalle waterpest	Ecologische typologie waterlopen - vegetatieopnamen	INBSYS0000005372	BFN001790000000B	Ecologische typologie waterlopen - vegetatieopnamen
INBO:NBN:BFN0017900000M65	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation		0	BFN00179000001X4	1990-06-25	Europe	BE	51.1847	5.1833	WGS84		Elodea nuttallii	species	(Planch.) St John	Smalle waterpest	Ecologische typologie waterlopen - vegetatieopnamen	INBSYS0000005372	BFN001790000000B	Ecologische typologie waterlopen - vegetatieopnamen
INBO:NBN:BFN0017900000M11	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation		0	BFN00179000001Y9	1990-06-12	Europe	BE	51.16612	4.62553	WGS84		Elodea nuttallii	species	(Planch.) St John	Smalle waterpest	Ecologische typologie waterlopen - vegetatieopnamen	INBSYS0000005372	BFN001790000000B	Ecologische typologie waterlopen - vegetatieopnamen
INBO:NBN:BFN0017900002IQ4	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	Anne Ronse	0	BFN0017900000MTB	2008-09-11	Europe	BE	51.29473	4.97323	WGS84	Anne Ronse	Elodea nuttallii	species	(Planch.) St John	Smalle waterpest	Luronium natans standplaatsonderzoek	INBSYS0000005372	BFN0017900000006	Luronium natans standplaatsonderzoek
INBO:NBN:BFN0017900000LXE	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation		0	BFN00179000001Z4	1990-06-19	Europe	BE	51.1921	4.7773900000000005	WGS84		Elodea nuttallii	species	(Planch.) St John	Smalle waterpest	Ecologische typologie waterlopen - vegetatieopnamen	INBSYS0000005372	BFN001790000000B	Ecologische typologie waterlopen - vegetatieopnamen
INBO:NBN:BFN001790000A51L	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	An Leyssen | Wim Jambon	0	BFN00179000031CS	2015-06-25	Europe	BE	50.986670000000004	5.51115	WGS84	An Leyssen	Elodea nuttallii	species	(Planch.) St John	Smalle waterpest	LSVI 3260	INBSYS0000005372	BFN001790000000A	LSVI 3260
INBO:NBN:BFN0017900000M57	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation		0	BFN00179000001X8	1990-06-27	Europe	BE	51.14823	4.8118300000000005	WGS84		Elodea nuttallii	species	(Planch.) St John	Smalle waterpest	Ecologische typologie waterlopen - vegetatieopnamen	INBSYS0000005372	BFN001790000000B	Ecologische typologie waterlopen - vegetatieopnamen
INBO:NBN:BFN0017900000LZI	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation		0	BFN00179000001Z2	1990-06-19	Europe	BE	51.1835	4.84596	WGS84		Elodea nuttallii	species	(Planch.) St John	Smalle waterpest	Ecologische typologie waterlopen - vegetatieopnamen	INBSYS0000005372	BFN001790000000B	Ecologische typologie waterlopen - vegetatieopnamen
INBO:NBN:BFN0017900000M4C	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation		0	BFN00179000001WV	1990-06-26	Europe	BE	51.15739	5.01909	WGS84		Elodea nuttallii	species	(Planch.) St John	Smalle waterpest	Ecologische typologie waterlopen - vegetatieopnamen	INBSYS0000005372	BFN001790000000B	Ecologische typologie waterlopen - vegetatieopnamen
INBO:NBN:BFN0017900000M5D	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation		0	BFN00179000001XB	1990-06-27	Europe	BE	51.127179999999996	4.78892	WGS84		Elodea nuttallii	species	(Planch.) St John	Smalle waterpest	Ecologische typologie waterlopen - vegetatieopnamen	INBSYS0000005372	BFN001790000000B	Ecologische typologie waterlopen - vegetatieopnamen
INBO:NBN:BFN0017900002IIP	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	Anne Ronse	0	BFN0017900000MSG	2009-06-17	Europe	BE	51.29473	4.97323	WGS84	Anne Ronse	Elodea nuttallii	species	(Planch.) St John	Smalle waterpest	Luronium natans standplaatsonderzoek	INBSYS0000005372	BFN0017900000006	Luronium natans standplaatsonderzoek
INBO:NBN:BFN0017900000LYU	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation		0	BFN00179000001XZ	1990-06-14	Europe	BE	51.317440000000005	5.07791	WGS84		Elodea nuttallii	species	(Planch.) St John	Smalle waterpest	Ecologische typologie waterlopen - vegetatieopnamen	INBSYS0000005372	BFN001790000000B	Ecologische typologie waterlopen - vegetatieopnamen
INBO:NBN:BFN0017900000KY2	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation		0	BFN00179000001Q2	1991-07-31	Europe	BE	50.98088	4.8586800000000006	WGS84		Elodea nuttallii	species	(Planch.) St John	Smalle waterpest	Ecologische typologie waterlopen - vegetatieopnamen	INBSYS0000005372	BFN001790000000B	Ecologische typologie waterlopen - vegetatieopnamen
INBO:NBN:BFN0017900000L7N	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation		0	BFN00179000001IN	1989-06-26	Europe	BE	51.37641	4.592890000000001	WGS84		Elodea nuttallii	species	(Planch.) St John	Smalle waterpest	Ecologische typologie waterlopen - vegetatieopnamen	INBSYS0000005372	BFN001790000000B	Ecologische typologie waterlopen - vegetatieopnamen
INBO:NBN:BFN0017900000LK2	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation		0	BFN00179000001VC	1994-05-02	Europe	BE	51.15169	3.67536	WGS84		Elodea nuttallii	species	(Planch.) St John	Smalle waterpest	Ecologische typologie waterlopen - vegetatieopnamen	INBSYS0000005372	BFN001790000000B	Ecologische typologie waterlopen - vegetatieopnamen
INBO:NBN:BFN0017900000M8E	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation		0	BFN00179000001WF	1990-07-03	Europe	BE	51.122820000000004	4.53809	WGS84		Elodea nuttallii	species	(Planch.) St John	Smalle waterpest	Ecologische typologie waterlopen - vegetatieopnamen	INBSYS0000005372	BFN001790000000B	Ecologische typologie waterlopen - vegetatieopnamen
INBO:NBN:BFN0017900002IHP	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	Anne Ronse	0	BFN0017900000MS9	2009-06-05	Europe	BE	51.015809999999995	4.97735	WGS84	Anne Ronse	Elodea nuttallii	species	(Planch.) St John	Smalle waterpest	LSVI 3130	INBSYS0000005372	BFN0017900000019	LSVI 3130
INBO:NBN:BFN0017900000M9F	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation		0	BFN00179000001XR	1990-06-18	Europe	BE	51.2427	5.00917	WGS84		Elodea nuttallii	species	(Planch.) St John	Smalle waterpest	Ecologische typologie waterlopen - vegetatieopnamen	INBSYS0000005372	BFN001790000000B	Ecologische typologie waterlopen - vegetatieopnamen
INBO:NBN:BFN0017900000MCW	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation		0	BFN00179000001W2	1994-05-05	Europe	BE	51.12083	3.9769900000000002	WGS84		Elodea nuttallii	species	(Planch.) St John	Smalle waterpest	Ecologische typologie waterlopen - vegetatieopnamen	INBSYS0000005372	BFN001790000000B	Ecologische typologie waterlopen - vegetatieopnamen
INBO:NBN:BFN00179000021X9	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	An Leyssen	0	BFN0017900000CNC	2008-07-02	Europe	BE	51.21152	5.04895	WGS84	An Leyssen	Elodea nuttallii	species	(Planch.) St John	Smalle waterpest	Luronium natans standplaatsonderzoek	INBSYS0000005372	BFN0017900000006	Luronium natans standplaatsonderzoek
