occurrenceID	type	language	license	rightsHolder	accessRights	datasetID	institutionCode	datasetName	ownerInstitutionCode	basisOfRecord	recordedBy	individualCount	eventID	eventDate	continent	countryCode	decimalLatitude	decimalLongitude	geodeticDatum	identifiedBy	scientificName	taxonRank	scientificNameAuthorship	vernacularName	verbatimDatasetName	RECOMMENDED_TAXON_VERSION_KEY	SURVEY_KEY	ITEM_NAME
INBO:NBN:BFN00179000023PA	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	VMM	0	BFN0017900000DKJ	2005-05-25	Europe	BE	51.15891	4.86147	WGS84	VMM	Orconectes limosus	species	(Rafinesque, 1817)	Gevlekte Amerikaanse rivierkreeft	Nieuwe kreeftachtigen in Vlaanderen	NHMSYS0001593792	BFN0017900000023	Nieuwe kreeftachtigen in Vlaanderen
INBO:NBN:BFN00179000023QE	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	VMM	0	BFN0017900000DLN	1993-05-24	Europe	BE	51.21763	5.07336	WGS84	VMM	Orconectes limosus	species	(Rafinesque, 1817)	Gevlekte Amerikaanse rivierkreeft	Nieuwe kreeftachtigen in Vlaanderen	NHMSYS0001593792	BFN0017900000023	Nieuwe kreeftachtigen in Vlaanderen
INBO:NBN:BFN00179000023Q0	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	VMM	0	BFN0017900000DL9	2002-06-03	Europe	BE	51.09992	5.10274	WGS84	VMM	Orconectes limosus	species	(Rafinesque, 1817)	Gevlekte Amerikaanse rivierkreeft	Nieuwe kreeftachtigen in Vlaanderen	NHMSYS0001593792	BFN0017900000023	Nieuwe kreeftachtigen in Vlaanderen
INBO:NBN:BFN00179000023Q1	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	VMM	0	BFN0017900000DLA	2002-06-05	Europe	BE	51.09992	5.10274	WGS84	VMM	Orconectes limosus	species	(Rafinesque, 1817)	Gevlekte Amerikaanse rivierkreeft	Nieuwe kreeftachtigen in Vlaanderen	NHMSYS0001593792	BFN0017900000023	Nieuwe kreeftachtigen in Vlaanderen
INBO:NBN:BFN00179000023Q2	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	VMM	0	BFN0017900000DLB	2003-07-13	Europe	BE	51.09992	5.10274	WGS84	VMM	Orconectes limosus	species	(Rafinesque, 1817)	Gevlekte Amerikaanse rivierkreeft	Nieuwe kreeftachtigen in Vlaanderen	NHMSYS0001593792	BFN0017900000023	Nieuwe kreeftachtigen in Vlaanderen
INBO:NBN:BFN00179000023Q3	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	VMM	0	BFN0017900000DLC	2004	Europe	BE	51.09992	5.10274	WGS84	VMM	Orconectes limosus	species	(Rafinesque, 1817)	Gevlekte Amerikaanse rivierkreeft	Nieuwe kreeftachtigen in Vlaanderen	NHMSYS0001593792	BFN0017900000023	Nieuwe kreeftachtigen in Vlaanderen
INBO:NBN:BFN00179000023Q4	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	VMM	0	BFN0017900000DLD	1991-05-07	Europe	BE	51.21520	5.06000	WGS84	VMM	Orconectes limosus	species	(Rafinesque, 1817)	Gevlekte Amerikaanse rivierkreeft	Nieuwe kreeftachtigen in Vlaanderen	NHMSYS0001593792	BFN0017900000023	Nieuwe kreeftachtigen in Vlaanderen
INBO:NBN:BFN00179000023QQ	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	VMM	0	BFN0017900000DLZ	1998-06-16	Europe	BE	51.21905	5.07878	WGS84	VMM	Orconectes limosus	species	(Rafinesque, 1817)	Gevlekte Amerikaanse rivierkreeft	Nieuwe kreeftachtigen in Vlaanderen	NHMSYS0001593792	BFN0017900000023	Nieuwe kreeftachtigen in Vlaanderen
INBO:NBN:BFN00179000023QG	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	VMM	0	BFN0017900000DLP	2002-02-10	Europe	BE	51.23962	5.06924	WGS84	VMM	Orconectes limosus	species	(Rafinesque, 1817)	Gevlekte Amerikaanse rivierkreeft	Nieuwe kreeftachtigen in Vlaanderen	NHMSYS0001593792	BFN0017900000023	Nieuwe kreeftachtigen in Vlaanderen
INBO:NBN:BFN00179000023QH	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	VMM	0	BFN0017900000DLQ	2002-07-10	Europe	BE	51.23962	5.06924	WGS84	VMM	Orconectes limosus	species	(Rafinesque, 1817)	Gevlekte Amerikaanse rivierkreeft	Nieuwe kreeftachtigen in Vlaanderen	NHMSYS0001593792	BFN0017900000023	Nieuwe kreeftachtigen in Vlaanderen
INBO:NBN:BFN00179000023QK	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	VMM	0	BFN0017900000DLT	2003-10-27	Europe	BE	51.23962	5.06924	WGS84	VMM	Orconectes limosus	species	(Rafinesque, 1817)	Gevlekte Amerikaanse rivierkreeft	Nieuwe kreeftachtigen in Vlaanderen	NHMSYS0001593792	BFN0017900000023	Nieuwe kreeftachtigen in Vlaanderen
INBO:NBN:BFN00179000023QA	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	VMM	0	BFN0017900000DLJ	1994-05-19	Europe	BE	51.21159	5.03904	WGS84	VMM	Orconectes limosus	species	(Rafinesque, 1817)	Gevlekte Amerikaanse rivierkreeft	Nieuwe kreeftachtigen in Vlaanderen	NHMSYS0001593792	BFN0017900000023	Nieuwe kreeftachtigen in Vlaanderen
INBO:NBN:BFN00179000023QC	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	VMM	0	BFN0017900000DLL	1991-05-07	Europe	BE	51.21763	5.07336	WGS84	VMM	Orconectes limosus	species	(Rafinesque, 1817)	Gevlekte Amerikaanse rivierkreeft	Nieuwe kreeftachtigen in Vlaanderen	NHMSYS0001593792	BFN0017900000023	Nieuwe kreeftachtigen in Vlaanderen
INBO:NBN:BFN00179000023MA	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	VMM	0	BFN0017900000DHJ	2002-10-10	Europe	BE	50.90616	4.04964	WGS84	VMM	Orconectes limosus	species	(Rafinesque, 1817)	Gevlekte Amerikaanse rivierkreeft	Nieuwe kreeftachtigen in Vlaanderen	NHMSYS0001593792	BFN0017900000023	Nieuwe kreeftachtigen in Vlaanderen
INBO:NBN:BFN00179000023MB	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	VMM	0	BFN0017900000DHK	2002-09-02	Europe	BE	50.98153	4.06603	WGS84	VMM	Orconectes limosus	species	(Rafinesque, 1817)	Gevlekte Amerikaanse rivierkreeft	Nieuwe kreeftachtigen in Vlaanderen	NHMSYS0001593792	BFN0017900000023	Nieuwe kreeftachtigen in Vlaanderen
INBO:NBN:BFN00179000023MQ	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	VMM	0	BFN0017900000DHZ	2003-06-04	Europe	BE	51.06163	4.40442	WGS84	VMM	Orconectes limosus	species	(Rafinesque, 1817)	Gevlekte Amerikaanse rivierkreeft	Nieuwe kreeftachtigen in Vlaanderen	NHMSYS0001593792	BFN0017900000023	Nieuwe kreeftachtigen in Vlaanderen
INBO:NBN:BFN00179000023MI	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	VMM	0	BFN0017900000DHR	2002-09-11	Europe	BE	50.79274	4.29433	WGS84	VMM	Orconectes limosus	species	(Rafinesque, 1817)	Gevlekte Amerikaanse rivierkreeft	Nieuwe kreeftachtigen in Vlaanderen	NHMSYS0001593792	BFN0017900000023	Nieuwe kreeftachtigen in Vlaanderen
INBO:NBN:BFN00179000023QO	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	VMM	0	BFN0017900000DLX	2003-07-03	Europe	BE	51.22472	5.10844	WGS84	VMM	Orconectes limosus	species	(Rafinesque, 1817)	Gevlekte Amerikaanse rivierkreeft	Nieuwe kreeftachtigen in Vlaanderen	NHMSYS0001593792	BFN0017900000023	Nieuwe kreeftachtigen in Vlaanderen
INBO:NBN:BFN00179000023QP	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	VMM	0	BFN0017900000DLY	2005-05-24	Europe	BE	51.22472	5.10844	WGS84	VMM	Orconectes limosus	species	(Rafinesque, 1817)	Gevlekte Amerikaanse rivierkreeft	Nieuwe kreeftachtigen in Vlaanderen	NHMSYS0001593792	BFN0017900000023	Nieuwe kreeftachtigen in Vlaanderen
INBO:NBN:BFN00179000023M6	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	VMM	0	BFN0017900000DHF	2003-07-29	Europe	BE	50.79098	3.79632	WGS84	VMM	Orconectes limosus	species	(Rafinesque, 1817)	Gevlekte Amerikaanse rivierkreeft	Nieuwe kreeftachtigen in Vlaanderen	NHMSYS0001593792	BFN0017900000023	Nieuwe kreeftachtigen in Vlaanderen
INBO:NBN:BFN00179000023MZ	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	VMM	0	BFN0017900000DI8	2004	Europe	BE	50.97966	4.48247	WGS84	VMM	Orconectes limosus	species	(Rafinesque, 1817)	Gevlekte Amerikaanse rivierkreeft	Nieuwe kreeftachtigen in Vlaanderen	NHMSYS0001593792	BFN0017900000023	Nieuwe kreeftachtigen in Vlaanderen
INBO:NBN:BFN00179000023NP	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	VMM	0	BFN0017900000DIY	2004	Europe	BE	51.16679	4.62924	WGS84	VMM	Orconectes limosus	species	(Rafinesque, 1817)	Gevlekte Amerikaanse rivierkreeft	Nieuwe kreeftachtigen in Vlaanderen	NHMSYS0001593792	BFN0017900000023	Nieuwe kreeftachtigen in Vlaanderen
INBO:NBN:BFN00179000023NA	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	VMM	0	BFN0017900000DIJ	2005-05-31	Europe	BE	51.24241	4.50228	WGS84	VMM	Orconectes limosus	species	(Rafinesque, 1817)	Gevlekte Amerikaanse rivierkreeft	Nieuwe kreeftachtigen in Vlaanderen	NHMSYS0001593792	BFN0017900000023	Nieuwe kreeftachtigen in Vlaanderen
INBO:NBN:BFN00179000023NC	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	VMM	0	BFN0017900000DIL	1994-06-03	Europe	BE	51.23789	4.45465	WGS84	VMM	Orconectes limosus	species	(Rafinesque, 1817)	Gevlekte Amerikaanse rivierkreeft	Nieuwe kreeftachtigen in Vlaanderen	NHMSYS0001593792	BFN0017900000023	Nieuwe kreeftachtigen in Vlaanderen
INBO:NBN:BFN00179000023M4	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	VMM	0	BFN0017900000DHD	2003-06-18	Europe	BE	50.86623	3.63201	WGS84	VMM	Orconectes limosus	species	(Rafinesque, 1817)	Gevlekte Amerikaanse rivierkreeft	Nieuwe kreeftachtigen in Vlaanderen	NHMSYS0001593792	BFN0017900000023	Nieuwe kreeftachtigen in Vlaanderen
INBO:NBN:BFN00179000023OW	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	VMM	0	BFN0017900000DK5	2002-08-13	Europe	BE	51.32889	4.76028	WGS84	VMM	Orconectes limosus	species	(Rafinesque, 1817)	Gevlekte Amerikaanse rivierkreeft	Nieuwe kreeftachtigen in Vlaanderen	NHMSYS0001593792	BFN0017900000023	Nieuwe kreeftachtigen in Vlaanderen
INBO:NBN:BFN00179000023N7	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	VMM	0	BFN0017900000DIG	2003-06-12	Europe	BE	51.11651	4.56295	WGS84	VMM	Orconectes limosus	species	(Rafinesque, 1817)	Gevlekte Amerikaanse rivierkreeft	Nieuwe kreeftachtigen in Vlaanderen	NHMSYS0001593792	BFN0017900000023	Nieuwe kreeftachtigen in Vlaanderen
INBO:NBN:BFN00179000023N4	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	VMM	0	BFN0017900000DID	2003-07-14	Europe	BE	51.05434	4.43351	WGS84	VMM	Orconectes limosus	species	(Rafinesque, 1817)	Gevlekte Amerikaanse rivierkreeft	Nieuwe kreeftachtigen in Vlaanderen	NHMSYS0001593792	BFN0017900000023	Nieuwe kreeftachtigen in Vlaanderen
INBO:NBN:BFN00179000023N5	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	VMM	0	BFN0017900000DIE	2002-09-11	Europe	BE	51.02569	4.50516	WGS84	VMM	Orconectes limosus	species	(Rafinesque, 1817)	Gevlekte Amerikaanse rivierkreeft	Nieuwe kreeftachtigen in Vlaanderen	NHMSYS0001593792	BFN0017900000023	Nieuwe kreeftachtigen in Vlaanderen
INBO:NBN:BFN00179000023MN	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	VMM	0	BFN0017900000DHW	2002-09-09	Europe	BE	50.80925	4.29777	WGS84	VMM	Orconectes limosus	species	(Rafinesque, 1817)	Gevlekte Amerikaanse rivierkreeft	Nieuwe kreeftachtigen in Vlaanderen	NHMSYS0001593792	BFN0017900000023	Nieuwe kreeftachtigen in Vlaanderen
INBO:NBN:BFN00179000023MW	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	VMM	0	BFN0017900000DI5	1999-06-18	Europe	BE	51.23872	4.42635	WGS84	VMM	Orconectes limosus	species	(Rafinesque, 1817)	Gevlekte Amerikaanse rivierkreeft	Nieuwe kreeftachtigen in Vlaanderen	NHMSYS0001593792	BFN0017900000023	Nieuwe kreeftachtigen in Vlaanderen
INBO:NBN:BFN00179000023OJ	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	VMM	0	BFN0017900000DJS	1994-06-01	Europe	BE	51.17161	4.85111	WGS84	VMM	Orconectes limosus	species	(Rafinesque, 1817)	Gevlekte Amerikaanse rivierkreeft	Nieuwe kreeftachtigen in Vlaanderen	NHMSYS0001593792	BFN0017900000023	Nieuwe kreeftachtigen in Vlaanderen
INBO:NBN:BFN00179000023OL	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	VMM	0	BFN0017900000DJU	1995-06-14	Europe	BE	51.17161	4.85111	WGS84	VMM	Orconectes limosus	species	(Rafinesque, 1817)	Gevlekte Amerikaanse rivierkreeft	Nieuwe kreeftachtigen in Vlaanderen	NHMSYS0001593792	BFN0017900000023	Nieuwe kreeftachtigen in Vlaanderen
INBO:NBN:BFN00179000023OM	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	VMM	0	BFN0017900000DJV	1996-06-06	Europe	BE	51.17161	4.85111	WGS84	VMM	Orconectes limosus	species	(Rafinesque, 1817)	Gevlekte Amerikaanse rivierkreeft	Nieuwe kreeftachtigen in Vlaanderen	NHMSYS0001593792	BFN0017900000023	Nieuwe kreeftachtigen in Vlaanderen
INBO:NBN:BFN00179000023OR	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	VMM	0	BFN0017900000DK0	1996-10-16	Europe	BE	51.18642	4.83191	WGS84	VMM	Orconectes limosus	species	(Rafinesque, 1817)	Gevlekte Amerikaanse rivierkreeft	Nieuwe kreeftachtigen in Vlaanderen	NHMSYS0001593792	BFN0017900000023	Nieuwe kreeftachtigen in Vlaanderen
INBO:NBN:BFN00179000023OU	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	VMM	0	BFN0017900000DK3	2003-10-27	Europe	BE	51.20618	4.81964	WGS84	VMM	Orconectes limosus	species	(Rafinesque, 1817)	Gevlekte Amerikaanse rivierkreeft	Nieuwe kreeftachtigen in Vlaanderen	NHMSYS0001593792	BFN0017900000023	Nieuwe kreeftachtigen in Vlaanderen
INBO:NBN:BFN00179000023OV	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	VMM	0	BFN0017900000DK4	2002-05-27	Europe	BE	51.32889	4.76028	WGS84	VMM	Orconectes limosus	species	(Rafinesque, 1817)	Gevlekte Amerikaanse rivierkreeft	Nieuwe kreeftachtigen in Vlaanderen	NHMSYS0001593792	BFN0017900000023	Nieuwe kreeftachtigen in Vlaanderen
INBO:NBN:BFN00179000023OB	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	VMM	0	BFN0017900000DJK	1997-05-26	Europe	BE	51.17970	4.74385	WGS84	VMM	Orconectes limosus	species	(Rafinesque, 1817)	Gevlekte Amerikaanse rivierkreeft	Nieuwe kreeftachtigen in Vlaanderen	NHMSYS0001593792	BFN0017900000023	Nieuwe kreeftachtigen in Vlaanderen
INBO:NBN:BFN00179000023OC	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	VMM	0	BFN0017900000DJL	2004	Europe	BE	51.19395	4.75363	WGS84	VMM	Orconectes limosus	species	(Rafinesque, 1817)	Gevlekte Amerikaanse rivierkreeft	Nieuwe kreeftachtigen in Vlaanderen	NHMSYS0001593792	BFN0017900000023	Nieuwe kreeftachtigen in Vlaanderen
INBO:NBN:BFN00179000023O7	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	VMM	0	BFN0017900000DJG	2003-08-19	Europe	BE	51.18490	4.78328	WGS84	VMM	Orconectes limosus	species	(Rafinesque, 1817)	Gevlekte Amerikaanse rivierkreeft	Nieuwe kreeftachtigen in Vlaanderen	NHMSYS0001593792	BFN0017900000023	Nieuwe kreeftachtigen in Vlaanderen
INBO:NBN:BFN00179000023O8	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	VMM	0	BFN0017900000DJH	2003-08-20	Europe	BE	51.18490	4.78328	WGS84	VMM	Orconectes limosus	species	(Rafinesque, 1817)	Gevlekte Amerikaanse rivierkreeft	Nieuwe kreeftachtigen in Vlaanderen	NHMSYS0001593792	BFN0017900000023	Nieuwe kreeftachtigen in Vlaanderen
INBO:NBN:BFN00179000023OF	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	VMM	0	BFN0017900000DJO	1992-06-01	Europe	BE	51.17161	4.85111	WGS84	VMM	Orconectes limosus	species	(Rafinesque, 1817)	Gevlekte Amerikaanse rivierkreeft	Nieuwe kreeftachtigen in Vlaanderen	NHMSYS0001593792	BFN0017900000023	Nieuwe kreeftachtigen in Vlaanderen
INBO:NBN:BFN00179000023OH	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	VMM	0	BFN0017900000DJQ	1993-05-27	Europe	BE	51.17161	4.85111	WGS84	VMM	Orconectes limosus	species	(Rafinesque, 1817)	Gevlekte Amerikaanse rivierkreeft	Nieuwe kreeftachtigen in Vlaanderen	NHMSYS0001593792	BFN0017900000023	Nieuwe kreeftachtigen in Vlaanderen
INBO:NBN:BFN00179000023UM	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	Tom Van den Neucker	0	BFN0017900000DPV	2008-09-25	Europe	BE	51.16348	5.83067	WGS84	Tom Van den Neucker	Orconectes limosus	species	(Rafinesque, 1817)	Gevlekte Amerikaanse rivierkreeft	Nieuwe kreeftachtigen in Vlaanderen	NHMSYS0001593792	BFN0017900000023	Nieuwe kreeftachtigen in Vlaanderen
INBO:NBN:BFN00179000023O2	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	Tom Van den Neucker	0	BFN0017900000DJB	2008-09-24	Europe	BE	50.96017	4.72534	WGS84	Tom Van den Neucker	Orconectes limosus	species	(Rafinesque, 1817)	Gevlekte Amerikaanse rivierkreeft	Nieuwe kreeftachtigen in Vlaanderen	NHMSYS0001593792	BFN0017900000023	Nieuwe kreeftachtigen in Vlaanderen
INBO:NBN:BFN00179000023NI	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	VMM	0	BFN0017900000DIR	2004	Europe	BE	51.14995	4.58459	WGS84	VMM	Orconectes limosus	species	(Rafinesque, 1817)	Gevlekte Amerikaanse rivierkreeft	Nieuwe kreeftachtigen in Vlaanderen	NHMSYS0001593792	BFN0017900000023	Nieuwe kreeftachtigen in Vlaanderen
INBO:NBN:BFN00179000023NM	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	VMM	0	BFN0017900000DIV	2004	Europe	BE	51.15508	4.59745	WGS84	VMM	Orconectes limosus	species	(Rafinesque, 1817)	Gevlekte Amerikaanse rivierkreeft	Nieuwe kreeftachtigen in Vlaanderen	NHMSYS0001593792	BFN0017900000023	Nieuwe kreeftachtigen in Vlaanderen
INBO:NBN:BFN00179000023NR	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	VMM	0	BFN0017900000DJ0	2002-05-20	Europe	BE	51.17625	4.63652	WGS84	VMM	Orconectes limosus	species	(Rafinesque, 1817)	Gevlekte Amerikaanse rivierkreeft	Nieuwe kreeftachtigen in Vlaanderen	NHMSYS0001593792	BFN0017900000023	Nieuwe kreeftachtigen in Vlaanderen
INBO:NBN:BFN00179000023NZ	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	VMM	0	BFN0017900000DJ8	2004	Europe	BE	51.17757	4.66984	WGS84	VMM	Orconectes limosus	species	(Rafinesque, 1817)	Gevlekte Amerikaanse rivierkreeft	Nieuwe kreeftachtigen in Vlaanderen	NHMSYS0001593792	BFN0017900000023	Nieuwe kreeftachtigen in Vlaanderen
