usageKey,scientificName,rank,order,matchType,phylum,kingdom,genus,class,confidence,synonym,status,family,usageKey1,scientificName2,rank1,order1,matchType1,phylum1,kingdom1,genus1,class1,confidence1,synonym1,status1,family1,UniqueID,TaxonomicGroup,YearPublished,Kingdom,scientificName1,vernacularName,RLCAsPublished,RLC,RLCEurope,Criteria,Reference,license,rightsHolder,accessRights,datasetName,locationID,locality,countryCode,occurrencestatus,threadStatus
1583134,"Empis caudatula Loew, 1867",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Empis,Insecta,100,FALSE,ACCEPTED,Empididae,1583134,"Empis caudatula Loew, 1867",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Empis,Insecta,98,FALSE,ACCEPTED,Empididae,INBO:RL:NONVAL:EMP:2001:1900,EmpididFlies,2001,Animalia,Empis caudatula,NA,Zeldzaam,NT,NA,Regional,Grootaert_etal_2001,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT)
1583126,"Empis chioptera Meigen, 1804",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Empis,Insecta,100,FALSE,ACCEPTED,Empididae,1583126,"Empis chioptera Meigen, 1804",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Empis,Insecta,98,FALSE,ACCEPTED,Empididae,INBO:RL:NONVAL:EMP:2001:1901,EmpididFlies,2001,Animalia,Empis chioptera,NA,Momenteel niet bedreigd,LC,NA,Regional,Grootaert_etal_2001,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC)
1583780,"Empis ciliata Fabricius, 1787",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Empis,Insecta,100,FALSE,ACCEPTED,Empididae,1583780,"Empis ciliata Fabricius, 1787",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Empis,Insecta,98,FALSE,ACCEPTED,Empididae,INBO:RL:NONVAL:EMP:2001:1902,EmpididFlies,2001,Animalia,Empis ciliata,NA,Zeldzaam,NT,NA,Regional,Grootaert_etal_2001,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT)
4515889,"Empis decora Meigen, 1822",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Empis,Insecta,100,FALSE,ACCEPTED,Empididae,4515889,"Empis decora Meigen, 1822",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Empis,Insecta,98,FALSE,ACCEPTED,Empididae,INBO:RL:NONVAL:EMP:2001:1903,EmpididFlies,2001,Animalia,Empis decora,NA,Onvoldoende gekend,DD,NA,Regional,Grootaert_etal_2001,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Data Deficient (DD)
4515892,"Empis digramma Meigen in Gistl, 1835",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Empis,Insecta,100,FALSE,ACCEPTED,Empididae,4515892,"Empis digramma Meigen in Gistl, 1835",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Empis,Insecta,98,FALSE,ACCEPTED,Empididae,INBO:RL:NONVAL:EMP:2001:1904,EmpididFlies,2001,Animalia,Empis digramma,NA,Bedreigd,EN,NA,Regional,Grootaert_etal_2001,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Endangered (EN)
1583513,"Empis femorata Fabricius, 1798",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Empis,Insecta,100,FALSE,ACCEPTED,Empididae,1583513,"Empis femorata Fabricius, 1798",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Empis,Insecta,98,FALSE,ACCEPTED,Empididae,INBO:RL:NONVAL:EMP:2001:1905,EmpididFlies,2001,Animalia,Empis femorata,NA,Uitgestorven in Vlaanderen,RE,NA,Regional,Grootaert_etal_2001,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Regionally Extinct (REX) in Flanders
1583627,"Empis grisea Fallen, 1816",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Empis,Insecta,100,FALSE,ACCEPTED,Empididae,1583627,"Empis grisea Fallen, 1816",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Empis,Insecta,97,FALSE,ACCEPTED,Empididae,INBO:RL:NONVAL:EMP:2001:1906,EmpididFlies,2001,Animalia,Empis grisea,NA,Zeldzaam,NT,NA,Regional,Grootaert_etal_2001,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT)
1583460,"Empis livida Linnaeus, 1758",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Empis,Insecta,100,FALSE,ACCEPTED,Empididae,1583460,"Empis livida Linnaeus, 1758",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Empis,Insecta,98,FALSE,ACCEPTED,Empididae,INBO:RL:NONVAL:EMP:2001:1907,EmpididFlies,2001,Animalia,Empis livida,NA,Momenteel niet bedreigd,LC,NA,Regional,Grootaert_etal_2001,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC)
1583378,"Empis lutea Meigen, 1804",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Empis,Insecta,100,FALSE,ACCEPTED,Empididae,1583378,"Empis lutea Meigen, 1804",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Empis,Insecta,98,FALSE,ACCEPTED,Empididae,INBO:RL:NONVAL:EMP:2001:1908,EmpididFlies,2001,Animalia,Empis lutea,NA,Zeldzaam,NT,NA,Regional,Grootaert_etal_2001,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT)
NA,NA,NA,NA,NONE,NA,NA,NA,NA,100,FALSE,NA,NA,NA,NA,NA,NA,NONE,NA,NA,NA,NA,100,FALSE,NA,NA,INBO:RL:NONVAL:EMP:2001:1909,EmpididFlies,2001,Animalia,Empis near acinerea,NA,Onvoldoende gekend,DD,NA,Regional,Grootaert_etal_2001,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Data Deficient (DD)
1583548,"Empis nigricans Meigen, 1804",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Empis,Insecta,100,FALSE,ACCEPTED,Empididae,1583548,"Empis nigricans Meigen, 1804",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Empis,Insecta,98,FALSE,ACCEPTED,Empididae,INBO:RL:NONVAL:EMP:2001:1910,EmpididFlies,2001,Animalia,Empis nigricans,NA,Zeldzaam,NT,NA,Regional,Grootaert_etal_2001,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT)
1583545,"Empis nigripes Fabricius, 1794",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Empis,Insecta,100,FALSE,ACCEPTED,Empididae,1583545,"Empis nigripes Fabricius, 1794",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Empis,Insecta,97,FALSE,ACCEPTED,Empididae,INBO:RL:NONVAL:EMP:2001:1911,EmpididFlies,2001,Animalia,Empis nigripes,NA,Momenteel niet bedreigd,LC,NA,Regional,Grootaert_etal_2001,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC)
1583383,"Empis nitida Meigen, 1804",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Empis,Insecta,100,FALSE,ACCEPTED,Empididae,1583383,"Empis nitida Meigen, 1804",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Empis,Insecta,98,FALSE,ACCEPTED,Empididae,INBO:RL:NONVAL:EMP:2001:1912,EmpididFlies,2001,Animalia,Empis nitida,NA,Zeldzaam,NT,NA,Regional,Grootaert_etal_2001,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT)
1583509,"Empis nuntia Meigen, 1838",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Empis,Insecta,100,FALSE,ACCEPTED,Empididae,1583509,"Empis nuntia Meigen, 1838",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Empis,Insecta,98,FALSE,ACCEPTED,Empididae,INBO:RL:NONVAL:EMP:2001:1913,EmpididFlies,2001,Animalia,Empis nuntia,NA,Momenteel niet bedreigd,LC,NA,Regional,Grootaert_etal_2001,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC)
1583061,"Empis opaca Meigen, 1804",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Empis,Insecta,100,FALSE,ACCEPTED,Empididae,1583061,"Empis opaca Meigen, 1804",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Empis,Insecta,97,FALSE,ACCEPTED,Empididae,INBO:RL:NONVAL:EMP:2001:1914,EmpididFlies,2001,Animalia,Empis opaca,NA,Momenteel niet bedreigd,LC,NA,Regional,Grootaert_etal_2001,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC)
1583437,"Empis pennipes Linnaeus, 1758",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Empis,Insecta,100,FALSE,ACCEPTED,Empididae,1583437,"Empis pennipes Linnaeus, 1758",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Empis,Insecta,98,FALSE,ACCEPTED,Empididae,INBO:RL:NONVAL:EMP:2001:1915,EmpididFlies,2001,Animalia,Empis pennipes,NA,Zeldzaam,NT,NA,Regional,Grootaert_etal_2001,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT)
1583412,"Empis planetica Collin, 1927",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Empis,Insecta,100,FALSE,ACCEPTED,Empididae,1583412,"Empis planetica Collin, 1927",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Empis,Insecta,98,FALSE,ACCEPTED,Empididae,INBO:RL:NONVAL:EMP:2001:1916,EmpididFlies,2001,Animalia,Empis planetica,NA,Momenteel niet bedreigd,LC,NA,Regional,Grootaert_etal_2001,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC)
1583387,"Empis praevia Collin, 1927",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Empis,Insecta,100,FALSE,ACCEPTED,Empididae,1583387,"Empis praevia Collin, 1927",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Empis,Insecta,98,FALSE,ACCEPTED,Empididae,INBO:RL:NONVAL:EMP:2001:1917,EmpididFlies,2001,Animalia,Empis praevia,NA,Momenteel niet bedreigd,LC,NA,Regional,Grootaert_etal_2001,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC)
1583358,"Empis prodromus Loew, 1867",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Empis,Insecta,100,FALSE,ACCEPTED,Empididae,1583358,"Empis prodromus Loew, 1867",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Empis,Insecta,97,FALSE,ACCEPTED,Empididae,INBO:RL:NONVAL:EMP:2001:1918,EmpididFlies,2001,Animalia,Empis prodromus,NA,Momenteel niet bedreigd,LC,NA,Regional,Grootaert_etal_2001,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC)
1583362,"Empis punctata Meigen, 1804",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Empis,Insecta,100,FALSE,ACCEPTED,Empididae,1583362,"Empis punctata Meigen, 1804",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Empis,Insecta,98,FALSE,ACCEPTED,Empididae,INBO:RL:NONVAL:EMP:2001:1919,EmpididFlies,2001,Animalia,Empis punctata,NA,Zeldzaam,NT,NA,Regional,Grootaert_etal_2001,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT)
1583288,"Empis pusio Egger, 1860",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Empis,Insecta,100,FALSE,ACCEPTED,Empididae,1583288,"Empis pusio Egger, 1860",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Empis,Insecta,98,FALSE,ACCEPTED,Empididae,INBO:RL:NONVAL:EMP:2001:1920,EmpididFlies,2001,Animalia,Empis pusio,NA,Uitgestorven in Vlaanderen,RE,NA,Regional,Grootaert_etal_2001,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Regionally Extinct (REX) in Flanders
1583633,"Empis rufiventris Meigen, 1838",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Empis,Insecta,100,FALSE,ACCEPTED,Empididae,1583633,"Empis rufiventris Meigen, 1838",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Empis,Insecta,97,FALSE,ACCEPTED,Empididae,INBO:RL:NONVAL:EMP:2001:1921,EmpididFlies,2001,Animalia,Empis rufiventris,NA,Zeldzaam,NT,NA,Regional,Grootaert_etal_2001,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT)
1583684,"Empis serotina Loew, 1867",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Empis,Insecta,100,FALSE,ACCEPTED,Empididae,1583684,"Empis serotina Loew, 1867",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Empis,Insecta,98,FALSE,ACCEPTED,Empididae,INBO:RL:NONVAL:EMP:2001:1922,EmpididFlies,2001,Animalia,Empis serotina,NA,Bedreigd,EN,NA,Regional,Grootaert_etal_2001,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Endangered (EN)
1583568,"Empis stercorea Linnaeus, 1761",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Empis,Insecta,100,FALSE,ACCEPTED,Empididae,1583568,"Empis stercorea Linnaeus, 1761",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Empis,Insecta,98,FALSE,ACCEPTED,Empididae,INBO:RL:NONVAL:EMP:2001:1923,EmpididFlies,2001,Animalia,Empis stercorea,NA,Momenteel niet bedreigd,LC,NA,Regional,Grootaert_etal_2001,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC)
1583544,"Empis tessellata Fabricius, 1794",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Empis,Insecta,100,FALSE,ACCEPTED,Empididae,1583544,"Empis tessellata Fabricius, 1794",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Empis,Insecta,98,FALSE,ACCEPTED,Empididae,INBO:RL:NONVAL:EMP:2001:1924,EmpididFlies,2001,Animalia,Empis tessellata,NA,Momenteel niet bedreigd,LC,NA,Regional,Grootaert_etal_2001,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC)
1583277,"Empis trigramma Wiedemann, 1822",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Empis,Insecta,100,FALSE,ACCEPTED,Empididae,1583277,"Empis trigramma Wiedemann, 1822",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Empis,Insecta,98,FALSE,ACCEPTED,Empididae,INBO:RL:NONVAL:EMP:2001:1925,EmpididFlies,2001,Animalia,Empis trigramma,NA,Momenteel niet bedreigd,LC,NA,Regional,Grootaert_etal_2001,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC)
1583495,"Empis variegata Meigen, 1804",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Empis,Insecta,100,FALSE,ACCEPTED,Empididae,1583495,"Empis variegata Meigen, 1804",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Empis,Insecta,98,FALSE,ACCEPTED,Empididae,INBO:RL:NONVAL:EMP:2001:1926,EmpididFlies,2001,Animalia,Empis variegata,NA,Uitgestorven in Vlaanderen,RE,NA,Regional,Grootaert_etal_2001,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Regionally Extinct (REX) in Flanders
1583712,"Empis vitripennis Meigen, 1822",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Empis,Insecta,100,FALSE,ACCEPTED,Empididae,1583712,"Empis vitripennis Meigen, 1822",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Empis,Insecta,98,FALSE,ACCEPTED,Empididae,INBO:RL:NONVAL:EMP:2001:1927,EmpididFlies,2001,Animalia,Empis vitripennis,NA,Momenteel niet bedreigd,LC,NA,Regional,Grootaert_etal_2001,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC)
1583111,"Empis woodi Collin, 1927",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Empis,Insecta,100,FALSE,ACCEPTED,Empididae,1583111,"Empis woodi Collin, 1927",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Empis,Insecta,98,FALSE,ACCEPTED,Empididae,INBO:RL:NONVAL:EMP:2001:1928,EmpididFlies,2001,Animalia,Empis woodi,NA,Zeldzaam,NT,NA,Regional,Grootaert_etal_2001,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT)
1459160,"Euthyneura gyllenhali (Zetterstedt, 1838)",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Euthyneura,Insecta,99,FALSE,ACCEPTED,Hybotidae,1459160,"Euthyneura gyllenhali (Zetterstedt, 1838)",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Euthyneura,Insecta,98,FALSE,ACCEPTED,Hybotidae,INBO:RL:NONVAL:EMP:2001:1929,EmpididFlies,2001,Animalia,Euthyneura gyllenhali,NA,Zeldzaam,NT,NA,Regional,Grootaert_etal_2001,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT)
1459168,"Euthyneura myrtilli Macquart, 1836",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Euthyneura,Insecta,100,FALSE,ACCEPTED,Hybotidae,1459168,"Euthyneura myrtilli Macquart, 1836",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Euthyneura,Insecta,97,FALSE,ACCEPTED,Hybotidae,INBO:RL:NONVAL:EMP:2001:1930,EmpididFlies,2001,Animalia,Euthyneura myrtilli,NA,Momenteel niet bedreigd,LC,NA,Regional,Grootaert_etal_2001,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC)
1444917,"Gloma fuscipennis Meigen, 1822",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Gloma,Insecta,100,FALSE,ACCEPTED,Brachystomatidae,1444917,"Gloma fuscipennis Meigen, 1822",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Gloma,Insecta,98,FALSE,ACCEPTED,Brachystomatidae,INBO:RL:NONVAL:EMP:2001:1931,EmpididFlies,2001,Animalia,Gloma fuscipennis,NA,Zeldzaam,NT,NA,Regional,Grootaert_etal_2001,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT)
1444791,"Heleodromia immaculata Haliday, 1833",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Heleodromia,Insecta,100,FALSE,ACCEPTED,Brachystomatidae,1444791,"Heleodromia immaculata Haliday, 1833",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Heleodromia,Insecta,98,FALSE,ACCEPTED,Brachystomatidae,INBO:RL:NONVAL:EMP:2001:1932,EmpididFlies,2001,Animalia,Heleodromia immaculata,NA,Momenteel niet bedreigd,LC,NA,Regional,Grootaert_etal_2001,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC)
1584950,"Hemerodromia unilineata Zetterstedt, 1842",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Hemerodromia,Insecta,100,FALSE,ACCEPTED,Empididae,1584950,"Hemerodromia unilineata Zetterstedt, 1842",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Hemerodromia,Insecta,98,FALSE,ACCEPTED,Empididae,INBO:RL:NONVAL:EMP:2001:1933,EmpididFlies,2001,Animalia,Hemerodromia unilineata,NA,Uitgestorven in Vlaanderen,RE,NA,Regional,Grootaert_etal_2001,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Regionally Extinct (REX) in Flanders
5079413,"Hilara albipennis Roser, 1840",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Hilara,Insecta,100,FALSE,ACCEPTED,Empididae,5079413,"Hilara albipennis Roser, 1840",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Hilara,Insecta,98,FALSE,ACCEPTED,Empididae,INBO:RL:NONVAL:EMP:2001:1934,EmpididFlies,2001,Animalia,Hilara albipennis,NA,Zeldzaam,NT,NA,Regional,Grootaert_etal_2001,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT)
6098422,"Hilara anglodanica Lundbeck, 1913",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Hilara,Insecta,100,FALSE,ACCEPTED,Empididae,6098422,"Hilara anglodanica Lundbeck, 1913",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Hilara,Insecta,98,FALSE,ACCEPTED,Empididae,INBO:RL:NONVAL:EMP:2001:1935,EmpididFlies,2001,Animalia,Hilara anglodanica,NA,Onvoldoende gekend,DD,NA,Regional,Grootaert_etal_2001,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Data Deficient (DD)
5079678,"Hilara beckeri Strobl, 1892",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Hilara,Insecta,100,FALSE,ACCEPTED,Empididae,5079678,"Hilara beckeri Strobl, 1892",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Hilara,Insecta,98,FALSE,ACCEPTED,Empididae,INBO:RL:NONVAL:EMP:2001:1936,EmpididFlies,2001,Animalia,Hilara beckeri,NA,Bedreigd,EN,NA,Regional,Grootaert_etal_2001,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Endangered (EN)
5079642,"Hilara bistriata Zetterstedt, 1842",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Hilara,Insecta,100,FALSE,ACCEPTED,Empididae,5079642,"Hilara bistriata Zetterstedt, 1842",SPECIES,Diptera,EXACT,Arthropoda,Animalia,Hilara,Insecta,98,FALSE,ACCEPTED,Empididae,INBO:RL:NONVAL:EMP:2001:1937,EmpididFlies,2001,Animalia,Hilara bistriata,NA,Uitgestorven in Vlaanderen,RE,NA,Regional,Grootaert_etal_2001,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Regionally Extinct (REX) in Flanders
