UniqueID,TaxonomicGroup,YearPublished,Kingdom,verbatimScientificName,scientificName,gbifapi_species,vernacularname,RLCAsPublished,RLC,RLCEurope,Criteria,Reference,license,rightsHolder,accessRights,datasetName,locationID,locality,countryCode,occurrencestatus,threadStatus
INBO:RL:NONVAL:CAR:1995:985,CarabidBeetles,1995,Animalia,Harpalus rubripes,Harpalus rubripes,Harpalus rubripes,Blauwe kruiper,Momenteel niet bedreigd,LC,,Regional,Desender_etal_1995,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC)
INBO:RL:NONVAL:CAR:1995:986,CarabidBeetles,1995,Animalia,Harpalus rufibarbis,Harpalus rufibarbis,Harpalus rufibarbis,Gewone halmklimmer,Momenteel niet bedreigd,LC,,Regional,Desender_etal_1995,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC)
INBO:RL:NONVAL:CAR:1995:987,CarabidBeetles,1995,Animalia,Harpalus rufipalpis,Harpalus rufipalpis,Harpalus rufipalpis,Roodtasterkruiper,Zeldzaam,NT,,Regional,Desender_etal_1995,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT)
INBO:RL:NONVAL:CAR:1995:988,CarabidBeetles,1995,Animalia,Harpalus rufipes,Harpalus rufipes,Harpalus rufipes,Roodpoothalmkruiper,Momenteel niet bedreigd,LC,,Regional,Desender_etal_1995,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC)
INBO:RL:NONVAL:CAR:1995:989,CarabidBeetles,1995,Animalia,Harpalus rupicola,Harpalus rupicola,Ophonus rupicola,Rotshalmklimmer,Zeldzaam,NT,,Regional,Desender_etal_1995,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT)
INBO:RL:NONVAL:CAR:1995:990,CarabidBeetles,1995,Animalia,Harpalus sabulicola,Ophonus sabulicola,,Zandhalmklimmer,Uitgestorven in Vlaanderen,RE,,Regional,Desender_etal_1995,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Regionally Extinct (RE) in Flanders
INBO:RL:NONVAL:CAR:1995:991,CarabidBeetles,1995,Animalia,Harpalus serripes,Harpalus serripes,Harpalus serripes,Grote duinkruiper,Kwetsbaar,VU,,Regional,Desender_etal_1995,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Vulnerable (VU)
INBO:RL:NONVAL:CAR:1995:992,CarabidBeetles,1995,Animalia,Harpalus servus,Harpalus servus,Harpalus servus,Brede duinkruiper,Zeldzaam,NT,,Regional,Desender_etal_1995,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT)
INBO:RL:NONVAL:CAR:1995:993,CarabidBeetles,1995,Animalia,Harpalus signaticornis,Harpalus signaticornis,Harpalus signaticornis,Kaalkopkruiper,Uitgestorven in Vlaanderen,RE,,Regional,Desender_etal_1995,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Regionally Extinct (RE) in Flanders
INBO:RL:NONVAL:CAR:1995:994,CarabidBeetles,1995,Animalia,Harpalus smaragdinus,Harpalus smaragdinus,Harpalus smaragdinus,Smaragdkruiper,Kwetsbaar,VU,,Regional,Desender_etal_1995,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Vulnerable (VU)
INBO:RL:NONVAL:CAR:1995:995,CarabidBeetles,1995,Animalia,Harpalus solitaris,Harpalus solitaris,Harpalus solitaris,Heidekruiper,Uitgestorven in Vlaanderen,RE,,Regional,Desender_etal_1995,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Regionally Extinct (RE) in Flanders
INBO:RL:NONVAL:CAR:1995:996,CarabidBeetles,1995,Animalia,Harpalus tardus,Harpalus tardus,Harpalus tardus,Zandkruiper,Momenteel niet bedreigd,LC,,Regional,Desender_etal_1995,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC)
INBO:RL:NONVAL:CAR:1995:997,CarabidBeetles,1995,Animalia,Harpalus vernalis,Harpalus vernalis,Harpalus pumilus,Dwergkruiper,Bedreigd,EN,,Regional,Desender_etal_1995,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Endangered (EN)
INBO:RL:NONVAL:CAR:1995:998,CarabidBeetles,1995,Animalia,Lebia chlorocephala,Lebia chlorocephala,Lebia chlorocephala,Groene pronkloper,Achteruitgaand,NT,,Regional,Desender_etal_1995,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT)
INBO:RL:NONVAL:CAR:1995:999,CarabidBeetles,1995,Animalia,Lebia cruxminor,Lebia cruxminor,Lebia cruxminor,Kruispronkloper,Uitgestorven in Vlaanderen,RE,,Regional,Desender_etal_1995,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Regionally Extinct (RE) in Flanders
INBO:RL:NONVAL:DOL:2000:1473,DolichopodidFlies,2000,Animalia,Achalcus bimaculatus,Achalcus bimaculatus,Achalcus bimaculatus,,Bedreigd,EN,,Regional,Pollet_2000,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Endangered (EN)
INBO:RL:NONVAL:DOL:2000:1474,DolichopodidFlies,2000,Animalia,Achalcus cinereus,Achalcus cinereus,Achalcus cinereus,,Zeldzaam (vrij zeldzaam),NT,,Regional,Pollet_2000,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT) (quite rare)
INBO:RL:NONVAL:DOL:2000:1475,DolichopodidFlies,2000,Animalia,Achalcus flavicollis,Achalcus flavicollis,Achalcus flavicollis,,Zeldzaam (vrij zeldzaam),NT,,Regional,Pollet_2000,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT) (quite rare)
INBO:RL:NONVAL:DOL:2000:1476,DolichopodidFlies,2000,Animalia,Achalcus melanotrichus,Achalcus melanotrichus,Achalcus melanotrichus,,Zeldzaam (zeer zeldzaam),NT,,Regional,Pollet_2000,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT) (very rare)
INBO:RL:NONVAL:DOL:2000:1477,DolichopodidFlies,2000,Animalia,Achalcus phragmitidis,Achalcus phragmitidis,Achalcus phragmitidis,,Zeldzaam (zeldzaam),NT,,Regional,Pollet_2000,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT) (rare)
INBO:RL:NONVAL:DOL:2000:1478,DolichopodidFlies,2000,Animalia,Achalcus vaillanti,Achalcus vaillanti,Achalcus vaillanti,,Zeldzaam (vrij zeldzaam),NT,,Regional,Pollet_2000,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT) (quite rare)
INBO:RL:NONVAL:DOL:2000:1479,DolichopodidFlies,2000,Animalia,Anepsiomyia flaviventris,Anepsiomyia flaviventris,Anepsiomyia flaviventris,,Momenteel niet bedreigd,LC,,Regional,Pollet_2000,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC)
INBO:RL:NONVAL:DOL:2000:1480,DolichopodidFlies,2000,Animalia,Aphrosylus celtiber,Aphrosylus celtiber,Aphrosylus celtiber,,Zeldzaam (zeer zeldzaam),NT,,Regional,Pollet_2000,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT) (very rare)
INBO:RL:NONVAL:DOL:2000:1481,DolichopodidFlies,2000,Animalia,Aphrosylus ferox,Aphrosylus ferox,Aphrosylus ferox,,Met uitsterven bedreigd,CR,,Regional,Pollet_2000,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Critically Endangered (CR)
INBO:RL:NONVAL:DOL:2000:1482,DolichopodidFlies,2000,Animalia,Argyra argentina,Argyra argentina,Argyra argentina,,Zeldzaam (vrij zeldzaam),NT,,Regional,Pollet_2000,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT) (quite rare)
INBO:RL:NONVAL:DOL:2000:1483,DolichopodidFlies,2000,Animalia,Argyra argyria,Argyra argyria,Argyra argyria,,Zeldzaam (vrij zeldzaam),NT,,Regional,Pollet_2000,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT) (quite rare)
INBO:RL:NONVAL:DOL:2000:1484,DolichopodidFlies,2000,Animalia,Argyra atriceps,Argyra atriceps,Argyra atriceps,,Zeldzaam (zeldzaam),NT,,Regional,Pollet_2000,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT) (rare)
INBO:RL:NONVAL:DOL:2000:1485,DolichopodidFlies,2000,Animalia,Argyra diaphana,Argyra diaphana,Argyra diaphana,,Momenteel niet bedreigd,LC,,Regional,Pollet_2000,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC)
INBO:RL:NONVAL:DOL:2000:1486,DolichopodidFlies,2000,Animalia,Argyra elongata,Argyra elongata,Argyra elongata,,Zeldzaam (zeldzaam),NT,,Regional,Pollet_2000,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT) (rare)
INBO:RL:NONVAL:DOL:2000:1487,DolichopodidFlies,2000,Animalia,Argyra grata,Argyra grata,Argyra grata,,Kwetsbaar,VU,,Regional,Pollet_2000,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Vulnerable (VU)
INBO:RL:NONVAL:DOL:2000:1488,DolichopodidFlies,2000,Animalia,Argyra hoffmeisteri,Argyra hoffmeisteri,Argyra hoffmeisteri,,Uitgestorven in Vlaanderen,RE,,Regional,Pollet_2000,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Regionally Extinct (RE) in Flanders
INBO:RL:NONVAL:DOL:2000:1489,DolichopodidFlies,2000,Animalia,Argyra ilonae,Argyra ilonae,Argyra ilonae,,Zeldzaam (zeldzaam),NT,,Regional,Pollet_2000,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT) (rare)
INBO:RL:NONVAL:DOL:2000:1490,DolichopodidFlies,2000,Animalia,Argyra leucocephala,Argyra leucocephala,Argyra leucocephala,,Momenteel niet bedreigd,LC,,Regional,Pollet_2000,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC)
INBO:RL:NONVAL:DOL:2000:1491,DolichopodidFlies,2000,Animalia,Argyra perplexa,Argyra perplexa,Argyra perplexa,,Momenteel niet bedreigd,LC,,Regional,Pollet_2000,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC)
INBO:RL:NONVAL:DOL:2000:1492,DolichopodidFlies,2000,Animalia,Argyra vestita,Argyra vestita,Argyra vestita,,Zeldzaam (vrij zeldzaam),NT,,Regional,Pollet_2000,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT) (quite rare)
INBO:RL:NONVAL:DOL:2000:1493,DolichopodidFlies,2000,Animalia,Asyndetus latifrons,Asyndetus latifrons,Asyndetus latifrons,,Zeldzaam (zeldzaam),NT,,Regional,Pollet_2000,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT) (rare)
INBO:RL:NONVAL:DOL:2000:1494,DolichopodidFlies,2000,Animalia,Campsicnemus alpinus,Campsicnemus alpinus,Campsicnemus alpinus,,Zeldzaam (zeldzaam),NT,,Regional,Pollet_2000,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT) (rare)
INBO:RL:NONVAL:DOL:2000:1495,DolichopodidFlies,2000,Animalia,Campsicnemus armatus,Campsicnemus armatus,Campsicnemus armatus,,Momenteel niet bedreigd,LC,,Regional,Pollet_2000,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC)
INBO:RL:NONVAL:DOL:2000:1496,DolichopodidFlies,2000,Animalia,Campsicnemus armoricanus,Campsicnemus armoricanus,Campsicnemus armoricanus,,Zeldzaam (zeldzaam),NT,,Regional,Pollet_2000,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT) (rare)
INBO:RL:NONVAL:DOL:2000:1497,DolichopodidFlies,2000,Animalia,Campsicnemus compeditus,Campsicnemus compeditus,Campsicnemus compeditus,,Zeldzaam (zeldzaam),NT,,Regional,Pollet_2000,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT) (rare)
INBO:RL:NONVAL:DOL:2000:1498,DolichopodidFlies,2000,Animalia,Campsicnemus curvipes,Campsicnemus curvipes,Campsicnemus curvipes,,Momenteel niet bedreigd,LC,,Regional,Pollet_2000,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC)
INBO:RL:NONVAL:DOL:2000:1499,DolichopodidFlies,2000,Animalia,Campsicnemus loripes,Campsicnemus loripes,Campsicnemus loripes,,Momenteel niet bedreigd,LC,,Regional,Pollet_2000,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC)
INBO:RL:NONVAL:DOL:2000:1500,DolichopodidFlies,2000,Animalia,Campsicnemus lumbatus,Campsicnemus lumbatus,Campsicnemus lumbatus,,Zeldzaam (vrij zeldzaam),NT,,Regional,Pollet_2000,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT) (quite rare)
INBO:RL:NONVAL:DOL:2000:1501,DolichopodidFlies,2000,Animalia,Campsicnemus magius,Campsicnemus magius,Campsicnemus magius,,Zeldzaam (zeer zeldzaam),NT,,Regional,Pollet_2000,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT) (very rare)
INBO:RL:NONVAL:DOL:2000:1502,DolichopodidFlies,2000,Animalia,Campsicnemus picticornis,Campsicnemus picticornis,Campsicnemus picticornis,,Momenteel niet bedreigd,LC,,Regional,Pollet_2000,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC)
INBO:RL:NONVAL:DOL:2000:1503,DolichopodidFlies,2000,Animalia,Campsicnemus pumilio,Campsicnemus pumilio,Campsicnemus pumilio,,Zeldzaam (vrij zeldzaam),NT,,Regional,Pollet_2000,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT) (quite rare)
INBO:RL:NONVAL:DOL:2000:1504,DolichopodidFlies,2000,Animalia,Campsicnemus pusillus,Campsicnemus pusillus,Campsicnemus pusillus,,Zeldzaam (zeer zeldzaam),NT,,Regional,Pollet_2000,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT) (very rare)
INBO:RL:NONVAL:DOL:2000:1505,DolichopodidFlies,2000,Animalia,Campsicnemus scambus,Campsicnemus scambus,Campsicnemus scambus,,Momenteel niet bedreigd,LC,,Regional,Pollet_2000,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC)
INBO:RL:NONVAL:DOL:2000:1506,DolichopodidFlies,2000,Animalia,Campsicnemus umbripennis,Campsicnemus umbripennis,Campsicnemus umbripennis,,Onvoldoende gekend,DD,,Regional,Pollet_2000,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Data Deficient (DD)
INBO:RL:NONVAL:DOL:2000:1507,DolichopodidFlies,2000,Animalia,Chrysotimus flaviventris,Chrysotimus flaviventris,Chrysotimus flaviventris,,Zeldzaam (zeldzaam),NT,,Regional,Pollet_2000,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT) (rare)
INBO:RL:NONVAL:DOL:2000:1508,DolichopodidFlies,2000,Animalia,Chrysotimus molliculus,Chrysotimus molliculus,Chrysotimus molliculus,,Momenteel niet bedreigd,LC,,Regional,Pollet_2000,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC)
INBO:RL:NONVAL:DOL:2000:1509,DolichopodidFlies,2000,Animalia,Chrysotus blepharosceles,Chrysotus blepharosceles,Chrysotus blepharosceles,,Momenteel niet bedreigd,LC,,Regional,Pollet_2000,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC)
