UniqueID,TaxonomicGroup,YearPublished,Kingdom,verbatimScientificName,scientificName,gbifapi_species,vernacularname,RLCAsPublished,RLC,RLCEurope,Criteria,Reference,license,rightsHolder,accessRights,datasetName,locationID,locality,countryCode,occurrencestatus,threadStatus,RLC code Translated term,gbifapi_rank,gbifapi_acceptedKey,gbifapi_acceptedScientificName,gbifapi_canonicalName,gbifapi_class,gbifapi_classKey,gbifapi_confidence,gbifapi_family,gbifapi_familyKey,gbifapi_genus,gbifapi_genusKey,gbifapi_kingdom,gbifapi_kingdomKey,gbifapi_matchType,gbifapi_note,gbifapi_order,gbifapi_orderKey,gbifapi_phylum,gbifapi_phylumKey,gbifapi_rank,gbifapi_scientificName,gbifapi_species,gbifapi_speciesKey,gbifapi_status,gbifapi_synonym,gbifapi_usageKey
INBO:RL:NONVAL:ANT:2013:57,Ants,2003,Animalia,Lasius psammophilus,Lasius psammophilus,Lasius psammophilus,Buntgrasmier,Kwetsbaar,VU,,Regional,Dekoninck_etal_2003,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Vulnerable (VU),Vulnerable (VU) / VU,SPECIES,5035767,"Lasius psammophilus Seifert, 1992",Lasius psammophilus,Insecta,216,100,Formicidae,4342,Lasius,1325751,Animalia,1,EXACT,,Hymenoptera,1457,Arthropoda,54,SPECIES,"Lasius psammophilus Seifert, 1992",Lasius psammophilus,5035767,ACCEPTED,False,5035767
INBO:RL:NONVAL:ANT:2013:58,Ants,2003,Animalia,Lasius sabularum,Lasius sabularum,Lasius sabularum,Breedschubmier,Momenteel niet bedreigd,LC,,Regional,Dekoninck_etal_2003,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Least Concern (LC) / LC,SPECIES,5035806,"Lasius sabularum (Bondroit, 1918)",Lasius sabularum,Insecta,216,100,Formicidae,4342,Lasius,1325751,Animalia,1,EXACT,,Hymenoptera,1457,Arthropoda,54,SPECIES,"Lasius sabularum (Bondroit, 1918)",Lasius sabularum,5035806,ACCEPTED,False,5035806
INBO:RL:NONVAL:ANT:2013:59,Ants,2003,Animalia,Lasius umbratus,Lasius umbratus,Lasius umbratus,Schaduwmier,Momenteel niet bedreigd,LC,,Regional,Dekoninck_etal_2003,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Least Concern (LC) / LC,SPECIES,5035772,"Lasius umbratus (Nylander, 1846)",Lasius umbratus,Insecta,216,100,Formicidae,4342,Lasius,1325751,Animalia,1,EXACT,,Hymenoptera,1457,Arthropoda,54,SPECIES,"Lasius umbratus (Nylander, 1846)",Lasius umbratus,5035772,ACCEPTED,False,5035772
INBO:RL:NONVAL:ANT:2013:60,Ants,2003,Animalia,Leptothorax acervorum,Leptothorax acervorum,Leptothorax acervorum,Behaarde slankmier,Momenteel niet bedreigd,LC,,Regional,Dekoninck_etal_2003,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Least Concern (LC) / LC,SPECIES,1323916,"Leptothorax acervorum (Fabricius, 1793)",Leptothorax acervorum,Insecta,216,100,Formicidae,4342,Leptothorax,1323767,Animalia,1,EXACT,,Hymenoptera,1457,Arthropoda,54,SPECIES,"Leptothorax acervorum (Fabricius, 1793)",Leptothorax acervorum,1323916,ACCEPTED,False,1323916
INBO:RL:NONVAL:ANT:2013:61,Ants,2003,Animalia,Leptothorax affinis,Leptothorax affinis,Leptothorax affinis,Boomslankmier,Geografisch beperkt,NT,,Regional,Dekoninck_etal_2003,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Geographically Limited (NT),Geographically Limited / NT,SPECIES,1323900,"Leptothorax affinis Mayr, 1855",Leptothorax affinis,Insecta,216,100,Formicidae,4342,Leptothorax,1323767,Animalia,1,EXACT,,Hymenoptera,1457,Arthropoda,54,SPECIES,"Leptothorax affinis Mayr, 1855",Leptothorax affinis,1323900,ACCEPTED,False,1323900
INBO:RL:NONVAL:ANT:2013:62,Ants,2003,Animalia,Leptothorax muscorum,Leptothorax muscorum,Leptothorax muscorum,Mosslankmier,Sterk bedreigd,EN,,Regional,Dekoninck_etal_2003,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Critically Endangered (EN),Critically Endangered (EN) / EN,SPECIES,1324105,"Leptothorax muscorum (Nylander, 1846)",Leptothorax muscorum,Insecta,216,100,Formicidae,4342,Leptothorax,1323767,Animalia,1,EXACT,,Hymenoptera,1457,Arthropoda,54,SPECIES,"Leptothorax muscorum (Nylander, 1846)",Leptothorax muscorum,1324105,ACCEPTED,False,1324105
INBO:RL:NONVAL:ANT:2013:63,Ants,2003,Animalia,Leptothorax nylanderi,Leptothorax nylanderi,Leptothorax nylanderi,Bosslankmier,Momenteel niet bedreigd,LC,,Regional,Dekoninck_etal_2003,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Least Concern (LC) / LC,SPECIES,1323853,"Leptothorax nylanderi (Foerster, 1850)",Leptothorax nylanderi,Insecta,216,100,Formicidae,4342,Leptothorax,1323767,Animalia,1,EXACT,,Hymenoptera,1457,Arthropoda,54,SPECIES,"Leptothorax nylanderi (Foerster, 1850)",Leptothorax nylanderi,1323853,ACCEPTED,False,1323853
INBO:RL:NONVAL:ANT:2013:65,Ants,2003,Animalia,Myrmecina graminicola,Myrmecina graminicola,Myrmecina graminicola,Oprolmier,Kwetsbaar,VU,,Regional,Dekoninck_etal_2003,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Vulnerable (VU),Vulnerable (VU) / VU,SPECIES,1315215,"Myrmecina graminicola (Latreille, 1802)",Myrmecina graminicola,Insecta,216,100,Formicidae,4342,Myrmecina,1315201,Animalia,1,EXACT,,Hymenoptera,1457,Arthropoda,54,SPECIES,"Myrmecina graminicola (Latreille, 1802)",Myrmecina graminicola,1315215,ACCEPTED,False,1315215
INBO:RL:NONVAL:ANT:2013:66,Ants,2003,Animalia,Myrmica lonae,Myrmica lonae,Myrmica lonae,	Lepelsteekmier,Sterk bedreigd,EN,,Regional,Dekoninck_etal_2003,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Critically Endangered (EN),Critically Endangered (EN) / EN,SPECIES,4504403,"Myrmica lonae Finzi, 1926",Myrmica lonae,Insecta,216,100,Formicidae,4342,Myrmica,1318775,Animalia,1,EXACT,,Hymenoptera,1457,Arthropoda,54,SPECIES,"Myrmica lonae Finzi, 1926",Myrmica lonae,4504403,ACCEPTED,False,4504403
INBO:RL:NONVAL:ANT:2013:67,Ants,2003,Animalia,Myrmica microrubra,Myrmica microrubra,Myrmica microrubra,Gaststeekmier,Momenteel niet bedreigd,LC,,Regional,Dekoninck_etal_2003,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Least Concern (LC) / LC,SPECIES,4504400,"Myrmica microrubra Seifert, 1993",Myrmica microrubra,Insecta,216,100,Formicidae,4342,Myrmica,1318775,Animalia,1,EXACT,,Hymenoptera,1457,Arthropoda,54,SPECIES,"Myrmica microrubra Seifert, 1993",Myrmica microrubra,4504400,ACCEPTED,False,4504400
INBO:RL:NONVAL:ANT:2013:68,Ants,2003,Animalia,Myrmica rubra,Myrmica rubra,Myrmica rubra,Gewone steekmier,Momenteel niet bedreigd,LC,,Regional,Dekoninck_etal_2003,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Least Concern (LC) / LC,SPECIES,1318874,"Myrmica rubra (Linnaeus, 1758)",Myrmica rubra,Insecta,216,100,Formicidae,4342,Myrmica,1318775,Animalia,1,EXACT,,Hymenoptera,1457,Arthropoda,54,SPECIES,"Myrmica rubra (Linnaeus, 1758)",Myrmica rubra,1318874,ACCEPTED,False,1318874
INBO:RL:NONVAL:ANT:2013:69,Ants,2003,Animalia,Myrmica ruginodis,Myrmica ruginodis,Myrmica ruginodis,Bossteekmier,Momenteel niet bedreigd,LC,,Regional,Dekoninck_etal_2003,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Least Concern (LC) / LC,SPECIES,1318848,"Myrmica ruginodis Nylander, 1846",Myrmica ruginodis,Insecta,216,100,Formicidae,4342,Myrmica,1318775,Animalia,1,EXACT,,Hymenoptera,1457,Arthropoda,54,SPECIES,"Myrmica ruginodis Nylander, 1846",Myrmica ruginodis,1318848,ACCEPTED,False,1318848
INBO:RL:NONVAL:ANT:2013:70,Ants,2003,Animalia,Myrmica rugulosa,Myrmica rugulosa,Myrmica rugulosa,Kleine steekmier,Momenteel niet bedreigd,LC,,Regional,Dekoninck_etal_2003,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Least Concern (LC) / LC,SPECIES,1318789,"Myrmica rugulosa Nylander, 1849",Myrmica rugulosa,Insecta,216,100,Formicidae,4342,Myrmica,1318775,Animalia,1,EXACT,,Hymenoptera,1457,Arthropoda,54,SPECIES,"Myrmica rugulosa Nylander, 1849",Myrmica rugulosa,1318789,ACCEPTED,False,1318789
INBO:RL:NONVAL:ANT:2013:71,Ants,2003,Animalia,Myrmica sabuleti,Myrmica sabuleti,Myrmica sabuleti,Zandsteekmier,Momenteel niet bedreigd,LC,,Regional,Dekoninck_etal_2003,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Least Concern (LC) / LC,SPECIES,1318776,"Myrmica sabuleti Meinert, 1861",Myrmica sabuleti,Insecta,216,100,Formicidae,4342,Myrmica,1318775,Animalia,1,EXACT,,Hymenoptera,1457,Arthropoda,54,SPECIES,"Myrmica sabuleti Meinert, 1861",Myrmica sabuleti,1318776,ACCEPTED,False,1318776
INBO:RL:NONVAL:ANT:2013:72,Ants,2003,Animalia,Myrmica scabrinodis,Myrmica scabrinodis,Myrmica scabrinodis,Moerassteekmier,Momenteel niet bedreigd,LC,,Regional,Dekoninck_etal_2003,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Least Concern (LC) / LC,SPECIES,1318887,"Myrmica scabrinodis Nylander, 1846",Myrmica scabrinodis,Insecta,216,100,Formicidae,4342,Myrmica,1318775,Animalia,1,EXACT,,Hymenoptera,1457,Arthropoda,54,SPECIES,"Myrmica scabrinodis Nylander, 1846",Myrmica scabrinodis,1318887,ACCEPTED,False,1318887
INBO:RL:NONVAL:ANT:2013:73,Ants,2003,Animalia,Myrmica schencki,Myrmica schencki,Myrmica schencki,Kokersteekmier,Kwetsbaar,VU,,Regional,Dekoninck_etal_2003,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Vulnerable (VU),Vulnerable (VU) / VU,SPECIES,1318870,"Myrmica schencki Viereck, 1903",Myrmica schencki,Insecta,216,100,Formicidae,4342,Myrmica,1318775,Animalia,1,EXACT,,Hymenoptera,1457,Arthropoda,54,SPECIES,"Myrmica schencki Viereck, 1903",Myrmica schencki,1318870,ACCEPTED,False,1318870
INBO:RL:NONVAL:ANT:2013:74,Ants,2003,Animalia,Myrmica specioides,Myrmica specioides,Myrmica specioides,Duinsteekmier,Kwetsbaar,VU,,Regional,Dekoninck_etal_2003,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Vulnerable (VU),Vulnerable (VU) / VU,SPECIES,5871110,"Myrmica specioides Bondroit, 1918",Myrmica specioides,Insecta,216,100,Formicidae,4342,Myrmica,1318775,Animalia,1,EXACT,,Hymenoptera,1457,Arthropoda,54,SPECIES,"Myrmica specioides Bondroit, 1918",Myrmica specioides,5871110,ACCEPTED,False,5871110
INBO:RL:NONVAL:ANT:2013:75,Ants,2003,Animalia,Myrmica sulcinodis,Myrmica sulcinodis,Myrmica sulcinodis,Heidesteekmier,Met uitsterven bedreigd,CR,,Regional,Dekoninck_etal_2003,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Critically Endangered (CR),Critically Endangered (CR) / CR,SPECIES,1318917,"Myrmica sulcinodis Nylander, 1846",Myrmica sulcinodis,Insecta,216,100,Formicidae,4342,Myrmica,1318775,Animalia,1,EXACT,,Hymenoptera,1457,Arthropoda,54,SPECIES,"Myrmica sulcinodis Nylander, 1846",Myrmica sulcinodis,1318917,ACCEPTED,False,1318917
INBO:RL:NONVAL:ANT:2013:76,Ants,2003,Animalia,Polyergus rufescens,Polyergus rufescens,Polyergus rufescens,Amazonemier,Met uitsterven bedreigd,CR,,Regional,Dekoninck_etal_2003,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Critically Endangered (CR),Critically Endangered (CR) / CR,SPECIES,1326343,"Polyergus rufescens (Latreille, 1798)",Polyergus rufescens,Insecta,216,100,Formicidae,4342,Polyergus,1326338,Animalia,1,EXACT,,Hymenoptera,1457,Arthropoda,54,SPECIES,"Polyergus rufescens (Latreille, 1798)",Polyergus rufescens,1326343,ACCEPTED,False,1326343
INBO:RL:NONVAL:ANT:2013:77,Ants,2003,Animalia,Ponera coarctata,Ponera coarctata,Ponera coarctata,Gewone staafmier,Sterk bedreigd,EN,,Regional,Dekoninck_etal_2003,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Critically Endangered (EN),Critically Endangered (EN) / EN,SPECIES,5035388,"Ponera coarctata (Latreille, 1802)",Ponera coarctata,Insecta,216,100,Formicidae,4342,Ponera,1317227,Animalia,1,EXACT,,Hymenoptera,1457,Arthropoda,54,SPECIES,"Ponera coarctata (Latreille, 1802)",Ponera coarctata,5035388,ACCEPTED,False,5035388
INBO:RL:NONVAL:ANT:2013:78,Ants,2003,Animalia,Solenopsis fugax,Solenopsis fugax,Solenopsis fugax,Diefmier,Met uitsterven bedreigd,CR,,Regional,Dekoninck_etal_2003,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Critically Endangered (CR),Critically Endangered (CR) / CR,SPECIES,5035204,"Solenopsis fugax (Latreille, 1798)",Solenopsis fugax,Insecta,216,100,Formicidae,4342,Solenopsis,9107211,Animalia,1,EXACT,,Hymenoptera,1457,Arthropoda,54,SPECIES,"Solenopsis fugax (Latreille, 1798)",Solenopsis fugax,5035204,ACCEPTED,False,5035204
INBO:RL:NONVAL:ANT:2013:79,Ants,2003,Animalia,Stenamma debile,Stenamma debile,Stenamma debile,Gewone drentelmier,Momenteel niet bedreigd,LC,,Regional,Dekoninck_etal_2003,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Least Concern (LC) / LC,SPECIES,1316675,"Stenamma debile (Foerster, 1850)",Stenamma debile,Insecta,216,100,Formicidae,4342,Stenamma,9138092,Animalia,1,EXACT,,Hymenoptera,1457,Arthropoda,54,SPECIES,"Stenamma debile (Foerster, 1850)",Stenamma debile,1316675,ACCEPTED,False,1316675
INBO:RL:NONVAL:ANT:2013:80,Ants,2003,Animalia,Stenamma westwoodi,Stenamma westwoodii,Stenamma westwoodii,Engelse drentelmier,Bedreigd maar mate waarin ongekend,DD(PT),,Regional,Dekoninck_etal_2003,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Endangered (EN) uncertain rate,Endangered (EN) uncertain rate / DD(PT),SPECIES,1316667,"Stenamma westwoodii Westwood, 1839",Stenamma westwoodii,Insecta,216,100,Formicidae,4342,Stenamma,9138092,Animalia,1,EXACT,,Hymenoptera,1457,Arthropoda,54,SPECIES,"Stenamma westwoodii Westwood, 1839",Stenamma westwoodii,1316667,ACCEPTED,False,1316667
INBO:RL:NONVAL:ANT:2013:81,Ants,2003,Animalia,Strongylognathus testaceus,Strongylognathus testaceus,Strongylognathus testaceus,Sabelmier,Sterk bedreigd,EN,,Regional,Dekoninck_etal_2003,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Critically Endangered (EN),Critically Endangered (EN) / EN,SPECIES,1317691,"Strongylognathus testaceus (Schenck, 1852)",Strongylognathus testaceus,Insecta,216,100,Formicidae,4342,Strongylognathus,1317667,Animalia,1,EXACT,,Hymenoptera,1457,Arthropoda,54,SPECIES,"Strongylognathus testaceus (Schenck, 1852)",Strongylognathus testaceus,1317691,ACCEPTED,False,1317691
INBO:RL:NONVAL:ANT:2013:82,Ants,2003,Animalia,Tapinoma ambiguum,Tapinoma ambiguum,Tapinoma ambiguum,Heidedraaigatje,Sterk bedreigd,EN,,Regional,Dekoninck_etal_2003,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Critically Endangered (EN),Critically Endangered (EN) / EN,SPECIES,1316828,"Tapinoma ambiguum Emery, 1925",Tapinoma ambiguum,Insecta,216,100,Formicidae,4342,Tapinoma,1316784,Animalia,1,EXACT,,Hymenoptera,1457,Arthropoda,54,SPECIES,"Tapinoma ambiguum Emery, 1925",Tapinoma ambiguum,1316828,ACCEPTED,False,1316828
INBO:RL:NONVAL:ANT:2013:83,Ants,2003,Animalia,Tapinoma erraticum,Tapinoma erraticum,Tapinoma erraticum,Mergeldraaigatje,Met uitsterven bedreigd,CR,,Regional,Dekoninck_etal_2003,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Critically Endangered (CR),Critically Endangered (CR) / CR,SPECIES,1316800,"Tapinoma erraticum (Latreille, 1798)",Tapinoma erraticum,Insecta,216,100,Formicidae,4342,Tapinoma,1316784,Animalia,1,EXACT,,Hymenoptera,1457,Arthropoda,54,SPECIES,"Tapinoma erraticum (Latreille, 1798)",Tapinoma erraticum,1316800,ACCEPTED,False,1316800
INBO:RL:NONVAL:ANT:2013:84,Ants,2003,Animalia,Tetramorium caespitum,Tetramorium caespitum,Tetramorium caespitum,Zwarte zaadmier,Momenteel niet bedreigd,LC,,Regional,Dekoninck_etal_2003,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Least Concern (LC) / LC,SPECIES,1323381,"Tetramorium caespitum (Linnaeus, 1758)",Tetramorium caespitum,Insecta,216,100,Formicidae,4342,Tetramorium,1323128,Animalia,1,EXACT,,Hymenoptera,1457,Arthropoda,54,SPECIES,"Tetramorium caespitum (Linnaeus, 1758)",Tetramorium caespitum,1323381,ACCEPTED,False,1323381
INBO:RL:NONVAL:ANT:2013:85,Ants,2003,Animalia,Tetramorium impurum,Tetramorium impurum,Tetramorium impurum,Bruine zaadmier,Momenteel niet bedreigd,LC,,Regional,Dekoninck_etal_2003,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Least Concern (LC) / LC,SPECIES,1323356,"Tetramorium impurum (Foerster, 1850)",Tetramorium impurum,Insecta,216,100,Formicidae,4342,Tetramorium,1323128,Animalia,1,EXACT,,Hymenoptera,1457,Arthropoda,54,SPECIES,"Tetramorium impurum (Foerster, 1850)",Tetramorium impurum,1323356,ACCEPTED,False,1323356
INBO:RL:NONVAL:BIR:1999:100,BreedingBirds,1999,Animalia,Charadrius hiaticula,Charadrius hiaticula,Charadrius hiaticula,Bontbekplevier,Zeldzaam,NT,LC,ExpertJudgement,DevosAnselin_1999,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT),Near Threatened (NT) / NT,SPECIES,2480278,"Charadrius hiaticula Linnaeus, 1758",Charadrius hiaticula,Aves,212,100,Charadriidae,2480210,Charadrius,2480277,Animalia,1,EXACT,,Charadriiformes,7192402,Chordata,44,SPECIES,"Charadrius hiaticula Linnaeus, 1758",Charadrius hiaticula,2480278,ACCEPTED,False,2480278
INBO:RL:NONVAL:BIR:1999:101,BreedingBirds,1999,Animalia,Chlidonias niger,Chlidonias niger,Chlidonias niger,Zwarte stern,Uitgestorven in Vlaanderen,RE,LC,ExpertJudgement,DevosAnselin_1999,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Regionally Extinct (RE) in Flanders,Regionally Extinct (RE) in Flanders / RE,SPECIES,2481119,"Chlidonias niger (Linnaeus, 1758)",Chlidonias niger,Aves,212,100,Laridae,9316,Chlidonias,2481118,Animalia,1,EXACT,,Charadriiformes,7192402,Chordata,44,SPECIES,"Chlidonias niger (Linnaeus, 1758)",Chlidonias niger,2481119,ACCEPTED,False,2481119
INBO:RL:NONVAL:BIR:1999:102,BreedingBirds,1999,Animalia,Circus aeruginosus,Circus aeruginosus,Circus aeruginosus,Bruine kiekendief,Kwetsbaar,VU,LC,ExpertJudgement,DevosAnselin_1999,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Vulnerable (VU),Vulnerable (VU) / VU,SPECIES,2480482,"Circus aeruginosus (Linnaeus, 1758)",Circus aeruginosus,Aves,212,100,Accipitridae,2877,Circus,2480481,Animalia,1,EXACT,,Accipitriformes,7191147,Chordata,44,SPECIES,"Circus aeruginosus (Linnaeus, 1758)",Circus aeruginosus,2480482,ACCEPTED,False,2480482
INBO:RL:NONVAL:BIR:1999:103,BreedingBirds,1999,Animalia,Circus pygargus,Circus pygargus,Circus pygargus,Grauwe kiekendief,Met uitsterven bedreigd,CR,LC,ExpertJudgement,DevosAnselin_1999,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Critically Endangered (CR),Critically Endangered (CR) / CR,SPECIES,2480495,"Circus pygargus (Linnaeus, 1758)",Circus pygargus,Aves,212,100,Accipitridae,2877,Circus,2480481,Animalia,1,EXACT,,Accipitriformes,7191147,Chordata,44,SPECIES,"Circus pygargus (Linnaeus, 1758)",Circus pygargus,2480495,ACCEPTED,False,2480495
