"type","language","license","rightsHolder","accessRights","datasetID","institutionCode","datasetName","basisOfRecord","occurrenceID","recordedBy","otherCatalogNumbers","eventDate","continent","countryCode","municipality","verbatimLocality","decimalLatitude","decimalLongitude","geodeticDatum","verbatimCoordinateSystem","identifiedBy","scientificName","kingdom","taxonRank","scientificNameAuthorship","nomenclaturalCode"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:146","VMM","INBO:NBN:BFN0017900009S2T","2005-06-19","Europe","BE","Schoten","Wijnegembaan-kanaalpad, tgo ""Houthandel Segers""",51.24241,4.50228,"WGS84","decimal degrees","Boets P","Chelicorophium curvispinum","Animalia","species","(G.O. Sars, 1895)","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:1211","VMM","INBO:NBN:BFN0017900009S2U","2005-06-19","Europe","BE","Schoten","Wijnegembaan-kanaalpad, tgo ""Houthandel Segers""",51.24241,4.50228,"WGS84","decimal degrees","Boets P","Gammarus tigrinus","Animalia","species","Sexton, 1939","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:156","VMM","INBO:NBN:BFN0017900009S2V","1996-04-17","Europe","BE","Schoten","Zwaan, Vaartdreef, opw. zwaaikom, sas 6, L.O.",51.29281,4.54679,"WGS84","decimal degrees","Boets P","Chelicorophium curvispinum","Animalia","species","(G.O. Sars, 1895)","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:1217","VMM","INBO:NBN:BFN0017900009S2W","1996-04-17","Europe","BE","Schoten","Zwaan, Vaartdreef, opw. zwaaikom, sas 6, L.O.",51.29281,4.54679,"WGS84","decimal degrees","Boets P","Gammarus tigrinus","Animalia","species","Sexton, 1939","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:155","VMM","INBO:NBN:BFN0017900009S2X","2001-06-09","Europe","BE","Schoten","Zwaan, Vaartdreef, opw. zwaaikom, sas 6, L.O.",51.29281,4.54679,"WGS84","decimal degrees","Boets P","Chelicorophium curvispinum","Animalia","species","(G.O. Sars, 1895)","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:1218","VMM","INBO:NBN:BFN0017900009S2Y","2001-06-09","Europe","BE","Schoten","Zwaan, Vaartdreef, opw. zwaaikom, sas 6, L.O.",51.29281,4.54679,"WGS84","decimal degrees","Boets P","Gammarus tigrinus","Animalia","species","Sexton, 1939","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:154","VMM","INBO:NBN:BFN0017900009S2Z","2004-05-27","Europe","BE","Schoten","Zwaan, Vaartdreef, opw. zwaaikom, sas 6, L.O.",51.29281,4.54679,"WGS84","decimal degrees","Boets P","Chelicorophium curvispinum","Animalia","species","(G.O. Sars, 1895)","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:217","VMM","INBO:NBN:BFN0017900009S30","2004-05-27","Europe","BE","Schoten","Zwaan, Vaartdreef, opw. zwaaikom, sas 6, L.O.",51.29281,4.54679,"WGS84","decimal degrees","Boets P","Corbicula fluminea","Animalia","species","(O.F. Müller 1774)","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:481","VMM","INBO:NBN:BFN0017900009S31","2004-05-27","Europe","BE","Schoten","Zwaan, Vaartdreef, opw. zwaaikom, sas 6, L.O.",51.29281,4.54679,"WGS84","decimal degrees","Boets P","Dikerogammarus villosus","Animalia","species","(Sowinsky, 1894)","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:644","VMM","INBO:NBN:BFN0017900009S32","2004-05-27","Europe","BE","Schoten","Zwaan, Vaartdreef, opw. zwaaikom, sas 6, L.O.",51.29281,4.54679,"WGS84","decimal degrees","Boets P","Dreissena polymorpha","Animalia","species","(Pallas, 1771)","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:808","VMM","INBO:NBN:BFN0017900009S33","2004-05-27","Europe","BE","Schoten","Zwaan, Vaartdreef, opw. zwaaikom, sas 6, L.O.",51.29281,4.54679,"WGS84","decimal degrees","Boets P","Dugesia tigrina","Animalia","species","(Girard, 1850)","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:1216","VMM","INBO:NBN:BFN0017900009S34","2004-05-27","Europe","BE","Schoten","Zwaan, Vaartdreef, opw. zwaaikom, sas 6, L.O.",51.29281,4.54679,"WGS84","decimal degrees","Boets P","Gammarus tigrinus","Animalia","species","Sexton, 1939","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:2495","VMM","INBO:NBN:BFN0017900009S35","2004-05-27","Europe","BE","Schoten","Zwaan, Vaartdreef, opw. zwaaikom, sas 6, L.O.",51.29281,4.54679,"WGS84","decimal degrees","Boets P","Potamopyrgus antipodarum","Animalia","species","(J.E. Gray, 1843)","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:1219","VMM","INBO:NBN:BFN0017900009S36","2004-06-16","Europe","BE","Lier","100m opw kasteel Ringenhof, einde asfaltweg",51.11665,4.55166,"WGS84","decimal degrees","Boets P","Gammarus tigrinus","Animalia","species","Sexton, 1939","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:645","VMM","INBO:NBN:BFN0017900009S37","2004-06-16","Europe","BE","Lier","100m opw kasteel Ringenhof, einde asfaltweg",51.11733,4.55844,"WGS84","decimal degrees","Boets P","Dreissena polymorpha","Animalia","species","(Pallas, 1771)","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:158","VMM","INBO:NBN:BFN0017900009S38","1991-05-26","Europe","BE","Lier","Zuut, tussen inlaat AWW en brug",51.11651,4.56295,"WGS84","decimal degrees","Boets P","Chelicorophium curvispinum","Animalia","species","(G.O. Sars, 1895)","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:19","VMM","INBO:NBN:BFN0017900009S39","1998-10-11","Europe","BE","Lier","Zuut, tussen inlaat AWW en brug",51.11651,4.56295,"WGS84","decimal degrees","Boets P","Atyaephyra desmarestii","Animalia","species","(Millet, 1831)","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:159","VMM","INBO:NBN:BFN0017900009S3A","1998-10-11","Europe","BE","Lier","Zuut, tussen inlaat AWW en brug",51.11651,4.56295,"WGS84","decimal degrees","Boets P","Chelicorophium curvispinum","Animalia","species","(G.O. Sars, 1895)","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:482","VMM","INBO:NBN:BFN0017900009S3B","1998-10-11","Europe","BE","Lier","Zuut, tussen inlaat AWW en brug",51.11651,4.56295,"WGS84","decimal degrees","Boets P","Dikerogammarus villosus","Animalia","species","(Sowinsky, 1894)","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:157","VMM","INBO:NBN:BFN0017900009S3C","1999-09-04","Europe","BE","Lier","Zuut, tussen inlaat AWW en brug",51.11651,4.56295,"WGS84","decimal degrees","Boets P","Chelicorophium curvispinum","Animalia","species","(G.O. Sars, 1895)","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:483","VMM","INBO:NBN:BFN0017900009S3D","1999-09-04","Europe","BE","Lier","Zuut, tussen inlaat AWW en brug",51.11651,4.56295,"WGS84","decimal degrees","Boets P","Dikerogammarus villosus","Animalia","species","(Sowinsky, 1894)","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:646","VMM","INBO:NBN:BFN0017900009S3E","1999-09-04","Europe","BE","Lier","Zuut, tussen inlaat AWW en brug",51.11651,4.56295,"WGS84","decimal degrees","Boets P","Dreissena polymorpha","Animalia","species","(Pallas, 1771)","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:218","VMM","INBO:NBN:BFN0017900009S3F","2004-06-11","Europe","BE","Lier","Zuut, tussen inlaat AWW en brug",51.11651,4.56295,"WGS84","decimal degrees","Boets P","Corbicula fluminea","Animalia","species","(O.F. Müller 1774)","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:647","VMM","INBO:NBN:BFN0017900009S3G","2004-06-11","Europe","BE","Lier","Zuut, tussen inlaat AWW en brug",51.11651,4.56295,"WGS84","decimal degrees","Boets P","Dreissena polymorpha","Animalia","species","(Pallas, 1771)","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:737","VMM","INBO:NBN:BFN0017900009S3H","2011-01-03/2012-01-02","Europe","BE","Lier","Zuut, tussen inlaat AWW en brug",51.11651,4.56295,"WGS84","decimal degrees","Boets P","Dreissena rostriformis bugensis","Animalia","subspecies","Andrusov","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:2500","VMM","INBO:NBN:BFN0017900009S3I","1999-09-04","Europe","BE","Lier","opw Anderstad, opw brugje",51.11864,4.56712,"WGS84","decimal degrees","Boets P","Potamopyrgus antipodarum","Animalia","species","(J.E. Gray, 1843)","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:1225","VMM","INBO:NBN:BFN0017900009S3J","1996-06-09","Europe","BE","Lier","FC: afw.duiker onder Netekanaal, aan trapje / BIO: opw duiker",51.15026,4.58603,"WGS84","decimal degrees","Boets P","Gammarus tigrinus","Animalia","species","Sexton, 1939","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:1226","VMM","INBO:NBN:BFN0017900009S3K","2000-05-19","Europe","BE","Lier","FC: afw.duiker onder Netekanaal, aan trapje / BIO: opw duiker",51.15026,4.58603,"WGS84","decimal degrees","Boets P","Gammarus tigrinus","Animalia","species","Sexton, 1939","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:1224","VMM","INBO:NBN:BFN0017900009S3L","2001-06-01","Europe","BE","Lier","FC: afw.duiker onder Netekanaal, aan trapje / BIO: opw duiker",51.15026,4.58603,"WGS84","decimal degrees","Boets P","Gammarus tigrinus","Animalia","species","Sexton, 1939","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:1221","VMM","INBO:NBN:BFN0017900009S3M","2002-06-16","Europe","BE","Lier","FC: afw.duiker onder Netekanaal, aan trapje / BIO: opw duiker",51.15026,4.58603,"WGS84","decimal degrees","Boets P","Gammarus tigrinus","Animalia","species","Sexton, 1939","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:1222","VMM","INBO:NBN:BFN0017900009S3N","2004-06-16","Europe","BE","Lier","FC: afw.duiker onder Netekanaal, aan trapje / BIO: opw duiker",51.15026,4.58603,"WGS84","decimal degrees","Boets P","Gammarus tigrinus","Animalia","species","Sexton, 1939","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:1223","VMM","INBO:NBN:BFN0017900009S3O","2005-06-03","Europe","BE","Lier","FC: afw.duiker onder Netekanaal, aan trapje / BIO: opw duiker",51.15026,4.58603,"WGS84","decimal degrees","Boets P","Gammarus tigrinus","Animalia","species","Sexton, 1939","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:219","VMM","INBO:NBN:BFN0017900009S3P","2009-07-02","Europe","BE","Lier","FC: afw.duiker onder Netekanaal, aan trapje / BIO: opw duiker",51.15026,4.58603,"WGS84","decimal degrees","Boets P","Corbicula fluminea","Animalia","species","(O.F. Müller 1774)","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:2503","VMM","INBO:NBN:BFN0017900009S3Q","2009-07-02","Europe","BE","Lier","FC: afw.duiker onder Netekanaal, aan trapje / BIO: opw duiker",51.15026,4.58603,"WGS84","decimal degrees","Boets P","Potamopyrgus antipodarum","Animalia","species","(J.E. Gray, 1843)","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:1227","VMM","INBO:NBN:BFN0017900009S3R","2004-06-13","Europe","BE","Lier","Kanaalstr., aan duiker onder Netekanaal",51.13379,4.59018,"WGS84","decimal degrees","Boets P","Gammarus tigrinus","Animalia","species","Sexton, 1939","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:648","VMM","INBO:NBN:BFN0017900009S3S","2004-06-16","Europe","BE","Lier","Kanaalstr., aan duiker onder Netekanaal",51.13379,4.59018,"WGS84","decimal degrees","Boets P","Dreissena polymorpha","Animalia","species","(Pallas, 1771)","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:318","VMM","INBO:NBN:BFN0017900009S3T","2004-09-09","Europe","BE","Kasterlee","Tielen, zijwegTielensteenweg, afw. brug",51.23626,4.90188,"WGS84","decimal degrees","Boets P","Crangonyx pseudogracilis","Animalia","species","Bousfield, 1958","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:451","VMM","INBO:NBN:BFN0017900009S3U","2004-09-09","Europe","BE","Kasterlee","Tielen, zijwegTielensteenweg, afw. brug",51.23626,4.90188,"WGS84","decimal degrees","Boets P","Dendrocoelum romanodanubiale","Animalia","species","Codreanu","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:2819","VMM","INBO:NBN:BFN0017900009S3V","2004-09-09","Europe","BE","Kasterlee","Tielen, zijwegTielensteenweg, afw. brug",51.23626,4.90188,"WGS84","decimal degrees","Boets P","Proasellus meridianus","Animalia","species","(Racovitza, 1919)","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:996","VMM","INBO:NBN:BFN0017900009S3W","1998-08-12","Europe","BE","Kasterlee","Oosteneind, opw brug",51.23392,4.99164,"WGS84","decimal degrees","Boets P","Gammarus roeseli","Animalia","species","Gervais","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:997","VMM","INBO:NBN:BFN0017900009S3X","2004-09-11","Europe","BE","Kasterlee","Terlo, achteraan op het bedrijfsterrein van Vilatca",51.23965,5.00642,"WGS84","decimal degrees","Boets P","Gammarus roeseli","Animalia","species","Gervais","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:2822","VMM","INBO:NBN:BFN0017900009S3Y","2004-09-11","Europe","BE","Kasterlee","Terlo, achteraan op het bedrijfsterrein van Vilatca",51.23965,5.00642,"WGS84","decimal degrees","Boets P","Proasellus meridianus","Animalia","species","(Racovitza, 1919)","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:1281","VMM","INBO:NBN:BFN0017900009S3Z","2004-09-08","Europe","BE","Kasterlee","Terlo, thv herberg De Witte Molen, opw brug",51.2468,5.0085,"WGS84","decimal degrees","Boets P","Gammarus tigrinus","Animalia","species","Sexton, 1939","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:2509","VMM","INBO:NBN:BFN0017900009S40","1999-06-26","Europe","BE","Zandhoven","Zandhovensteenweg-Oelegembaan, opw Bevaardbrug",51.20866,4.62925,"WGS84","decimal degrees","Boets P","Potamopyrgus antipodarum","Animalia","species","(J.E. Gray, 1843)","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:305","VMM","INBO:NBN:BFN0017900009S41","2004-04-07","Europe","BE","Zandhoven","Zandhovensteenweg-Oelegembaan, opw Bevaardbrug",51.20866,4.62925,"WGS84","decimal degrees","Boets P","Crangonyx pseudogracilis","Animalia","species","Bousfield, 1958","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:812","VMM","INBO:NBN:BFN0017900009S42","1999-09-08","Europe","BE","Zandhoven","Viersel, zijwegje Bergen (tgo. n°91)",51.18263,4.64861,"WGS84","decimal degrees","Boets P","Dugesia tigrina","Animalia","species","(Girard, 1850)","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:2303","VMM","INBO:NBN:BFN0017900009S43","2009-11-01","Europe","BE","Zandhoven","Pulderbos, Voort/Draaiboom, opw brug en Molenbeek",51.2034,4.67805,"WGS84","decimal degrees","Boets P","Haitia acuta","Animalia","species","(Draparnaud, 1805)","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:2513","VMM","INBO:NBN:BFN0017900009S44","2009-11-01","Europe","BE","Zandhoven","Pulderbos, Voort/Draaiboom, opw brug en Molenbeek",51.2034,4.67805,"WGS84","decimal degrees","Boets P","Potamopyrgus antipodarum","Animalia","species","(J.E. Gray, 1843)","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:1295","VMM","INBO:NBN:BFN0017900009S45","1998-11-11","Europe","BE","Dessel","Geelsebaan, afw brug(BIO), opw brug (FC)",51.23962,5.06924,"WGS84","decimal degrees","Boets P","Gammarus tigrinus","Animalia","species","Sexton, 1939","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:1296","VMM","INBO:NBN:BFN0017900009S46","2000-08-19","Europe","BE","Dessel","Geelsebaan, afw brug(BIO), opw brug (FC)",51.23962,5.06924,"WGS84","decimal degrees","Boets P","Gammarus tigrinus","Animalia","species","Sexton, 1939","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:1297","VMM","INBO:NBN:BFN0017900009S47","2003-10-29","Europe","BE","Dessel","Geelsebaan, afw brug(BIO), opw brug (FC)",51.23962,5.06924,"WGS84","decimal degrees","Boets P","Gammarus tigrinus","Animalia","species","Sexton, 1939","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:998","VMM","INBO:NBN:BFN0017900009S48","2004-09-12","Europe","BE","Dessel","Geelsebaan, Avoortbrug, afw.(BIO) en opw.(FC) weg",51.24784,5.07355,"WGS84","decimal degrees","Boets P","Gammarus roeseli","Animalia","species","Gervais","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:1299","VMM","INBO:NBN:BFN0017900009S49","2004-09-12","Europe","BE","Dessel","Geelsebaan, Avoortbrug, afw.(BIO) en opw.(FC) weg",51.24784,5.07355,"WGS84","decimal degrees","Boets P","Gammarus tigrinus","Animalia","species","Sexton, 1939","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:452","VMM","INBO:NBN:BFN0017900009S4A","2004-09-11","Europe","BE","Dessel","Brasel, Zijdreef, opw(BIO) en afw(FC) brug",51.2368,5.08289,"WGS84","decimal degrees","Boets P","Dendrocoelum romanodanubiale","Animalia","species","Codreanu","ICZN"
