taxonID,TaxonomicGroup,YearPublished,Kingdom,Phylum,Class,Order,Family,Genus,Species,verbatimScientificName,ScientificName,vernacularName,RLCEurope,Criteria,IUCNCriteria,Reference,Biome,Biotope1,Biotope2,Cuddliness,Lifespan,Mobility,NutrientLevel,Spine,license,rightsHolder,accessRights,datasetName,locationID,locality,countryCode,occurrencestatus,threadStatus,RLCAsPublished,RLC,eventDate,language2,Checklist,gbifapi_acceptedKey,gbifapi_acceptedScientificName,gbifapi_canonicalName,gbifapi_class,gbifapi_classKey,gbifapi_confidence,gbifapi_family,gbifapi_familyKey,gbifapi_genus,gbifapi_genusKey,gbifapi_kingdom,gbifapi_kingdomKey,gbifapi_matchType,gbifapi_note,gbifapi_order,gbifapi_orderKey,gbifapi_phylum,gbifapi_phylumKey,gbifapi_rank,gbifapi_scientificName,gbifapi_species,gbifapi_speciesKey,gbifapi_status,gbifapi_synonym,gbifapi_usageKey
INBO:RL:VAL:BIR:2004:175,BreedingBirds,2004,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,querquedula,Anas querquedula,Anas querquedula,Zomertaling,LC,Regional,,Devos_etal_2004,SemiAquatic,Marshes,,Cuddly,Shortlived,Mobile,Eutrophic,Vertebrate,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Endangered (EN),Bedreigd,EN,to complete,nl,validated,2498083,"Anas querquedula Linnaeus, 1758",Anas querquedula,Aves,212,100,Anatidae,2986,Anas,2498056,Animalia,1,EXACT,,Anseriformes,1108,Chordata,44,SPECIES,"Anas querquedula Linnaeus, 1758",Anas querquedula,2498083,ACCEPTED,False,2498083
INBO:RL:VAL:BIR:2004:176,BreedingBirds,2004,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,strepera,Anas strepera,Anas strepera,Krakeend,LC,Regional,,Devos_etal_2004,SemiAquatic,Limnophilous,,Cuddly,Shortlived,Mobile,Eutrophic,Vertebrate,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Momenteel niet bedreigd,LC,to complete,nl,validated,2498151,"Anas strepera Linnaeus, 1758",Anas strepera,Aves,212,100,Anatidae,2986,Anas,2498056,Animalia,1,EXACT,,Anseriformes,1108,Chordata,44,SPECIES,"Anas strepera Linnaeus, 1758",Anas strepera,2498151,ACCEPTED,False,2498151
INBO:RL:VAL:BIR:2004:178,BreedingBirds,2004,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anser,anser,Anser anser,Anser anser,Grauwe gans,LC,Regional,,Devos_etal_2004,SemiAquatic,Marshes,,Cuddly,Longlived,Mobile,Eutrophic,Vertebrate,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Momenteel niet bedreigd,LC,to complete,nl,validated,2498036,"Anser anser (Linnaeus, 1758)",Anser anser,Aves,212,100,Anatidae,2986,Anser,2498016,Animalia,1,EXACT,,Anseriformes,1108,Chordata,44,SPECIES,"Anser anser (Linnaeus, 1758)",Anser anser,2498036,ACCEPTED,False,2498036
INBO:RL:VAL:BIR:2004:180,BreedingBirds,2004,Animalia,Chordata,Aves,Passeriformes,Prunellidae,Anthus,campestris,Anthus campestris,Anthus campestris,Duinpieper,LC,Regional,,Devos_etal_2004,Terrestrial,Dunes,,Cuddly,Shortlived,Mobile,Oligotrophic,Vertebrate,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Regionally Extinct (REX),Uitgestorven,RE,to complete,nl,validated,2490274,"Anthus campestris (Linnaeus, 1758)",Anthus campestris,Aves,212,100,Motacillidae,5257,Anthus,2490241,Animalia,1,EXACT,,Passeriformes,729,Chordata,44,SPECIES,"Anthus campestris (Linnaeus, 1758)",Anthus campestris,2490274,ACCEPTED,False,2490274
INBO:RL:VAL:BIR:2004:181,BreedingBirds,2004,Animalia,Chordata,Aves,Passeriformes,Prunellidae,Anthus,pratensis,Anthus pratensis,Anthus pratensis,Graspieper,NT,Regional,,Devos_etal_2004,Terrestrial,Grasslands,,Cuddly,Shortlived,Mobile,Eutrophic,Vertebrate,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Endangered (EN),Bedreigd,EN,to complete,nl,validated,2490266,"Anthus pratensis (Linnaeus, 1758)",Anthus pratensis,Aves,212,100,Motacillidae,5257,Anthus,2490241,Animalia,1,EXACT,,Passeriformes,729,Chordata,44,SPECIES,"Anthus pratensis (Linnaeus, 1758)",Anthus pratensis,2490266,ACCEPTED,False,2490266
INBO:RL:VAL:BIR:2004:182,BreedingBirds,2004,Animalia,Chordata,Aves,Passeriformes,Prunellidae,Anthus,trivialis,Anthus trivialis,Anthus trivialis,Boompieper,LC,Regional,,Devos_etal_2004,Terrestrial,Heathlands,,Cuddly,Shortlived,Mobile,Oligotrophic,Vertebrate,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Endangered (EN),Bedreigd,EN,to complete,nl,validated,2490246,"Anthus trivialis (Linnaeus, 1758)",Anthus trivialis,Aves,212,100,Motacillidae,5257,Anthus,2490241,Animalia,1,EXACT,,Passeriformes,729,Chordata,44,SPECIES,"Anthus trivialis (Linnaeus, 1758)",Anthus trivialis,2490246,ACCEPTED,False,2490246
INBO:RL:VAL:BIR:2004:183,BreedingBirds,2004,Animalia,Chordata,Aves,Apodiformes,Apodidae,Apus,apus,Apus apus,Apus apus,Gierzwaluw,LC,Regional,,Devos_etal_2004,Terrestrial,Anthropogenic,,Cuddly,Longlived,Mobile,Eutrophic,Vertebrate,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Momenteel niet bedreigd,LC,to complete,nl,validated,5228676,"Apus apus (Linnaeus, 1758)",Apus apus,Aves,212,100,Apodidae,2993,Apus,2235048,Animalia,1,EXACT,,Apodiformes,1448,Chordata,44,SPECIES,"Apus apus (Linnaeus, 1758)",Apus apus,5228676,ACCEPTED,False,5228676
INBO:RL:VAL:BIR:2004:184,BreedingBirds,2004,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Ardea,cinerea,Ardea cinerea,Ardea cinerea,Blauwe Reiger,LC,Regional,,Devos_etal_2004,SemiAquatic,Marshes,,Cuddly,Longlived,Mobile,Eutrophic,Vertebrate,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Momenteel niet bedreigd,LC,to complete,nl,validated,2480925,"Ardea cinerea Linnaeus, 1758",Ardea cinerea,Aves,212,100,Ardeidae,3685,Ardea,2480922,Animalia,1,EXACT,,Pelecaniformes,7190953,Chordata,44,SPECIES,"Ardea cinerea Linnaeus, 1758",Ardea cinerea,2480925,ACCEPTED,False,2480925
INBO:RL:VAL:BIR:2004:186,BreedingBirds,2004,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,flammeus,Asio flammeus,Asio flammeus,Velduil,LC,Regional,,Devos_etal_2004,Terrestrial,Grasslands,,Cuddly,Shortlived,Mobile,Mesotrophic,Vertebrate,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT),Zeldzaam,NT,to complete,nl,validated,2497295,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,Aves,212,100,Strigidae,9348,Asio,8373955,Animalia,1,EXACT,,Strigiformes,1450,Chordata,44,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,2497295,ACCEPTED,False,2497295
INBO:RL:VAL:BIR:2004:187,BreedingBirds,2004,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,otus,Asio otus,Asio otus,Ransuil,LC,Regional,,Devos_etal_2004,Terrestrial,Woodlands,,Cuddly,Shortlived,Mobile,Mesotrophic,Vertebrate,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Momenteel niet bedreigd,LC,to complete,nl,validated,2497306,"Asio otus (Linnaeus, 1758)",Asio otus,Aves,212,100,Strigidae,9348,Asio,8373955,Animalia,1,EXACT,,Strigiformes,1450,Chordata,44,SPECIES,"Asio otus (Linnaeus, 1758)",Asio otus,2497306,ACCEPTED,False,2497306
INBO:RL:VAL:BIR:2004:188,BreedingBirds,2004,Animalia,Chordata,Aves,Strigiformes,Strigidae,Athene,noctua,Athene noctua,Athene noctua,Steenuil,LC,Regional,,Devos_etal_2004,Terrestrial,Agriculture,,Cuddly,Shortlived,Mobile,Eutrophic,Vertebrate,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Momenteel niet bedreigd,LC,to complete,nl,validated,2497266,"Athene noctua (Scopoli, 1769)",Athene noctua,Aves,212,100,Strigidae,9348,Athene,2497239,Animalia,1,EXACT,,Strigiformes,1450,Chordata,44,SPECIES,"Athene noctua (Scopoli, 1769)",Athene noctua,2497266,ACCEPTED,False,2497266
INBO:RL:VAL:BIR:2004:189,BreedingBirds,2004,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aythya,ferina,Aythya ferina,Aythya ferina,Tafeleend,VU,Regional,,Devos_etal_2004,SemiAquatic,Limnophilous,,Cuddly,Shortlived,Mobile,Eutrophic,Vertebrate,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Momenteel niet bedreigd,LC,to complete,nl,validated,2498255,"Aythya ferina (Linnaeus, 1758)",Aythya ferina,Aves,212,100,Anatidae,2986,Aythya,2498254,Animalia,1,EXACT,,Anseriformes,1108,Chordata,44,SPECIES,"Aythya ferina (Linnaeus, 1758)",Aythya ferina,2498255,ACCEPTED,False,2498255
INBO:RL:VAL:BIR:2004:190,BreedingBirds,2004,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aythya,fuligula,Aythya fuligula,Aythya fuligula,Kuifeend,LC,Regional,,Devos_etal_2004,SemiAquatic,Limnophilous,,Cuddly,Shortlived,Mobile,Eutrophic,Vertebrate,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Momenteel niet bedreigd,LC,to complete,nl,validated,2498261,"Aythya fuligula (Linnaeus, 1758)",Aythya fuligula,Aves,212,100,Anatidae,2986,Aythya,2498254,Animalia,1,EXACT,,Anseriformes,1108,Chordata,44,SPECIES,"Aythya fuligula (Linnaeus, 1758)",Aythya fuligula,2498261,ACCEPTED,False,2498261
INBO:RL:VAL:BIR:2004:192,BreedingBirds,2004,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Botaurus,stellaris,Botaurus stellaris,Botaurus stellaris,Roerdomp,LC,Regional,,Devos_etal_2004,SemiAquatic,Marshes,,Cuddly,Longlived,Mobile,Eutrophic,Vertebrate,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Critically Endangered (CR),Met uitsterven bedreigd,CR,to complete,nl,validated,2480910,"Botaurus stellaris (Linnaeus, 1758)",Botaurus stellaris,Aves,212,100,Ardeidae,3685,Botaurus,2480909,Animalia,1,EXACT,,Pelecaniformes,7190953,Chordata,44,SPECIES,"Botaurus stellaris (Linnaeus, 1758)",Botaurus stellaris,2480910,ACCEPTED,False,2480910
INBO:RL:VAL:BIR:2004:197,BreedingBirds,2004,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteo,buteo,Buteo buteo,Buteo buteo,Buizerd,LC,Regional,,Devos_etal_2004,Terrestrial,Woodlands,,Non Cuddly,Longlived,Sedentary,Eutrophic,Vertebrate,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Momenteel niet bedreigd,LC,to complete,nl,validated,2480537,"Buteo buteo (Linnaeus, 1758)",Buteo buteo,Aves,212,100,Accipitridae,2877,Buteo,2480517,Animalia,1,EXACT,,Accipitriformes,7191147,Chordata,44,SPECIES,"Buteo buteo (Linnaeus, 1758)",Buteo buteo,2480537,ACCEPTED,False,2480537
INBO:RL:VAL:BIR:2004:199,BreedingBirds,2004,Animalia,Chordata,Aves,Caprimulgiformes,Caprimulgidae,Caprimulgus,europaeus,Caprimulgus europaeus,Caprimulgus europaeus,Nachtzwaluw,LC,Regional,,Devos_etal_2004,Terrestrial,Heathlands,,Cuddly,Longlived,Mobile,Oligotrophic,Vertebrate,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Vulnerable (VU),Kwetsbaar,VU,to complete,nl,validated,8109681,"Caprimulgus europaeus Linnaeus, 1758",Caprimulgus europaeus,Aves,212,100,Caprimulgidae,5225,Caprimulgus,2496826,Animalia,1,EXACT,,Caprimulgiformes,8510645,Chordata,44,SPECIES,"Caprimulgus europaeus Linnaeus, 1758",Caprimulgus europaeus,8109681,ACCEPTED,False,8109681
INBO:RL:VAL:BIR:2004:200,BreedingBirds,2004,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Carduelis,cannabina,Carduelis cannabina,Carduelis cannabina,Kneu,LC,Regional,,Devos_etal_2004,Terrestrial,Shrubs,,Cuddly,Shortlived,Mobile,Eutrophic,Vertebrate,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT),Achteruitgaand,NT,to complete,nl,validated,8104397,"Linaria cannabina (Linnaeus, 1758)",Carduelis cannabina,Aves,212,100,Fringillidae,5242,Linaria,8741507,Animalia,1,EXACT,,Passeriformes,729,Chordata,44,SPECIES,"Carduelis cannabina (Linnaeus, 1758)",Linaria cannabina,8104397,SYNONYM,True,2494708
INBO:RL:VAL:BIR:2004:201,BreedingBirds,2004,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Carduelis,carduelis,Carduelis carduelis,Carduelis carduelis,Putter,LC,Regional,,Devos_etal_2004,Terrestrial,Eurytopic,,Cuddly,Shortlived,Mobile,Eutrophic,Vertebrate,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Momenteel niet bedreigd,LC,to complete,nl,validated,2494686,"Carduelis carduelis (Linnaeus, 1758)",Carduelis carduelis,Aves,212,100,Fringillidae,5242,Carduelis,2494621,Animalia,1,EXACT,,Passeriformes,729,Chordata,44,SPECIES,"Carduelis carduelis (Linnaeus, 1758)",Carduelis carduelis,2494686,ACCEPTED,False,2494686
INBO:RL:VAL:BIR:2004:202,BreedingBirds,2004,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Carduelis,chloris,Carduelis chloris,Carduelis chloris,Groenling,LC,Regional,,Devos_etal_2004,Terrestrial,Eurytopic,,Cuddly,Shortlived,Mobile,Eutrophic,Vertebrate,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Momenteel niet bedreigd,LC,to complete,nl,validated,5845582,"Chloris chloris (Linnaeus, 1758)",Carduelis chloris,Aves,212,100,Fringillidae,5242,Chloris,3241514,Animalia,1,EXACT,,Passeriformes,729,Chordata,44,SPECIES,"Carduelis chloris (Linnaeus, 1758)",Chloris chloris,5845582,SYNONYM,True,2494642
INBO:RL:VAL:BIR:2004:203,BreedingBirds,2004,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Carduelis,flammea,Carduelis flammea cabaret,Carduelis flammea cabaret,Kleine barmsijs,LC,Regional,,Devos_etal_2004,Terrestrial,Shrubs,,Cuddly,Shortlived,Mobile,Mesotrophic,Vertebrate,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT),Zeldzaam,NT,to complete,nl,validated,8732478,"Acanthis flammea subsp. cabaret (P. L. Statius Müller, 1776)",Carduelis flammea cabaret,Aves,212,100,Fringillidae,5242,Acanthis,6782561,Animalia,1,EXACT,,Passeriformes,729,Chordata,44,SUBSPECIES,"Carduelis flammea subsp. cabaret (P. L. Statius Müller, 1776)",Acanthis flammea,5231630,SYNONYM,True,6175377
INBO:RL:VAL:BIR:2004:204,BreedingBirds,2004,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Carduelis,spinus,Carduelis spinus,Carduelis spinus,Sijs,LC,Regional,,Devos_etal_2004,Terrestrial,Woodlands,,Cuddly,Shortlived,Mobile,Mesotrophic,Vertebrate,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT),Zeldzaam,NT,to complete,nl,validated,6092830,"Spinus spinus (Linnaeus, 1758)",Carduelis spinus,Aves,212,100,Fringillidae,5242,Spinus,8051475,Animalia,1,EXACT,,Passeriformes,729,Chordata,44,SPECIES,"Carduelis spinus (Linnaeus, 1758)",Spinus spinus,6092830,SYNONYM,True,2494701
INBO:RL:VAL:BIR:2004:206,BreedingBirds,2004,Animalia,Chordata,Aves,Passeriformes,Certhiidae,Certhia,brachydactyla,Certhia brachydactyla,Certhia brachydactyla,Boomkruiper,LC,Regional,,Devos_etal_2004,Terrestrial,Woodlands,,Cuddly,Shortlived,Mobile,Eutrophic,Vertebrate,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Momenteel niet bedreigd,LC,to complete,nl,validated,7806848,"Certhia brachydactyla C. L. Brehm, 1820",Certhia brachydactyla,Aves,212,100,Certhiidae,5227,Certhia,2487601,Animalia,1,EXACT,,Passeriformes,729,Chordata,44,SPECIES,"Certhia brachydactyla C. L. Brehm, 1820",Certhia brachydactyla,7806848,ACCEPTED,False,7806848
INBO:RL:VAL:BIR:2004:207,BreedingBirds,2004,Animalia,Chordata,Aves,Passeriformes,Sylviidae,Cettia,cetti,Cettia cetti,Cettia cetti,CettiÂ’s zanger,LC,Regional,,Devos_etal_2004,SemiAquatic,Marshes,,Cuddly,Shortlived,Mobile,Eutrophic,Vertebrate,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT),Zeldzaam,NT,to complete,nl,validated,2493012,"Cettia cetti (Temminck, 1820)",Cettia cetti,Aves,212,100,Cettiidae,6100900,Cettia,2492997,Animalia,1,EXACT,,Passeriformes,729,Chordata,44,SPECIES,"Cettia cetti (Temminck, 1820)",Cettia cetti,2493012,ACCEPTED,False,2493012
INBO:RL:VAL:BIR:2004:208,BreedingBirds,2004,Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Charadrius,alexandrinus,Charadrius alexandrinus,Charadrius alexandrinus,Strandplevier,LC,Regional,,Devos_etal_2004,Terrestrial,Dunes,,Cuddly,Shortlived,Mobile,Oligotrophic,Vertebrate,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Critically Endangered (CR),Met uitsterven bedreigd,CR,to complete,nl,validated,2480311,"Charadrius alexandrinus Linnaeus, 1758",Charadrius alexandrinus,Aves,212,100,Charadriidae,2480210,Charadrius,2480277,Animalia,1,EXACT,,Charadriiformes,7192402,Chordata,44,SPECIES,"Charadrius alexandrinus Linnaeus, 1758",Charadrius alexandrinus,2480311,ACCEPTED,False,2480311
INBO:RL:VAL:BIR:2004:209,BreedingBirds,2004,Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Charadrius,dubius,Charadrius dubius,Charadrius dubius,Kleine plevier,LC,Regional,,Devos_etal_2004,Terrestrial,Rheophilous,,Cuddly,Shortlived,Mobile,Oligotrophic,Vertebrate,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Momenteel niet bedreigd,LC,to complete,nl,validated,7937336,"Charadrius dubius Scopoli, 1786",Charadrius dubius,Aves,212,100,Charadriidae,2480210,Charadrius,2480277,Animalia,1,EXACT,,Charadriiformes,7192402,Chordata,44,SPECIES,"Charadrius dubius Scopoli, 1786",Charadrius dubius,7937336,ACCEPTED,False,7937336
INBO:RL:VAL:BIR:2004:210,BreedingBirds,2004,Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Charadrius,hiaticula,Charadrius hiaticula,Charadrius hiaticula,Bontbekplevier,LC,Regional,,Devos_etal_2004,Terrestrial,Dunes,,Cuddly,Shortlived,Mobile,Oligotrophic,Vertebrate,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT),Zeldzaam,NT,to complete,nl,validated,2480278,"Charadrius hiaticula Linnaeus, 1758",Charadrius hiaticula,Aves,212,100,Charadriidae,2480210,Charadrius,2480277,Animalia,1,EXACT,,Charadriiformes,7192402,Chordata,44,SPECIES,"Charadrius hiaticula Linnaeus, 1758",Charadrius hiaticula,2480278,ACCEPTED,False,2480278
INBO:RL:VAL:BIR:2004:213,BreedingBirds,2004,Animalia,Chordata,Aves,Charadriiformes,Laridae,Chlidonias,niger,Chlidonias niger,Chlidonias niger,Zwarte stern,LC,Regional,,Devos_etal_2004,SemiAquatic,Marshes,,Cuddly,Longlived,Mobile,Mesotrophic,Vertebrate,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Regionally Extinct (REX),Uitgestorven,RE,to complete,nl,validated,2481119,"Chlidonias niger (Linnaeus, 1758)",Chlidonias niger,Aves,212,100,Laridae,9316,Chlidonias,2481118,Animalia,1,EXACT,,Charadriiformes,7192402,Chordata,44,SPECIES,"Chlidonias niger (Linnaeus, 1758)",Chlidonias niger,2481119,ACCEPTED,False,2481119
INBO:RL:VAL:BIR:2004:217,BreedingBirds,2004,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Circus,aeruginosus,Circus aeruginosus,Circus aeruginosus,Bruine kiekendief,LC,Regional,,Devos_etal_2004,Terrestrial,Agriculture,Marshes,Non Cuddly,Longlived,Sedentary,Eutrophic,Vertebrate,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Momenteel niet bedreigd,LC,to complete,nl,validated,2480482,"Circus aeruginosus (Linnaeus, 1758)",Circus aeruginosus,Aves,212,100,Accipitridae,2877,Circus,2480481,Animalia,1,EXACT,,Accipitriformes,7191147,Chordata,44,SPECIES,"Circus aeruginosus (Linnaeus, 1758)",Circus aeruginosus,2480482,ACCEPTED,False,2480482
INBO:RL:VAL:BIR:2004:219,BreedingBirds,2004,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Circus,pygargus,Circus pygargus,Circus pygargus,Grauwe kiekendief,LC,Regional,,Devos_etal_2004,Terrestrial,Agriculture,,Non Cuddly,Longlived,Sedentary,Eutrophic,Vertebrate,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Critically Endangered (CR),Met uitsterven bedreigd,CR,to complete,nl,validated,2480495,"Circus pygargus (Linnaeus, 1758)",Circus pygargus,Aves,212,100,Accipitridae,2877,Circus,2480481,Animalia,1,EXACT,,Accipitriformes,7191147,Chordata,44,SPECIES,"Circus pygargus (Linnaeus, 1758)",Circus pygargus,2480495,ACCEPTED,False,2480495
INBO:RL:VAL:BIR:2004:220,BreedingBirds,2004,Animalia,Chordata,Aves,Passeriformes,Cisticolidae,Cisticola,juncidis,Cisticola juncidis,Cisticola juncidis,Graszanger,LC,Regional,,Devos_etal_2004,Terrestrial,Grasslands,,Cuddly,Shortlived,Mobile,Mesotrophic,Vertebrate,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT),Zeldzaam,NT,to complete,nl,validated,2492822,"Cisticola juncidis (Rafinesque, 1810)",Cisticola juncidis,Aves,212,100,Cisticolidae,9293,Cisticola,2492786,Animalia,1,EXACT,,Passeriformes,729,Chordata,44,SPECIES,"Cisticola juncidis (Rafinesque, 1810)",Cisticola juncidis,2492822,ACCEPTED,False,2492822
