LocationWVCode;LocationWVNaam;IsStandardizedLocationWV;active;RegioWVNaam;LocationGeometry;decimalLatitude;decimalLongitude
1030701;Uitkerkse Polder UITKERKE;1;true;Noord-West-Vlaanderen;0x000000000104CD00000037B8D5F00AEC0840E0E28A5FD6A7494075E0EBF609ED0840C86FCC3AD3A74940232DA3FB3EED0840964537BDD5A7494074CBB3C25CEE0840A427D525D1A74940F9CFA0E3D1EE0840AC4B3416DCA749404E91684EC2ED08401110BED9E0A749400C265C562BEF0840C75726EFE4A7494017E8F9D904F008403A4B8E61DBA74940EB139857E4EF08407EAC97B5D7A74940BA7E123784EF084083CFEAD3D8A74940AB2289BDABEC0840DC018E209EA74940D93DE77BB2F00840BDDB9C808FA74940C546C13B00F208409C3CF9D18BA749403E0621A690F108409110FF1970A74940951074EFD1F1084075AA274F6FA74940E30EC92FA7F10840B408ED7854A7494040DC67BEE8F00840AC77710148A74940AB75716743F108406D51D3883BA74940FCA6728BADF1084033F801DF2CA749406AABB15BF9F408405EE01AAE34A749407FDA9D4303F60840881541CB0FA7494084681893CAF6084027D1B3BCEEA64940B3F0BA8390F90840CF2E5ACCFFA649400E92C75980FA0840C289D589FCA64940F5F390361DFB0840D29E6B97F1A64940A19E3F7E4EFD08404F1A4F77FAA6494077D900E85CFF08407A8260E3EEA6494043754EB3BAFF0840C9B9B89BE8A649403400857666010940C491CF95E5A64940D6FFE489C701094035402C3BE5A649408B58C96485020940AD19E881E5A64940F4EB2BFFE302094078E7A367E6A64940E7B209EA66040940C8531B54F1A649400355CBE6920409404F22B300F5A649407FF1A7425B0509402185D91BF1A64940870B174FE50609401DB1737EE4A6494064CF47F848070940E8C35E9FE2A64940AF45FE7893080940AC23D45EE0A64940F5FAC601F20B0940D5A05750DEA64940DDA31115530C09404120A1F5DDA64940B0F669BA760D0940142F5577E0A6494019EB1F47FD0E094075382971E7A649403CC752CE210F0940DD18B897E3A649404B509F25721009409257C46EDAA649408C081D2F55100940E0BEDA08D1A64940DEA61A880311094022BB9105CFA64940D68C26A33B1009409ADEAB96BFA649401C047583B4100940BC8063F5BDA649401BE460222E1309400CE8E468B5A64940045B17309B130940383B463AB4A64940B2CB8FF6511709405DCDC305C2A649408F3B47AB7017094058FED30AC5A649400BDEB239F2170940E7829D16C8A6494092DA732B4918094060085B79C6A6494010712C23661909404535332B8DA649409A64F4473B1C0940FBE2E29993A64940C221CE1BFF1F094027F4D4059EA64940DE0EDEA17A1F0940108066A288A649404FE488FC9A2009404425646160A64940DCB0AE374528094007F5E3B583A6494085F0517123290940073A4F8377A64940DF84CB28212D09401B1FB73944A64940810DEC5B2D2E0940B3B2D67249A6494054D5A89BC42E0940B504825E42A64940F4AF7F4CB72F09406499D25548A64940F9812B49A23709409BF69477DCA549408A17F81DA63809409F0CAD82A4A549409060B572F23A0940BC80E2D2AFA54940012F88D98241094071BD9EDA54A54940DB9133732543094052DF12E53FA54940D3156B1BC1430940BA4C976937A549408F4A6FB0D34409409B64F98C28A54940126198DE87460940DC414DDE10A54940DA3822EF0C460940CA79EC3E0EA5494048BFB36FB645094027786E3703A54940351BBBC7D644094098D1D729F0A449409D32E76484440940A1E6E13CE9A44940CFD0424B0C4409402AC6DD22E2A449409F1C9B4AAA43094002D56E30C4A449409752E247E8430940DC6F3F41B6A44940B0D09120D2430940BC4B33F3AEA44940C1E092DE2D4309408D5D9DE598A44940203C31D5E740094081D0B9528AA449400E8D8777024009401128DBBB82A449408EA5117A923F0940BB4145CD7AA4494012B7ACF56F3F09407E2C72A769A44940E0500319D53F09401599A51C5DA4494088AB9937D93F0940AD40D1DF57A449405E1ED9188F3F094028F586862AA44940942DA74FDD3F0940B7A9E7F1FEA3494005EF8B433E3E094094121150F4A3494017865054CE390940F0C3FEA5EEA349401C04BE3A723A094018C437F8DDA349400A0D5D17783A09403AAC67ECCFA34940021DD6D1F83A094013A989F1BFA349403C724BC86D3A094075CA200F95A349408CC269ECA73A094022249D1587A349407F0052BE943509408DA517AE97A3494055DA4ACBC5330940149659C699A34940C91E1989E83009405BE713A599A349405236321F972D09402C3696EB9DA349405E45F88F7C2A0940C3E1DD6E9EA34940DD066F991A2609406FAA744A9AA34940F298564D8D2409402A9E824998A3494058AA7EFDB22209409E4A150B9CA34940C021D4A4DA200940CDCE3E219BA349408E804F76961F0940EAB3AA0898A349405DE425F3641E0940D25F646E8DA34940EC27AB8FAB1D094050A85A3C7EA3494003B7F1730F1D0940BD7B10876EA3494035D52C5B6A1709402CFD9C8669A34940A9A3070E9C1709409DB529175BA349401814AD52050F0940F21E312A56A34940B800944F450F0940E06EF29F4AA3494081A99AA1330D094014EA79A545A34940C7ACB6B5AF0B0940F78FE9D54FA349401F3C7C068D0A094054B924CF66A34940238889A479070940A6E745B34FA3494046214739E40409408682AEA18CA3494084A78DBE2F0409406FDEBFCA88A3494029B68986BB030940459D2DEB81A3494015668D39D90209406EA83DC57EA34940AFF88ABAE30109406DE70D6574A3494084F2D6D7440109408913EC5D6BA34940CD56F17339000940963D731A60A34940BA315B8B69FF0840EDCD58CD63A34940DBFB594314FE0840DE6EA9735BA349408F403C4FD3FD0840A21ACF0A57A3494078293C9283FD0840F2B5033B53A34940B7A48FB024FD08402ADB0FDA50A34940A4B1EA7C05FB08402D41B38B49A3494087AFEC1F4FFA084093B99B5943A34940407D45C85FF90840ED132B7F3AA34940EF21D2E193F80840C66BFC9332A34940F0B347EBA4F70840BF5DFCD928A349401D122B250CF608406015F0911DA349408254EFB104F50840EE0B4CC016A34940869683C4BCF3084057552BB30CA3494041CAC1F0C5F20840F1B5894503A34940663519EAA5F108403EDD9BDD13A34940A4111B8887EB08409E79DD5C04A349405DE829B814EB08403C91070F0AA34940CD71721B8EDA0840FABE728D28A349403536425693D708409E64420B2EA34940C1E88DD576D6084017FC08662DA34940D07C9BF268D508403FC4941728A34940AAA17AF4B1D4084011336C222AA3494096665DD565D40840F438D33529A349401E9AD9C7D5D208403180A3D71BA349405AC8DBD2C3D10840EB389F3A19A349402B9C023135D00840D88FFB3318A34940A951287C75CE08407F68D1FA11A349400E022D1EB4CC08400F383AE808A349405C26B754B1CB084092A8E0F20FA3494063CC78BD9DCA0840B9049BFA19A34940C4A68C8941C9084093F65D091BA349404EFE65ECCBC6084081942F081BA3494019F09819C6C4084015A12A7813A349404B0BF0FCF4C40840580129B409A34940BFF1B57964BB0840129CA228E8A249400FDB41F7A7B70840B31F4FDA2FA3494096DE8428C2B60840A9440F0D4DA34940C104A28480B608404D49FFFA66A34940B2A78C3B8CB60840C6BCCB1CABA3494040A0350AA1B60840A659281F2CA4494053340FD478B6084073118D0F03A549405FBBECF942B608402BC78F941CA54940C2A94DD1ABB50840D24DD89D32A5494031AAD02636B00840340CF076A1A54940DC0BE28614B00840AEAD7F33A5A54940CB9EE54D1EB20840B18CEA08ADA54940DD995855A0B1084061DA2F06CEA549403008AC42ABB40840B693E3EAD2A54940FDBBF4098AB40840696E65FBF8A5494055CA6752C5B4084053EED59D03A6494047153E0053B408406950B4622DA64940DF8FFD2FEDB30840AB8E78EC3CA64940CACA704151B208403DE0F16A36A649402BE510B55FB00840AC58721140A649408CA7AF41BAB008408CD9C61D4AA649408178ACFA2FB1084078F9924861A6494021A81EC357B10840AFA729C772A64940C47F5863A3B408409C2161FE73A649402EEE6F41AAB40840177B31D589A64940269606EAD8B40840F76A96B98BA649404844478ABAB808406971AE0A7EA649400BE88F42C8B808400666065184A64940202088B164B908403E37C00A8AA64940676BC02E66B40840EC05809BB8A649401EFE79730AB308407123D87FB1A6494061EAD4FD24B2084021B3F657C0A649405D9515EB63B108408A070130C5A64940EF61E089B4B008409AE6A311C5A649404FB3BE8D21B00840160F7F18CDA649403AFBB0E0EBB008401AE3EE41D4A649403503EBCA37B208405ED16B47DEA649403142B7DD76CA08405502C14556A74940142A718DB5DD08400E157AF2B2A74940AAF81D7392DF0840AC875A84B7A7494005A2217329E008409479F208B8A749401BB8263C63E00840670EF1D4CAA74940BCB9BB2629E608401058837EE4A749400E4CAF33E1E6084060466B96F0A749403F2A98CF44EA08408DAB6BAFDDA7494037B8D5F00AEC0840E0E28A5FD6A7494001000000020000000002000000FFFFFFFF0000000006000000000000000003;51.29044;3.11883
1030803;Poldercomplex DUDZELE;1;true;Noord-West-Vlaanderen;0x0000000001045F00000067EA9ACE1C2E0A402DEDFCDB71A44940540439DA0E200A402D56DABC3AA349400B062568AEFD094040F739498DA04940BD492D47AFFC0940DF219AE877A04940E3202FD2BBFA09409ECC81E156A0494089C9FC7FE6F909403797671F46A04940435E2E4BA1F409402B38ABB8DB9F494082CFE32990F309406F4C9E85CF9F4940F95A8C96B6F0094056EB0D07A49F49409A1A3B4AC2EF0940DED1206A989F4940D536D57396ED09409D8B425D739F49405C14FAE564EA0940ACDBF5D0479F494049592407F8EE0940CEA87CAA459F4940AA20820610F20940521A77AE429F4940C567DB159DF3094068CCFC2E3D9F4940E6B072B10DF5094068D6B9A4339F494083357DAEECF50940059DAA312B9F49405A856678F8F70940BD9524AF029F49405E8FAD3566F8094085199434FA9E4940C98884335AF60940BD0D5A97F39E4940D4AA867E92F70940C25A3B6CE59E4940F0F731924AF809405ED0F5DFD09E49406715A02EEDF9094027BFA302B99E4940DB110D0BCCF80940F4A1F0C9B09E49400BFD39C371F809402A5DD381B69E49402A4AE69E7AF70940DCFDE455B29E4940ECA4E9A224F7094027373E39879E4940B2A5730C50F609401A2BB7C1749E494033AC2D0A57F409401EE8D5A5629E4940A446653F77F4094012B5DBEE5C9E4940B147480855F509401873B603559E4940D6B6A72E46F40940FB5E1D15439E4940EA01852173F40940565B52F8419E49406BBB1655AAF209400B3F26DA239E4940D2F1480CC9F1094015C3A7BE0C9E49404AA92A77EFF209409A1C962F079E49408F19A93B1DEC094032DF1417819D49404BEEBB44AFE90940BC5709E2919D494006AC39A338E6094010F9D0DBA89D49407C0EAF78DDE509408AEDBADAB09D4940E6FE46547AE509403336DF7DAA9D49401D6B8367EEE4094035037B07989D49404E84ED0854E309405D9372AB9A9D4940CF387DED24E3094028A2B8D4A39D494035FF6FD4BEE20940D9D0B997A29D494005160527DEE109409DFC79F3B19D494018DC498D9EE109406BBFD630C09D4940F32BD3F1A4DD0940263A60FCC39D49408B746AA143DD0940C55DD45EC59D4940FC72736BD3D809404B0CEFCCE59D49400AEDE68E7BD7094022FBC294E69D49405602B5FAD6D60940449834AFEB9D49406CB589D257D60940B6528D9BF19D4940E104B25385D40940C0976CBBEC9D4940E25A04AB99D309408DFB82EEF29D4940F4E14C1FA8D20940784556B2059E4940E32A113990CF09405B9FBA3BE69D4940B51DFCF1B3CA094055F3550AC39D49407C2C1FD5E6C90940DACC94EAC29D4940101DEB146CC90940A470C914E09D494021A5A81EA2C709401EEE68E64C9E4940A9B99FEA25C4094048CCCD2B2C9F4940935F8B1A8DC009407FCE44AD09A04940224E829B26BD09400AFBD170D5A0494068CC2853F5B809407A9E4EA5E3A14940C8FCA3C500B60940DDD451A191A249405FD5471678B409409CA2090103A34940366A5E9B81B409400ECC24461EA3494022AF82303AB40940A6C8BB6127A34940F4A55D6C41B4094004D0F97427A349402C0D4DAA74B5094018C037A62AA349401254304809B709409FE2423630A3494054F5247448BA0940ED3938393CA34940D6F257E7DDBC09401295B73E4BA3494099B167020CBF0940BEFFECFC5BA3494016CD7D9B7AC109400619602975A3494095A77975F0CD0940BD592FD4FCA34940D50FE49423D809409C740C006EA4494069910C1D02DC09406622EAB794A449401D2B2E2DC2E00940308FB79BBEA44940F0F775DA57E60940FEFEB5FDE9A4494090F4916BFFEF0940DD9930E02DA54940D1B4C0E524FB0940F352528979A54940811AB9BCFBFD0940853309728DA549402950C5BDCEFF0940FC4B6EE676A54940E90171FB00020A40D9730F078DA54940DAA11398DB030A40039FBA47A4A54940F0F7F35308050A40EED9C216B5A5494070C079B8F50C0A405E7F4C3DECA54940C47C9F179A110A40F0D1887D0CA649409687B32D7A120A40672245B901A64940127780DE19160A4059C8250ECEA54940DE55499906220A407961ACEC21A54940F553CB71E0270A40A0CDF300CBA4494067EA9ACE1C2E0A402DEDFCDB71A4494001000000020000000002000000FFFFFFFF0000000006000000000000000003;51.26624;3.23984
1030901;Put Zevekerke LOPPEM;1;true;Noord-West-Vlaanderen;0x0000000001040D00000000FC3A8D5E55094020628B2C2E9449409F867A069E5509409732427E6E944940434448534556094030C6C9218D94494054858E8379570940D08E05827F9449409FD93EFD32590940165AF9B693944940B5753FA307580940F3A1D1BC9F9449407D731B6742590940E45994E6A99449406CCB1220C260094020FECF445F944940DF386CD1BB5D0940D437F323319449401653985AEA5B09404995498F2F944940A6018C9774590940DB1689CD2F94494030DC183174570940405EAE0C2994494000FC3A8D5E55094020628B2C2E94494001000000020000000002000000FFFFFFFF0000000006000000000000000003;51.15914;3.16908
1030902;Lac van Loppem LOPPEM;1;true;Noord-West-Vlaanderen;0x00000000010413000000FB5597BB29830940287056A1E4944940C83B71CCB58609408F465E90C8944940CC64370478870940FEE46500BF944940E961ADD467870940AFEF9607B09449405A6084383F870940495D521EA4944940334AF16BB886094091FF5653A5944940CAA871917D8109400141F4FB95944940BC2B65647D7E0940C92134098A944940A6AC591C177D09401695542787944940384D331BE77C094056A601EF8F944940FC02517BFF7B0940035EF351A2944940D42E0521B87A09400A1C1927C39449402595EDA89B7A0940B9476B8DD294494041247987FE7A094090174B90D6944940B6CA6D62437C0940EDE48A83D894494020CEEBA5317F0940F0E3FCE4D99449403AD0427ECE80094030980D1ADE94494095A102ABB9820940ADD46E8FE4944940FB5597BB29830940287056A1E494494001000000020000000002000000FFFFFFFF0000000006000000000000000003;51.16189;3.18789
1031001;Vijverhof (Boudewijnpark) ST.-MICHIELS (Brugge);1;true;Noord-West-Vlaanderen;0x00000000010409000000DB027BDEBDB50940708678C472974940CD8844DB94B90940B6025EA274974940F228BF9CF9BC0940010820EA79974940E318B86DABBF094009FDAFC145974940EABBA41DA4BF0940EC300ADA439749401B19316315BF09404CC73ABF3D97494020DC0D7B5DBE0940EA1C93D539974940671BB19F96B80940322EFDD82D974940DB027BDEBDB50940708678C47297494001000000020000000002000000FFFFFFFF0000000006000000000000000003;51.18229;3.21619
1031002;Put Novotel ST-MICHIELS;1;true;Noord-West-Vlaanderen;0x00000000010411000000199B912384A50940DA8E9CC50E984940A5A8ED3E48A609408571BB5B1C9849402AE7D6F19BA70940AA3DA1B21D984940EF8AC367ADA709409B8FAFB512984940FC5C2AD0C5A709401515E790109849406B66755DC1A80940B7D3C65F16984940CA86DCC1E3A90940F591BAA716984940E2AE7D9A7FAA09405B9EDE0C139849401DDED99EFAAA09407F20DF051398494004B087ED52AB0940BEA0C6B8149849408DF1D506CEAB0940A7A9297D14984940DC1E07BD56AC0940327695ED12984940B2D7A97F10AC0940B5C43F470B9849402D44186E96AC09404A297F200A9849408E59BA0FB8AB0940526BA792EF974940F3374210C6A709409F73BECA02984940199B912384A50940DA8E9CC50E98494001000000020000000002000000FFFFFFFF0000000006000000000000000003;51.18777;3.20774
1031003;Spoorwegvijver ST.-MICHIELS;1;true;Noord-West-Vlaanderen;0x00000000010411000000CD1B273A02CE0940782A7E9B4E9749406E407A92D2CE094015BA0C8352974940CD94133F7AD00940A49D6B223297494030BEB17121D30940C73122C20C97494039E207DDA1D4094053FFA105FA96494004D668A177D609404DD1516CDA964940AFA5D67916D70940A0893F18CA964940073EE59BE3D709403F60C093B4964940DD1FFE090ED609404C6D02EBAD964940728A0985ADD50940986032C8B5964940B3B9589852D50940098D0FE9BB9649405EAD48D160D40940E843E0E3BD96494082E23865FED30940217F2506BE9649401656CE8AF6D20940B5C5ABBBD2964940B7FF2840BFD00940DEFA2D440997494052FD388810CF0940E708FEE431974940CD1B273A02CE0940782A7E9B4E97494001000000020000000002000000FFFFFFFF0000000006000000000000000003;51.17929;3.22814
1031101;Fribona OOSTKAMP;1;true;Noord-West-Vlaanderen;0x00000000010408000000ADB87C22C7C809409DB26EA62C9349401746CAA811CD0940DCD0832311934940D89C21D9C1CC094027ABAA88F792494038089BCCF9CB09408B3153B4D792494002FCA84E20CB0940CB8F7CD3C69249404050E333A6C609404E26A065CF924940ACAE16B560C60940C813722DD4924940ADB87C22C7C809409DB26EA62C93494001000000020000000002000000FFFFFFFF0000000006000000000000000003;51.14810;3.22356
1031102;Put Erkegem OOSTKAMP;1;true;Noord-West-Vlaanderen;0x00000000010405000000326177CB7A0C0A40F230EB22699149409EB93FB1D2080A40587E49CD8A914940555D03B4590B0A40B1D5FD8EA79149400F2C8B07170F0A402834AAE785914940326177CB7A0C0A40F230EB226991494001000000020000000002000000FFFFFFFF0000000006000000000000000003;51.13697;3.25583
1031103;Spoorwegput OOSTKAMP;1;true;Noord-West-Vlaanderen;0x0000000001040F00000007BA8BFBDCDD09409582C52BEA9549407C653349B3E30940D9B2E1A68D9549407F4D0B733CE709408D0A29355A954940276C1B2212E60940BD50F5784F954940C6F93F8513DE0940F854E4959995494073232C6A8ADB0940F1B3000BB4954940439D300449DA0940891172CCC695494062442B4560D9094001EFF1AEDC9549406C5D7D7DDBD80940197113F5F39549407F5743A7ADD809400C12AEC312964940ACBE29B8D4D809407C321F1423964940CD40CFAC78D809400187162326964940F7A2F5B7E9D809402421168241964940C263A177CBDB0940783504A30C96494007BA8BFBDCDD09409582C52BEA95494001000000020000000002000000FFFFFFFF0000000006000000000000000003;51.16995;3.23355
1031105;Rivierbeek OOSTKAMP;1;true;Noord-West-Vlaanderen;0x000000000104AE000000CEA4E3E0720D0A40FB4C63C145924940C7E3D412160C0A404A73AC2B189249407F70B1CFD50B0A4038E694B219924940F495A1AA450A0A40AE9C8B700A92494009A7A5AEBE080A403837AD0EF8914940847D4A8686070A4087F24C91FC914940F9AA3264FD030A40B4B683BEE1914940EC28FC184A020A402ABF433ADB914940083F886A60010A40089734C5D691494007419FB8C3010A4002E82A45D19149408062CFD42F040A409932E493A9914940DD4BCD910C020A406B30F5919D914940675AB17B64020A40E06B9BB195914940CFC6FB5D2B020A4073E6278D849149407AD0120E76000A404D2106986E9149409F59C69A4BFD09406C06E076419149408491856849FC09404CAD63F32E9149404A0D526DA0FD0940B3C350F925914940FD4AD69CAFFC0940C2FE447C1D9149403117BA0A90FB094039005F3C20914940AB7E0668DEFA094004A05D09199149400117CA66C0FB0940772C33D3109149409EC16F301EF909401250905DE89049403886520006F80940A03FC8ECD79049404A37B9265AF709401221EBB4C19049403ECA78F536F40940118B60D7D4904940F1A3A1A870F4094055AC3EC6C8904940D9EE6E3CB5F30940F752897BBF90494036C155E899F3094071FC45C8B39049404F9AAAAFDDF20940EF028E93AC90494033505C252AF20940F0580D62AA9049407E8F9EF93AF10940D0CFCFB89D9049409FF19C6169F00940C5B3A0EB96904940D8EFA641CAEF0940B6F555D396904940C456A2674CEF09402C27B1FE92904940FBB5EDA4E2EE0940B342E4189290494080CF4E475CEE0940377D37D688904940978F43AEE9ED0940E614FA578390494038A51D77F7EC0940B6D2E19B7E904940A189F1E924EC09406726714F7A904940CE8F2DC1ECE7094040781AFE3D904940B226873E2DE909401ED3A35738904940E48BD87427E70940959DF17B179049408E28344ADBE50940B9EAE18104904940C089D25126E509406C266E1106904940DD89CC2142E40940FDBD0194F88F4940135851121BE30940ED3ACF64F38F49402256F312B4E209401A7F5067EB8F4940769E1E167FE1094095D0CD6ED38F4940795B496DBBDE0940665AACF4AF8F4940669E6261BCDD09402835E80DB18F4940C79DAE8F6BDC0940B2D1D72CAA8F494088017FA52BD90940F8601A3C9A8F49402AF94A91FAD40940D87EE50D838F49403E3E6B3049D409406F23A26F7B8F4940F1C8C50C8CD20940FFCE29557A8F4940C9E61AB49BD10940DE227E218C8F49408C9E18100CCF0940A2471ABA868F4940A12AA22692CD094090C8BB7B7C8F4940807C818D38CC09400BFBDD01718F4940C31E28B44FCA0940A5E54D17588F4940F19DD7E194C909403569A98B4D8F49402F69EC127FCD09402CE502AD258F49403864860843CB0940D80D5489088F4940C0737C14CCC90940DDEA22E8118F49407BBD405002CA0940A857B6A5BD8E4940F0615C2739C809409C787F4AC08E4940FBF764C73BC709407D945937BD8E4940BFB8C0729AC60940192B25D6A78E4940CC8E5E3F4AC5094004FE7794848E494084F5447D01C50940F5D2B6C7808E4940B52563B845C4094038E8CDBC788E4940D972351B85C20940210ACAAF658E49407450F00A23C20940D76ABB4D6C8E4940DEBCD1955CC30940AF2BB22D788E4940668650FF56C4094084D452C3828E4940EB3993B8A8C4094080E0BBBD8A8E4940D6985968FDC30940632957CF8E8E4940624B8F25F9C30940625F26A8998E49409FC02D5691C4094020DD8846AB8E49400060DFEEE0C409407EDE58ADB88E494032DA719656C2094060CE770BC18E494015A74BD13AC20940C6B92FB8D18E494048D68B5717C3094093B2F366F28E4940DA81829A11C309403A9CF800018F49400D5CEA792DC20940D425B4A20E8F4940D839ACBFABC1094075BAE3D0148F4940F2CA976F7AC109405CA8E54F268F494075AD10A161C20940EB01A6E02B8F49404C10BB1E3AC309405679BCDD3B8F4940986F424AD4C30940E390837A488F49402999DC2736C4094078D308675D8F49406F2C320653C4094072FA64EE648F4940E09A42FC0EC509400BC27E8E6C8F49402B83712325C5094000B3AB30858F49407F60223BBEC809405991BF0BA58F49403F77E58F6BCA09404F7ACC5E988F4940DC6F79A025CD0940581FA4ECB88F494037E8E3CBEECC0940CE3A397BBD8F4940D0F61BC763D10940EEB9B2FAE48F4940F3E60B1EA5D309408B9FDCA4D98F49405A2EAA5C3ED40940701143C2E88F49406ACD998105D209405D882B86F98F49405570C08861D50940D28E9F14139049400B994F3A0CD609409C3907AE10904940A76635002DDB09402E5D59453390494043A6CB0403DE094045E7329B2790494086DFB12EC1DF094062F88434269049406FABE8980BE00940C5DC21D525904940CB374FBC4FE109405DBCE2203290494022EE84154EE209403D92413D4E9049407ED8BDBAC1E2094024896D5A6C9049405030643D2AE40940D72F98FC6C9049401CCBD7950DE40940C967282A80904940C648B4F6B9E209402B4DD86080904940B9402C8A0BE2094099B3FD5F8C904940BFF8631858E10940CA17F04DA5904940B5FB6EF54DE9094007E59EAFDA9049402B97FA2828EB0940E6B43DC6C7904940B5FAE41819EC094011F8C3D8CF904940017AAF7224EE0940311B1085E2904940A7C44B6C64EE0940C85C30B9E190494071BAF47B3BEF09403E18A2E1F5904940C88A4AD556ED09405DC1B65E08914940F15924883BF00940EA522E5C299149404BBDB1E4C2EE0940752CE6E73691494069F1D271C1EE0940336318A93A91494006A2D2E360F30940BA56D96C63914940010D1E0F91F60940B5FDB78981914940EF52089624F80940D749E47B9C9149408B8B7C730FF90940D1522FDE989149408827CEDBFBFE094023793B5AD39149407E4B0FE85D000A40A7EA8716E5914940DED4CBC031FF09404C41824EFB9149404E42581DF1010A402FD1F18D0892494035977DD91D030A40AD5B211D0D924940F8AA22F6FB030A40291F751F0F924940FFBDBA1A36050A40B50F1D431A924940B68D1C8B75080A40BD8BE4B425924940474F6AB4AC070A40A9E52B385492494035DC2B9428080A402D3F4F5E5D924940D751344CC4070A40AD27E3D36992494073F90A24E4060A40846A53236D924940508E72DFEB040A40B972EF5974924940A9A9A628CF040A4075133CD295924940D74A3A8BCD030A404D500326B29249408033149615030A40AF2AA0D2F2924940FD8F7B25DF030A40D5DB700601934940426DD86FA9040A40F13356F9369349409890AC98AF050A40DF080AF97693494062C20C669E060A4023D9201D77934940EEC4FB67DC060A40E73027887B934940D2ACB4EFB9060A4064C889658293494028A9CBFA28060A401B7E48B18693494048DC7DBEB7050A4075F9F0518B9349401C62A88E6A050A4058C0B5A29993494036054A0DB4010A409105CE7F9B934940FA839BF3DF020A401758A8CEDD934940A735F12C24040A4026714C56E19349404E28A0070B070A405DD94587009449406F163F7E7A070A408559CE8CFC9349400F1A280B780B0A408E78CD4ADD9349404DD640115D080A40E57BC4DABC934940B1AD7B07E3060A40F814ABFDB1934940A4F41B35C8060A407314AAD4A4934940502B8C12DC060A4033FCC5839A934940C5C6C5BFCC060A402DC7DEF098934940A0E57F1BCF070A40D83ED25086934940CBC4F4FAB30A0A4066897498469349400F6C77D6FD0F0A4091EF6804C8924940DA9895D3FB0D0A407F84B8F3BE924940B8390609670D0A40724D20AB8E9249401457A0DE700C0A4052E3CE5D4E924940CEA4E3E0720D0A40FB4C63C14592494001000000020000000002000000FFFFFFFF0000000006000000000000000003;51.13296;3.24075
1031107;OOSTKAMP LAC ONA;0;false;Noord-West-Vlaanderen;0x0000000001040F00000033799EA4EACA0940B2E4604335954940FCA1C3F18CC909406C3AC6DF39954940B4DA8AC344C809404F575C484095494021DD6600C7C809402853A7284D95494055F7832140CB0940851AE122799549407F42FF67EFCB0940F2511917829549402E3F6ED272CE0940289FEA7091954940A0A7A77086D0094020AE3C82A29549402C1AE89AE5D0094019FFA349A6954940E69C0D3CFFD20940FA48602B999549401B9E6D919DD20940C8EA5D6D8F954940154A244A5BD1094023D48C896B9549401139CA7AC2CF094022FFCCC85C954940708CB68862CD0940F2194DCF4695494033799EA4EACA0940B2E460433595494001000000020000000002000000FFFFFFFF0000000006000000000000000003;51.16736;3.22546
1031111;Warandeputten OOSTKAMP;1;true;Noord-West-Vlaanderen;0x000000000104170000004E28A0070B070A405DD9458700944940A735F12C24040A4026714C56E1934940FA839BF3DF020A401758A8CEDD93494036054A0DB4010A409105CE7F9B934940BB611D9B9BFC094015EACB7B9E93494001DBE5FABBFC0940C1400268BF934940C41B123C5CF8094041D72519C293494029F5A7D293F8094052258267DD934940B98B53CF25F80940D1282368FC934940CC8A9D16FBF70940A7FE423F00944940BA723481ABFB094012ABE2370294494047B3EA2607F909406C9243283F944940095EEE7591F5094089E73D0E2E94494096582935B9F209407E1688DC4E9449409DD7BC108AEF0940BFB597E85F944940BEC7CDD204F009403A74B9F972944940D78FDEF707EF0940411D40F0779449407078D2F4B1EF09406E7AA2189994494075727F336BF30940176EAD9C9B9449404D0D73D168F40940B903FBCEAC944940E740C52F5CF7094024999D168E94494034FE7C77BEFA09402634FAE4709449404E28A0070B070A405DD945870094494001000000020000000002000000FFFFFFFF0000000006000000000000000003;51.15730;3.24768
1031112;Lijsterbeekvijver OOSTKAMP;1;true;Noord-West-Vlaanderen;0x00000000010409000000A0EAB68001C00940C0997C9600964940D4C00D50D2C00940C4944DE30696494069EF3DCC26C009405897D3EF0F9649402C79556F68C10940310C9FA518964940A6A466F20DC209404F309D151196494027925DEC3FC30940CEEC7B4B18964940883B15B357C50940062B9139FE954940F19C2F0841C309404C157065DE954940A0EAB68001C00940C0997C960096494001000000020000000002000000FFFFFFFF0000000006000000000000000003;51.17184;3.22006
1031201;Expresswegput ST.-ANDRIES (Brugge);1;true;Noord-West-Vlaanderen;0x000000000104150000009588F6B3FA7F0940F691B343E59A49402C139BDF937F09400F082F19F99A4940EBC67FB30F7F09400D48AAC9019B494096617E89047F09409F0845DB079B49406BBB36DC977E09401048AB9F149B49406F25FFAC707E09406B173A621F9B4940BEDB20802E7F0940681498D11E9B4940D2563AB8987F09404F5F92E21E9B49407DC61F435B80094068C3A8011F9B4940DADC8783A6800940802206991F9B49402BB3B841188109403824CE7D209B4940BD4A9FDB53810940D1CBE5C9219B4940477CAEC99781094045516244239B4940A8C46E12D2810940B769037D259B49402E5FA0A2278209404C61C4BF289B4940292C3CD2BE82094048247E9D319B494051A545863D8309408628DE70369B4940144F44BBF1840940574799C63D9B494096854EE8E28609407E614271EC9A494020F500429A84094083F0940DEB9A49409588F6B3FA7F0940F691B343E59A494001000000020000000002000000FFFFFFFF0000000006000000000000000003;51.21127;3.18889
