"UniqueID";"TaxonomicGroup";"YearPublished";"Kingdom";"Phylum";"Class";"Order";"Family";"Genus";"Species";"SpeciesnameAsPublished";"SpeciesnameDutch";"RLCAsPublished";"RLC";"RLCEurope";"Criteria";"IUCNCriteria";"Reference";"Biome";"Biotope1";"Biotope2";"Cuddliness";"Lifespan";"Mobility";"NutrientLevel";"Spine"
"INBO_RL_VAL_PLA_2006_4931";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Salicales";"Salicaceae";"Populus";"nigra var. Nigra";"Populus nigra L. var. nigra";"Zwarte populier var. nigra";"Bedreigd";"EN";;"Regional";;"VanLanduyt_etal_2006";"Terrestrial";"Woodlands";;"High";"Longlived";"High";"Eutrophic";"Plant"
"INBO_RL_VAL_PLA_2006_4932";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Salicales";"Salicaceae";"Populus";"tremula";"Populus tremula L.";"Ratelpopulier";"Momenteel niet bedreigd";"LC";;"Regional";;"VanLanduyt_etal_2006";"Terrestrial";"Woodlands";;"High";"Longlived";"High";"Mesotrophic";"Plant"
"INBO_RL_VAL_PLA_2006_4933";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Najadales";"Potamogetonaceae";"Potamogeton";"acutifolius";"Potamogeton acutifolius Link";"Spits fonteinkruid";"Zeldzaam";"NT";"NT";"Regional";;"VanLanduyt_etal_2006";"Aquatic";"Limnophilous";;"High";"Longlived";"High";"Mesotrophic";"Plant"
"INBO_RL_VAL_PLA_2006_4934";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Najadales";"Potamogetonaceae";"Potamogeton";"alpinus";"Potamogeton alpinus Balb.";"Rossig fonteinkruid";"Met verdwijning bedreigd";"CR";"LC";"Regional";;"VanLanduyt_etal_2006";"Aquatic";"Limnophilous";;"High";"Longlived";"High";"Mesotrophic";"Plant"
"INBO_RL_VAL_PLA_2006_4935";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Najadales";"Potamogetonaceae";"Potamogeton";"berchtoldii";"Potamogeton berchtoldii Fieb.";"Klein fonteinkruid";"Momenteel niet bedreigd";"LC";"LC";"Regional";;"VanLanduyt_etal_2006";"Aquatic";"Limnophilous";;"High";"Longlived";"High";"Mesotrophic";"Plant"
"INBO_RL_VAL_PLA_2006_4936";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Najadales";"Potamogetonaceae";"Potamogeton";"coloratus";"Potamogeton coloratus Hornem.";"Weegbreefonteinkruid";"Bedreigd";"EN";"LC";"Regional";;"VanLanduyt_etal_2006";"Aquatic";"Limnophilous";;"High";"Longlived";"High";"Eutrophic";"Plant"
"INBO_RL_VAL_PLA_2006_4937";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Najadales";"Potamogetonaceae";"Potamogeton";"compressus";"Potamogeton compressus L.";"Plat fonteinkruid";"Met verdwijning bedreigd";"CR";"DD";"Regional";;"VanLanduyt_etal_2006";"Aquatic";"Limnophilous";;"High";"Longlived";"High";"Mesotrophic";"Plant"
"INBO_RL_VAL_PLA_2006_4938";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Najadales";"Potamogetonaceae";"Potamogeton";"crispus";"Potamogeton crispus L.";"Gekroesd fonteinkruid";"Momenteel niet bedreigd";"LC";"LC";"Regional";;"VanLanduyt_etal_2006";"Aquatic";"Limnophilous";;"High";"Longlived";"High";"Mesotrophic";"Plant"
"INBO_RL_VAL_PLA_2006_4939";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Najadales";"Potamogetonaceae";"Potamogeton";"friesii";"Potamogeton friesii Rupr.";"Puntig fonteinkruid";"Met verdwijning bedreigd";"CR";"LC";"Regional";;"VanLanduyt_etal_2006";"Aquatic";"Limnophilous";;"High";"Longlived";"High";"Mesotrophic";"Plant"
"INBO_RL_VAL_PLA_2006_4940";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Najadales";"Potamogetonaceae";"Potamogeton";"gramineus";"Potamogeton gramineus L.";"Ongelijkbladig fonteinkruid";"Bedreigd";"EN";"LC";"Regional";;"VanLanduyt_etal_2006";"Aquatic";"Limnophilous";;"High";"Longlived";"High";"Mesotrophic";"Plant"
"INBO_RL_VAL_PLA_2006_4941";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Najadales";"Potamogetonaceae";"Potamogeton";"lucens";"Potamogeton lucens L.";"Glanzig fonteinkruid";"Bedreigd";"EN";"LC";"Regional";;"VanLanduyt_etal_2006";"Aquatic";"Limnophilous";;"High";"Longlived";"High";"Eutrophic";"Plant"
"INBO_RL_VAL_PLA_2006_4942";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Najadales";"Potamogetonaceae";"Potamogeton";"natans";"Potamogeton natans L.";"Drijvend fonteinkruid";"Momenteel niet bedreigd";"LC";"LC";"Regional";;"VanLanduyt_etal_2006";"Aquatic";"Limnophilous";;"High";"Longlived";"High";"Mesotrophic";"Plant"
"INBO_RL_VAL_PLA_2006_4943";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Najadales";"Potamogetonaceae";"Potamogeton";"nodosus";"Potamogeton nodosus Poiret";"Rivierfonteinkruid";"Zeldzaam";"NT";"LC";"Regional";;"VanLanduyt_etal_2006";"Aquatic";"Limnophilous";;"High";"Longlived";"High";"Mesotrophic";"Plant"
"INBO_RL_VAL_PLA_2006_4944";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Najadales";"Potamogetonaceae";"Potamogeton";"obtusifolius";"Potamogeton obtusifolius Mert. et Koch";"Stomp fonteinkruid";"Momenteel niet bedreigd";"LC";"LC";"Regional";;"VanLanduyt_etal_2006";"Aquatic";"Limnophilous";;"High";"Longlived";"High";"Mesotrophic";"Plant"
"INBO_RL_VAL_PLA_2006_4945";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Najadales";"Potamogetonaceae";"Potamogeton";"pectinatus";"Potamogeton pectinatus L.";"Schedefonteinkruid";"Momenteel niet bedreigd";"LC";;"Regional";;"VanLanduyt_etal_2006";"Aquatic";"Limnophilous";;"High";"Longlived";"High";"Eutrophic";"Plant"
"INBO_RL_VAL_PLA_2006_4946";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Najadales";"Potamogetonaceae";"Potamogeton";"perfoliatus";"Potamogeton perfoliatus L.";"Doorgroeid fonteinkruid";"Bedreigd";"EN";"LC";"Regional";;"VanLanduyt_etal_2006";"Aquatic";"Limnophilous";;"High";"Longlived";"High";"Mesotrophic";"Plant"
"INBO_RL_VAL_PLA_2006_4947";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Najadales";"Potamogetonaceae";"Potamogeton";"polygonifolius";"Potamogeton polygonifolius Pourr.";"Duizendknoopfonteinkruid";"Momenteel niet bedreigd";"LC";"LC";"Regional";;"VanLanduyt_etal_2006";"Aquatic";"Limnophilous";;"High";"Longlived";"High";"Oligotrophic";"Plant"
"INBO_RL_VAL_PLA_2006_4948";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Najadales";"Potamogetonaceae";"Potamogeton";"praelongus";"Potamogeton praelongus Wulfen";"Langstengelig fonteinkruid";"Verdwenen uit Vlaanderen en het Brussels Gewest";"RE";"LC";"Regional";;"VanLanduyt_etal_2006";"Aquatic";"Limnophilous";;"High";"Longlived";"High";"Mesotrophic";"Plant"
"INBO_RL_VAL_PLA_2006_4949";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Najadales";"Potamogetonaceae";"Potamogeton";"pusillus";"Potamogeton pusillus L.";"Tenger fonteinkruid";"Momenteel niet bedreigd";"LC";"LC";"Regional";;"VanLanduyt_etal_2006";"Aquatic";"Limnophilous";;"High";"Longlived";"High";"Mesotrophic";"Plant"
"INBO_RL_VAL_PLA_2006_4950";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Najadales";"Potamogetonaceae";"Potamogeton";"trichoides";"Potamogeton trichoides Cham. et Schlecht.";"Haarfonteinkruid";"Momenteel niet bedreigd";"LC";"LC";"Regional";;"VanLanduyt_etal_2006";"Aquatic";"Limnophilous";;"High";"Longlived";"High";"Mesotrophic";"Plant"
"INBO_RL_VAL_PLA_2006_4951";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Najadales";"Potamogetonaceae";"Potamogeton";"x angustifolius";"Potamogeton x angustifolius J. Presl";"Gegolfd fonteinkruid";"Met verdwijning bedreigd";"CR";;"Regional";;"VanLanduyt_etal_2006";"Aquatic";"Limnophilous";;"High";"Longlived";"High";"Mesotrophic";"Plant"
"INBO_RL_VAL_PLA_2006_4952";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Rosales";"Rosaceae";"Potentilla";"anglica";"Potentilla anglica Laichard.";"Kruipganzerik";"Momenteel niet bedreigd";"LC";;"Regional";;"VanLanduyt_etal_2006";"Terrestrial";"Grasslands";"Heathlands";"High";"Longlived";"Low";"Mesotrophic";"Plant"
"INBO_RL_VAL_PLA_2006_4953";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Rosales";"Rosaceae";"Potentilla";"anserina";"Potentilla anserina L.";"Zilverschoon";"Momenteel niet bedreigd";"LC";;"Regional";;"VanLanduyt_etal_2006";"Terrestrial";"Eurytopic";;"High";"Longlived";"Low";"Eutrophic";"Plant"
"INBO_RL_VAL_PLA_2006_4954";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Rosales";"Rosaceae";"Potentilla";"argentea";"Potentilla argentea L.";"Viltganzerik";"Momenteel niet bedreigd";"LC";;"Regional";;"VanLanduyt_etal_2006";"Terrestrial";"Grasslands";;"High";"Longlived";"Low";"Oligotrophic";"Plant"
"INBO_RL_VAL_PLA_2006_4955";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Rosales";"Rosaceae";"Potentilla";"erecta";"Potentilla erecta (L.) Räuschel";"Tormentil";"Achteruitgaand";"NT";;"Regional";;"VanLanduyt_etal_2006";"Terrestrial";"Grasslands";"Heathlands";"High";"Longlived";"Low";"Oligotrophic";"Plant"
"INBO_RL_VAL_PLA_2006_4956";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Rosales";"Rosaceae";"Potentilla";"neumanniana";"Potentilla neumanniana Reichenb.";"Voorjaarsganzerik";"Zeldzaam";"NT";;"Regional";;"VanLanduyt_etal_2006";"Terrestrial";"Grasslands";;"High";"Longlived";"Low";"Oligotrophic";"Plant"
"INBO_RL_VAL_PLA_2006_4957";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Rosales";"Rosaceae";"Potentilla";"reptans";"Potentilla reptans L.";"Vijfvingerkruid";"Momenteel niet bedreigd";"LC";;"Regional";;"VanLanduyt_etal_2006";"Terrestrial";"Grasslands";;"High";"Longlived";"Low";"Mesotrophic";"Plant"
"INBO_RL_VAL_PLA_2006_4958";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Rosales";"Rosaceae";"Potentilla";"sterilis";"Potentilla sterilis (L.) Garcke";"Aardbeiganzerik";"Momenteel niet bedreigd";"LC";;"Regional";;"VanLanduyt_etal_2006";"Terrestrial";"Woodlands";;"High";"Longlived";"Low";"Mesotrophic";"Plant"
"INBO_RL_VAL_PLA_2006_4959";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Rosales";"Rosaceae";"Potentilla";"supina";"Potentilla supina L.";"Liggende ganzerik";"Bedreigd";"EN";;"Regional";;"VanLanduyt_etal_2006";"Terrestrial";"Marshes";;"High";"Shortlived";"Low";"Eutrophic";"Plant"
"INBO_RL_VAL_PLA_2006_4960";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Primulales";"Primulaceae";"Primula";"elatior";"Primula elatior (L.) Hill";"Slanke sleutelbloem";"Momenteel niet bedreigd";"LC";;"Regional";;"VanLanduyt_etal_2006";"Terrestrial";"Woodlands";;"High";"Longlived";"Low";"Eutrophic";"Plant"
"INBO_RL_VAL_PLA_2006_4961";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Primulales";"Primulaceae";"Primula";"veris";"Primula veris L.";"Gulden sleutelbloem";"Momenteel niet bedreigd";"LC";;"Regional";;"VanLanduyt_etal_2006";"Terrestrial";"Grasslands";"Woodlands";"High";"Longlived";"Low";"Oligotrophic";"Plant"
"INBO_RL_VAL_PLA_2006_4962";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Primulales";"Primulaceae";"Primula";"vulgaris";"Primula vulgaris Huds.";"Stengelloze sleutelbloem";"Zeldzaam";"NT";;"Regional";;"VanLanduyt_etal_2006";"Terrestrial";"Woodlands";"Grasslands";"High";"Longlived";"Low";"Mesotrophic";"Plant"
"INBO_RL_VAL_PLA_2006_4963";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Lamiales";"Lamiaceae";"Prunella";"vulgaris";"Prunella vulgaris L.";"Gewone brunel";"Momenteel niet bedreigd";"LC";;"Regional";;"VanLanduyt_etal_2006";"Terrestrial";"Grasslands";;"High";"Longlived";"Low";"Mesotrophic";"Plant"
"INBO_RL_VAL_PLA_2006_4964";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Rosales";"Rosaceae";"Prunus";"avium";"Prunus avium (L.) L.";"Zoete kers";"Momenteel niet bedreigd";"LC";"LC";"Regional";;"VanLanduyt_etal_2006";"Terrestrial";"Woodlands";;"High";"Longlived";"High";"Mesotrophic";"Plant"
"INBO_RL_VAL_PLA_2006_4965";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Rosales";"Rosaceae";"Prunus";"padus";"Prunus padus L.";"Vogelkers";"Momenteel niet bedreigd";"LC";"LC";"Regional";;"VanLanduyt_etal_2006";"Terrestrial";"Woodlands";;"High";"Longlived";"High";"Mesotrophic";"Plant"
"INBO_RL_VAL_PLA_2006_4966";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Rosales";"Rosaceae";"Prunus";"spinosa";"Prunus spinosa L.";"Sleedoorn";"Momenteel niet bedreigd";"LC";"LC";"Regional";;"VanLanduyt_etal_2006";"Terrestrial";"Shrubs";;"High";"Longlived";"High";"Mesotrophic";"Plant"
"INBO_RL_VAL_PLA_2006_4967";"VascularPlants";2006;"Plantae";"Tracheophyta";"Pteropsida";"Filicales";"Hypolepidaceae";"Pteridium";"aquilinum";"Pteridium aquilinum (L.) Kuhn";"Adelaarsvaren";"Momenteel niet bedreigd";"LC";;"Regional";;"VanLanduyt_etal_2006";"Terrestrial";"Woodlands";"Shrubs";"High";"Longlived";"High";"Oligotrophic";"Plant"
"INBO_RL_VAL_PLA_2006_4968";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Poales";"Poaceae";"Puccinellia";"capillaris";"Puccinellia capillaris (Liljebl.) Jansen";"Bleek kweldergras";"Zeldzaam";"NT";;"Regional";;"VanLanduyt_etal_2006";"Terrestrial";"SaltMarshes";;"High";"Longlived";"High";"Mesotrophic";"Plant"
"INBO_RL_VAL_PLA_2006_4969";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Poales";"Poaceae";"Puccinellia";"distans";"Puccinellia distans (L.) Parl.";"Stomp kweldergras";"Momenteel niet bedreigd";"LC";;"Regional";;"VanLanduyt_etal_2006";"Terrestrial";"SaltMarshes";;"High";"Longlived";"High";"Mesotrophic";"Plant"
"INBO_RL_VAL_PLA_2006_4970";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Poales";"Poaceae";"Puccinellia";"fasciculata";"Puccinellia fasciculata (Torr.) E.P. Bicknell";"Blauw kweldergras";"Bedreigd";"EN";;"Regional";;"VanLanduyt_etal_2006";"Terrestrial";"SaltMarshes";;"High";"Longlived";"High";"Eutrophic";"Plant"
"INBO_RL_VAL_PLA_2006_4971";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Poales";"Poaceae";"Puccinellia";"maritima";"Puccinellia maritima (Huds.) Parl.";"Gewoon kweldergras";"Zeldzaam";"NT";;"Regional";;"VanLanduyt_etal_2006";"Terrestrial";"SaltMarshes";;"High";"Longlived";"High";"Mesotrophic";"Plant"
"INBO_RL_VAL_PLA_2006_4972";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Asterales";"Asteraceae";"Pulicaria";"dysenterica";"Pulicaria dysenterica (L.) Bernh.";"Heelblaadjes";"Momenteel niet bedreigd";"LC";;"Regional";;"VanLanduyt_etal_2006";"Terrestrial";"Eurytopic";;"High";"Longlived";"High";"Mesotrophic";"Plant"
"INBO_RL_VAL_PLA_2006_4973";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Asterales";"Asteraceae";"Pulicaria";"vulgaris";"Pulicaria vulgaris Gaertn.";"Klein vlooienkruid";"Bedreigd";"EN";;"Regional";;"VanLanduyt_etal_2006";"Terrestrial";"Marshes";;"High";"Shortlived";"High";"Eutrophic";"Plant"
"INBO_RL_VAL_PLA_2006_4974";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Ericales";"Pyrolaceae";"Pyrola";"minor";"Pyrola minor L.";"Klein wintergroen";"Met verdwijning bedreigd";"CR";;"Regional";;"VanLanduyt_etal_2006";"Terrestrial";"Woodlands";;"High";"Longlived";"High";"Oligotrophic";"Plant"
"INBO_RL_VAL_PLA_2006_4975";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Ericales";"Pyrolaceae";"Pyrola";"rotundifolia";"Pyrola rotundifolia L.";"Rond wintergroen";"Zeldzaam";"NT";;"Regional";;"VanLanduyt_etal_2006";"Terrestrial";"Woodlands";"Shrubs";"High";"Longlived";"High";"Oligotrophic";"Plant"
"INBO_RL_VAL_PLA_2006_4976";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Rosales";"Rosaceae";"Pyrus";"communis";"Pyrus communis L. subsp. Communis";"Gekweekte peer";"Onvoldoende gekend";"DD";"LC";"Regional";;"VanLanduyt_etal_2006";"Terrestrial";"Woodlands";;"High";"Longlived";"High";"Eutrophic";"Plant"
"INBO_RL_VAL_PLA_2006_4977";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Rosales";"Rosaceae";"Pyrus";"pyraster";"Pyrus communis L. subsp. pyraster (L.) Ehrh.";"Wilde peer";"Onvoldoende gekend";"DD";;"Regional";;"VanLanduyt_etal_2006";"Terrestrial";"Woodlands";;"High";"Longlived";"High";"Eutrophic";"Plant"
"INBO_RL_VAL_PLA_2006_4978";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Fagales";"Fagaceae";"Quercus";"petraea";"Quercus petraea Lieblein";"Wintereik";"Achteruitgaand";"NT";;"Regional";;"VanLanduyt_etal_2006";"Terrestrial";"Woodlands";;"High";"Longlived";"Low";"Mesotrophic";"Plant"
"INBO_RL_VAL_PLA_2006_4979";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Fagales";"Fagaceae";"Quercus";"robur";"Quercus robur L.";"Zomereik";"Momenteel niet bedreigd";"LC";;"Regional";;"VanLanduyt_etal_2006";"Terrestrial";"Woodlands";;"High";"Longlived";"Low";"Mesotrophic";"Plant"
"INBO_RL_VAL_PLA_2006_4980";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Linales";"Linaceae";"Radiola";"linoides";"Radiola linoides Roth";"Dwergvlas";"Met verdwijning bedreigd";"CR";;"Regional";;"VanLanduyt_etal_2006";"Terrestrial";"Marshes";;"High";"Shortlived";"Low";"Oligotrophic";"Plant"
"INBO_RL_VAL_PLA_2006_4981";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Ranunculales";"Ranunculaceae";"Ranunculus";"acris";"Ranunculus acris L.";"Scherpe boterbloem";"Momenteel niet bedreigd";"LC";;"Regional";;"VanLanduyt_etal_2006";"Terrestrial";"Grasslands";;"High";"Longlived";"Low";"Mesotrophic";"Plant"
"INBO_RL_VAL_PLA_2006_4982";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Ranunculales";"Ranunculaceae";"Ranunculus";"aquatilis";"Ranunculus aquatilis L.";"Middelste waterranonkel";"Momenteel niet bedreigd";"LC";"LC";"Regional";;"VanLanduyt_etal_2006";"Aquatic";"Marshes";"Limnophilous";"High";"Shortlived";"High";"Mesotrophic";"Plant"
"INBO_RL_VAL_PLA_2006_4983";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Ranunculales";"Ranunculaceae";"Ranunculus";"arvensis";"Ranunculus arvensis L.";"Akkerboterbloem";"Met verdwijning bedreigd";"CR";;"Regional";;"VanLanduyt_etal_2006";"Terrestrial";"Agriculture";;"High";"Shortlived";"Low";"Mesotrophic";"Plant"
"INBO_RL_VAL_PLA_2006_4984";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Ranunculales";"Ranunculaceae";"Ranunculus";"auricomus";"Ranunculus auricomus L.";"Gulden boterbloem";"Momenteel niet bedreigd";"LC";;"Regional";;"VanLanduyt_etal_2006";"Terrestrial";"Grasslands";"Woodlands";"High";"Longlived";"Low";"Mesotrophic";"Plant"
"INBO_RL_VAL_PLA_2006_4985";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Ranunculales";"Ranunculaceae";"Ranunculus";"baudotii";"Ranunculus baudotii Godr.";"Zilte waterranonkel";"Onvoldoende gekend";"DD";"LC";"Regional";;"VanLanduyt_etal_2006";"Aquatic";"Limnophilous";;"High";"Longlived";"High";"Eutrophic";"Plant"
"INBO_RL_VAL_PLA_2006_4986";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Ranunculales";"Ranunculaceae";"Ranunculus";"bulbosus";"Ranunculus bulbosus L.";"Knolboterbloem";"Achteruitgaand";"NT";;"Regional";;"VanLanduyt_etal_2006";"Terrestrial";"Grasslands";;"High";"Longlived";"Low";"Oligotrophic";"Plant"
"INBO_RL_VAL_PLA_2006_4987";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Ranunculales";"Ranunculaceae";"Ranunculus";"circinatus";"Ranunculus circinatus Sibth.";"Stijve waterranonkel";"Momenteel niet bedreigd";"LC";"LC";"Regional";;"VanLanduyt_etal_2006";"Aquatic";"Limnophilous";;"High";"Longlived";"High";"Eutrophic";"Plant"
"INBO_RL_VAL_PLA_2006_4988";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Ranunculales";"Ranunculaceae";"Ranunculus";"ficaria";"Ranunculus ficaria L.";"Speenkruid";"Momenteel niet bedreigd";"LC";;"Regional";;"VanLanduyt_etal_2006";"Terrestrial";"Woodlands";"Grasslands";"High";"Longlived";"Low";"Eutrophic";"Plant"
"INBO_RL_VAL_PLA_2006_4989";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Ranunculales";"Ranunculaceae";"Ranunculus";"flammula";"Ranunculus flammula L.";"Egelboterbloem";"Momenteel niet bedreigd";"LC";"LC";"Regional";;"VanLanduyt_etal_2006";"Aquatic";"Eurytopic";;"High";"Longlived";"Low";"Oligotrophic";"Plant"
"INBO_RL_VAL_PLA_2006_4990";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Ranunculales";"Ranunculaceae";"Ranunculus";"fluitans";"Ranunculus fluitans Lam.";"Vlottende waterranonkel";"Zeldzaam";"NT";"LC";"Regional";;"VanLanduyt_etal_2006";"Aquatic";"Rheophilous";;"High";"Longlived";"High";"Eutrophic";"Plant"
"INBO_RL_VAL_PLA_2006_4991";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Ranunculales";"Ranunculaceae";"Ranunculus";"hederaceus";"Ranunculus hederaceus L.";"Klimopwaterranonkel";"Zeldzaam";"NT";"LC";"Regional";;"VanLanduyt_etal_2006";"Aquatic";"Limnophilous";;"High";"Shortlived";"High";"Mesotrophic";"Plant"
"INBO_RL_VAL_PLA_2006_4992";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Ranunculales";"Ranunculaceae";"Ranunculus";"lingua";"Ranunculus lingua L.";"Grote boterbloem";"Zeldzaam";"NT";"LC";"Regional";;"VanLanduyt_etal_2006";"Aquatic";"Marshes";;"High";"Longlived";"Low";"Eutrophic";"Plant"
"INBO_RL_VAL_PLA_2006_4993";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Ranunculales";"Ranunculaceae";"Ranunculus";"ololeucos";"Ranunculus ololeucos Lloyd";"Witte waterranonkel";"Bedreigd";"EN";"DD";"Regional";;"VanLanduyt_etal_2006";"Aquatic";"Limnophilous";;"High";"Longlived";"High";"Oligotrophic";"Plant"
"INBO_RL_VAL_PLA_2006_4994";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Ranunculales";"Ranunculaceae";"Ranunculus";"peltatus";"Ranunculus peltatus Schrank";"Grote waterranonkel";"Momenteel niet bedreigd";"LC";"LC";"Regional";;"VanLanduyt_etal_2006";"Aquatic";"Limnophilous";;"High";"Shortlived";"High";"Mesotrophic";"Plant"
"INBO_RL_VAL_PLA_2006_4995";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Ranunculales";"Ranunculaceae";"Ranunculus";"penicellatus";"Ranunculus penicillatus (Dum.) Bab.";"Penseelbladige waterranonkel";"Zeldzaam";"NT";"LC";"Regional";;"VanLanduyt_etal_2006";"Aquatic";"Limnophilous";;"High";"Longlived";"High";"Mesotrophic";"Plant"
"INBO_RL_VAL_PLA_2006_4996";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Ranunculales";"Ranunculaceae";"Ranunculus";"repens";"Ranunculus repens L.";"Kruipende boterbloem";"Momenteel niet bedreigd";"LC";"LC";"Regional";;"VanLanduyt_etal_2006";"Terrestrial";"Eurytopic";;"High";"Longlived";"Low";"Eutrophic";"Plant"
"INBO_RL_VAL_PLA_2006_4997";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Ranunculales";"Ranunculaceae";"Ranunculus";"sardous";"Ranunculus sardous Crantz";"Behaarde boterbloem";"Momenteel niet bedreigd";"LC";;"Regional";;"VanLanduyt_etal_2006";"Terrestrial";"Agriculture";"Grasslands";"High";"Shortlived";"Low";"Eutrophic";"Plant"
"INBO_RL_VAL_PLA_2006_4998";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Ranunculales";"Ranunculaceae";"Ranunculus";"sceleratus";"Ranunculus sceleratus L.";"Blaartrekkende boterbloem";"Momenteel niet bedreigd";"LC";"LC";"Regional";;"VanLanduyt_etal_2006";"Terrestrial";"Marshes";;"High";"Shortlived";"Low";"Eutrophic";"Plant"
"INBO_RL_VAL_PLA_2006_4999";"VascularPlants";2006;"Plantae";"Tracheophyta";"Spermatopsida";"Ranunculales";"Ranunculaceae";"Ranunculus";"serpens";"Ranunculus serpens Schrank";"Bosboterbloem en kalkboterbloem";"Met verdwijning bedreigd";"CR";;"Regional";;"VanLanduyt_etal_2006";"Terrestrial";"Grasslands";"Woodlands";"High";"Longlived";"Low";"Oligotrophic";"Plant"
