TaxonomicGroup	Kingdom	Phylum	Class	Order	Family	Genus	Species	SpeciesnameAsPublished	TAXON_VERSION_KEY_SCNAME	SpeciesnameDutch	TAXON_VERSION_KEY_DUNAME	RLCAsPublished	RLC	RLCEurope	Criteria	Validated
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Harpalus	sabulicola	Harpalus sabulicola	NBNSYS0000007388	Zandhalmklimmer	INBSYS0000014811	Uitgestorven in Vlaanderen	RE		Regional	No
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Harpalus	serripes	Harpalus serripes 	INBSYS0000000403	Grote duinkruiper	INBSYS0000014813	Bedreigd  	EN		Regional	Yes
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Harpalus	serripes	Harpalus serripes	INBSYS0000000403	Grote duinkruiper	INBSYS0000014813	Kwetsbaar	VU		Regional	No
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Harpalus	servus	Harpalus servus 	NBNSYS0000007404	Brede duinkruiper	INBSYS0000014814	Zeldzaam  	NT		Regional	Yes
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Harpalus	servus	Harpalus servus	NBNSYS0000007404	Brede duinkruiper	INBSYS0000014814	Zeldzaam	NT		Regional	No
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Harpalus	signaticornis	Harpalus signaticornis	INBSYS0000000404	Kaalkopkruiper	INBSYS0000014815	Bedreigd  	EN		Regional	Yes
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Harpalus	signaticornis	Harpalus signaticornis	INBSYS0000000404	Kaalkopkruiper	INBSYS0000014815	Uitgestorven in Vlaanderen	RE		Regional	No
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Harpalus	smaragdinus	Harpalus smaragdinus 	NBNSYS0000007405	Smaragdkruiper	INBSYS0000014816	Kwetsbaar  	VU		Regional	Yes
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Harpalus	smaragdinus	Harpalus smaragdinus	NBNSYS0000007405	Smaragdkruiper	INBSYS0000014816	Kwetsbaar	VU		Regional	No
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Harpalus	solitaris	Harpalus solitaris 	INBSYS0000000405	Heidekruiper	INBSYS0000014817	Kwetsbaar  	VU		Regional	Yes
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Harpalus	solitaris	Harpalus solitaris	INBSYS0000000405	Heidekruiper	INBSYS0000014817	Uitgestorven in Vlaanderen	RE		Regional	No
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Harpalus	stictus	Harpalus stictus	INBSYS0000000406	Zwarthaarhalmklimmer	INBSYS0000014818	Uitgestorven  	RE		Regional	Yes
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Harpalus	tardus	Harpalus tardus 	INBSYS0000000408	Zandkruiper	INBSYS0000014819	Momenteel niet bedreigd	LC		Regional	Yes
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Harpalus	tardus	Harpalus tardus	INBSYS0000000408	Zandkruiper	INBSYS0000014819	Momenteel niet bedreigd	LC		Regional	No
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Harpalus	vernalis	Harpalus vernalis	NBNSYS0000007408	Dwergkruiper	INBSYS0000014821	Bedreigd  	EN		Regional	Yes
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Harpalus	vernalis	Harpalus vernalis	NBNSYS0000007408	Dwergkruiper	INBSYS0000014821	Bedreigd	EN		Regional	No
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Lebia	chlorocephala	Lebia chlorocephala 	INBSYS0000000410	Groene pronkloper	INBSYS0000014822	Zeldzaam  	NT		Regional	Yes
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Lebia	chlorocephala	Lebia chlorocephala	INBSYS0000000410	Groene pronkloper	INBSYS0000014822	Achteruitgaand	NT		Regional	No
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Lebia	cruxminor	Lebia cruxminor 	NBNSYS0000007460	Kruispronkloper	INBSYS0000014823	Met uitsterven bedreigd	CR		Regional	Yes
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Lebia	cruxminor	Lebia cruxminor	NBNSYS0000007460	Kruispronkloper	INBSYS0000014823	Uitgestorven in Vlaanderen	RE		Regional	No
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Lebia	cyanocephala	Lebia cyanocephala 	NBNSYS0000007461	Blauwe pronkloper	INBSYS0000014824	Uitgestorven  	RE		Regional	Yes
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Lebia	cyanocephala	Lebia cyanocephala	NBNSYS0000007461	Blauwe pronkloper	INBSYS0000014824	Uitgestorven in Vlaanderen	RE		Regional	No
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Lebia	marginata	Lebia marginata 	NBNSYS0000007462	Geelrandpronkloper	INBSYS0000014825	Uitgestorven  	RE		Regional	Yes
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Lebia	marginata	Lebia marginata	NBNSYS0000007462	Geelrandpronkloper	INBSYS0000014825	Uitgestorven in Vlaanderen	RE		Regional	No
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Leistus	ferrugineus	Leistus ferrugineus 	NBNSYS0000007145	Roestbaardloper	INBSYS0000014826	Momenteel niet bedreigd	LC		Regional	Yes
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Leistus	ferrugineus	Leistus ferrugineus	NBNSYS0000007145	Roestbaardloper	INBSYS0000014826	Momenteel niet bedreigd	LC		Regional	No
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Leistus	fulvibarbis	Leistus fulvibarbis 	NBNSYS0000007146	Zwartblauwe baardloper	INBSYS0000014827	Momenteel niet bedreigd	LC		Regional	Yes
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Leistus	fulvibarbis	Leistus fulvibarbis	NBNSYS0000007146	Zwartblauwe baardloper	INBSYS0000014827	Momenteel niet bedreigd	LC		Regional	No
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Leistus	piceus	Leistus piceus 	INBSYS0000000411	Ovale baardloper	INBSYS0000014828	Met uitsterven bedreigd	CR		Regional	Yes
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Leistus	piceus	Leistus piceus	INBSYS0000000411	Ovale baardloper	INBSYS0000014828	Waarschijnlijk bedreigd			Regional	No
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Leistus	rufomarginatus	Leistus rufomarginatus 	NBNSYS0000007149	Bosbaardloper	INBSYS0000014829	Momenteel niet bedreigd	LC		Regional	Yes
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Leistus	rufomarginatus	Leistus rufomarginatus	NBNSYS0000007149	Bosbaardloper	INBSYS0000014829	Momenteel niet bedreigd	LC		Regional	No
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Leistus	spinibarbis	Leistus spinibarbis 	NHMSYS0020109261	Blauwe baardloper	INBSYS0000014830	Kwetsbaar  	VU		Regional	Yes
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Leistus	spinibarbis	Leistus spinibarbis	NHMSYS0020109261	Blauwe baardloper	INBSYS0000014830	Kwetsbaar	VU		Regional	No
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Leistus	terminatus	Leistus terminatus 	INBSYS0000000412	Zwartkopbaardloper	INBSYS0000014831	Momenteel niet bedreigd	LC		Regional	Yes
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Leistus	terminatus	Leistus terminatus	INBSYS0000000412	Zwartkopbaardloper	INBSYS0000014831	Momenteel niet bedreigd	LC		Regional	No
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Licinus	depressus	Licinus depressus 	NBNSYS0000007440	Duinslakkenkraker	INBSYS0000014832	Zeldzaam  	NT		Regional	Yes
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Licinus	depressus	Licinus depressus	NBNSYS0000007440	Duinslakkenkraker	INBSYS0000014832	Zeldzaam	NT		Regional	No
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Licinus	punctatulus	Licinus punctatulus 	NHMSYS0001718827	Gepuncteerde slakkenkraker	INBSYS0000014834	Uitgestorven  	RE		Regional	Yes
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Licinus	punctatulus	Licinus punctatulus	NHMSYS0001718827	Gepuncteerde slakkenkraker	INBSYS0000014834	Niet geëvalueerd	NE		Regional	No
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Lionychus	quadrillum	Lionychus quadrillum 	NBNSYS0000007483	Viervlekdwergloper	INBSYS0000014836	Zeldzaam  	NT		Regional	Yes
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Lionychus	quadrillum	Lionychus quadrillum	NBNSYS0000007483	Viervlekdwergloper	INBSYS0000014836	Zeldzaam	NT		Regional	No
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Loricera	pilicornis	Loricera pilicornis 	NHMSYS0001718877	Borstelspriet	INBSYS0000014837	Momenteel niet bedreigd	LC		Regional	Yes
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Loricera	pilicornis	Loricera pilicornis	NHMSYS0001718877	Borstelspriet	INBSYS0000014837	Momenteel niet bedreigd	LC		Regional	No
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Masoreus	wetterhali	Masoreus wetterhali	NBNSYS0000151141	Duinloper	INBSYS0000014838	Zeldzaam  	NT		Regional	Yes
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Masoreus	wetterhali	Masoreus wetterhali	NBNSYS0000151141	Duinloper	INBSYS0000014838	Zeldzaam	NT		Regional	No
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Metabletus	foveatus	Metabletus foveatus	NBNSYS0000007480	Bronzen dwergloper	INBSYS0000014839	Momenteel niet bedreigd	LC		Regional	Yes
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Metabletus	foveatus	Metabletus foveatus	NBNSYS0000007480	Bronzen dwergloper	INBSYS0000014839	Momenteel niet bedreigd	LC		Regional	No
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Metabletus	truncatellus	Metabletus truncatellus	NBNSYS0000007482	Zwarte dwergloper	INBSYS0000014841	Momenteel niet bedreigd	LC		Regional	Yes
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Metabletus	truncatellus	Metabletus truncatellus	NBNSYS0000007482	Zwarte dwergloper	INBSYS0000014841	Momenteel niet bedreigd	LC		Regional	No
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Microlestes	maurus	Microlestes maurus 	NBNSYS0000007478	Kleinste dwergloper	INBSYS0000014842	Zeldzaam  	NT		Regional	Yes
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Microlestes	maurus	Microlestes maurus	NBNSYS0000007478	Kleinste dwergloper	INBSYS0000014842	Zeldzaam	NT		Regional	No
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Microlestes	minutulus	Microlestes minutulus 	NBNSYS0000007479	Kleine dwergloper	INBSYS0000014843	Zeldzaam  	NT		Regional	Yes
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Microlestes	minutulus	Microlestes minutulus	NBNSYS0000007479	Kleine dwergloper	INBSYS0000014843	Zeldzaam	NT		Regional	No
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Molops	piceus	Molops piceus 	INBSYS0000000416	Pekbruine bosloper	INBSYS0000014844	Zeldzaam  	NT		Regional	Yes
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Molops	piceus	Molops piceus	INBSYS0000000416	Pekbruine bosloper	INBSYS0000014844	Kwetsbaar	VU		Regional	No
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Nebria	brevicollis	Nebria brevicollis 	NHMSYS0020109264	Gewone kortnek	INBSYS0000014845	Momenteel niet bedreigd	LC		Regional	Yes
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Nebria	brevicollis	Nebria brevicollis	NHMSYS0020109264	Gewone kortnek	INBSYS0000014845	Momenteel niet bedreigd	LC		Regional	No
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Nebria	livida	Nebria livida 	NBNSYS0000007155	Geelrandkortnek	INBSYS0000014846	Onvoldoende gekend 	DD		Regional	Yes
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Nebria	livida	Nebria livida	NBNSYS0000007155	Geelrandkortnek	INBSYS0000014846	Niet geëvalueerd	NE		Regional	No
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Nebria	salina	Nebria salina 	INBSYS0000000418	Heidekortnek	INBSYS0000014847	Momenteel niet bedreigd	LC		Regional	Yes
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Nebria	salina	Nebria salina	INBSYS0000000418	Heidekortnek	INBSYS0000014847	Momenteel niet bedreigd	LC		Regional	No
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Notiophilus	aestuans	Notiophilus aestuans	INBSYS0000000419	Slanke spiegelloopkever	INBSYS0000014848	Bedreigd  	EN		Regional	Yes
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Notiophilus	aestuans	Notiophilus aestuans	INBSYS0000000419	Slanke spiegelloopkever	INBSYS0000014848	Zeldzaam	NT		Regional	No
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Notiophilus	aquaticus	Notiophilus aquaticus 	NBNSYS0000007159	Donkere spiegelloopkever	INBSYS0000014849	Momenteel niet bedreigd	LC		Regional	Yes
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Notiophilus	aquaticus	Notiophilus aquaticus	NBNSYS0000007159	Donkere spiegelloopkever	INBSYS0000014849	Momenteel niet bedreigd	LC		Regional	No
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Notiophilus	biguttatus	Notiophilus biguttatus 	NHMSYS0001719180	Tweevlekspiegelloopkever	INBSYS0000014850	Momenteel niet bedreigd	LC		Regional	Yes
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Notiophilus	biguttatus	Notiophilus biguttatus	NHMSYS0001719180	Tweevlekspiegelloopkever	INBSYS0000014850	Momenteel niet bedreigd	LC		Regional	No
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Notiophilus	germinyi	Notiophilus germinyi 	NBNSYS0000007161	Heidespiegelloopkever	INBSYS0000014851	Zeldzaam  	NT		Regional	Yes
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Notiophilus	germinyi	Notiophilus germinyi	NBNSYS0000007161	Heidespiegelloopkever	INBSYS0000014851	Zeldzaam	NT		Regional	No
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Notiophilus	palustris	Notiophilus palustris 	NBNSYS0000007162	Moerasspiegelloopkever	INBSYS0000014852	Momenteel niet bedreigd	LC		Regional	Yes
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Notiophilus	palustris	Notiophilus palustris	NBNSYS0000007162	Moerasspiegelloopkever	INBSYS0000014852	Momenteel niet bedreigd	LC		Regional	No
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Notiophilus	quadripunctatus	Notiophilus quadripunctatus 	NBNSYS0000007163	Vierpuntspiegelloopkever	INBSYS0000014853	Zeldzaam  	NT		Regional	Yes
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Notiophilus	quadripunctatus	Notiophilus quadripunctatus	NBNSYS0000007163	Vierpuntspiegelloopkever	INBSYS0000014853	Zeldzaam	NT		Regional	No
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Notiophilus	rufipes	Notiophilus rufipes 	NBNSYS0000007164	Bosspiegelloopkever	INBSYS0000014854	Momenteel niet bedreigd	LC		Regional	Yes
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Notiophilus	rufipes	Notiophilus rufipes	NBNSYS0000007164	Bosspiegelloopkever	INBSYS0000014854	Momenteel niet bedreigd	LC		Regional	No
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Notiophilus	substriatus	Notiophilus substriatus 	NBNSYS0000007165	Oeverspiegelloopkever	INBSYS0000014855	Momenteel niet bedreigd	LC		Regional	Yes
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Notiophilus	substriatus	Notiophilus substriatus	NBNSYS0000007165	Oeverspiegelloopkever	INBSYS0000014855	Momenteel niet bedreigd	LC		Regional	No
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Odacantha	melanura	Odacantha melanura 	NBNSYS0000007457	Bonte rietloper	INBSYS0000014856	Zeldzaam  	NT		Regional	Yes
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Odacantha	melanura	Odacantha melanura	NBNSYS0000007457	Bonte rietloper	INBSYS0000014856	Momenteel niet bedreigd	LC		Regional	No
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Olisthopus	rotundatus	Olisthopus rotundatus 	INBSYS0000000420	Bronzen heideloper	INBSYS0000014857	Zeldzaam  	NT		Regional	Yes
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Olisthopus	rotundatus	Olisthopus rotundatus	INBSYS0000000420	Bronzen heideloper	INBSYS0000014857	Kwetsbaar	VU		Regional	No
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Omophron	limbatum	Omophron limbatum 	INBSYS0000000421	Kogelloper	INBSYS0000014858	Zeldzaam  	NT		Regional	Yes
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Omophron	limbatum	Omophron limbatum	INBSYS0000000421	Kogelloper	INBSYS0000014858	Momenteel niet bedreigd	LC		Regional	No
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Oodes	helopioides	Oodes helopioides 	NHMSYS0001719320	Zwarte moerasloper	INBSYS0000014859	Momenteel niet bedreigd	LC		Regional	Yes
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Oodes	helopioides	Oodes helopioides	NHMSYS0001719320	Zwarte moerasloper	INBSYS0000014859	Momenteel niet bedreigd	LC		Regional	No
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Panagaeus	bipustulatus	Panagaeus bipustulatus 	NHMSYS0001719442	Tweevleksmalkop	INBSYS0000014860	Zeldzaam  	NT		Regional	Yes
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Panagaeus	bipustulatus	Panagaeus bipustulatus	NHMSYS0001719442	Tweevleksmalkop	INBSYS0000014860	Momenteel niet bedreigd	LC		Regional	No
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Panagaeus	cruxmajor	Panagaeus cruxmajor 	NBNSYS0000007450	Kruissmalkop	INBSYS0000014861	Momenteel niet bedreigd	LC		Regional	Yes
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Panagaeus	cruxmajor	Panagaeus cruxmajor	NBNSYS0000007450	Kruissmalkop	INBSYS0000014861	Achteruitgaand	NT		Regional	No
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Parophonus	maculicornis	Parophonus maculicornis 	NBNSYS0000007409	Kalkgroefkop	INBSYS0000014862	Zeldzaam  	NT		Regional	Yes
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Parophonus	maculicornis	Parophonus maculicornis	NBNSYS0000007409	Kalkgroefkop	INBSYS0000014862	Kwetsbaar	VU		Regional	No
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Patrobus	atrorufus	Patrobus atrorufus 	NBNSYS0000007188	Donkere halsbandloper	INBSYS0000014863	Zeldzaam  	NT		Regional	Yes
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Patrobus	atrorufus	Patrobus atrorufus	NBNSYS0000007188	Donkere halsbandloper	INBSYS0000014863	Momenteel niet bedreigd	LC		Regional	No
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Perigona	nigriceps	Perigona nigriceps 	NBNSYS0000007342	Compostloper	INBSYS0000014864	Zeldzaam  	NT		Regional	Yes
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Perigona	nigriceps	Perigona nigriceps	NBNSYS0000007342	Compostloper	INBSYS0000014864	Onvoldoende gekend	DD		Regional	No
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Perileptus	areolatus	Perileptus areolatus 	NBNSYS0000007190	Behaarde grindloper	INBSYS0000014865	Met uitsterven bedreigd	CR		Regional	Yes
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Perileptus	areolatus	Perileptus areolatus	NBNSYS0000007190	Behaarde grindloper	INBSYS0000014865	Met uitsterven bedreigd	CR		Regional	No
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pogonus	chalceus	Pogonus chalceus 	NBNSYS0000007274	Gewone zoutloper	INBSYS0000014866	Zeldzaam  	NT		Regional	Yes
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pogonus	chalceus	Pogonus chalceus	NBNSYS0000007274	Gewone zoutloper	INBSYS0000014866	Zeldzaam	NT		Regional	No
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pogonus	littoralis	Pogonus littoralis 	NBNSYS0000007275	Strandzoutloper	INBSYS0000014867	Met uitsterven bedreigd	CR		Regional	Yes
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pogonus	littoralis	Pogonus littoralis	NBNSYS0000007275	Strandzoutloper	INBSYS0000014867	Met uitsterven bedreigd	CR		Regional	No
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pogonus	luridipennis	Pogonus luridipennis 	NBNSYS0000007276	Gele zoutloper	INBSYS0000014868	Met uitsterven bedreigd	CR		Regional	Yes
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pogonus	luridipennis	Pogonus luridipennis	NBNSYS0000007276	Gele zoutloper	INBSYS0000014868	Waarschijnlijk bedreigd			Regional	No
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Polystichus	connexus	Polystichus connexus 	NBNSYS0000154668	Roodstreeploper	INBSYS0000014869	Waarschijnlijk bedreigd			Regional	Yes
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pristonychus	terricola	Pristonychus terricola	INBSYS0000000422	Aardloper	INBSYS0000014870	Kwetsbaar  	VU		Regional	Yes
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pristonychus	terricola	Pristonychus terricola	INBSYS0000000422	Aardloper	INBSYS0000014870	Zeldzaam	NT		Regional	No
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	anthracinus	Pterostichus anthracinus 	INBSYS0000000424	Oeverzwartschild	INBSYS0000014872	Momenteel niet bedreigd	LC		Regional	Yes
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	anthracinus	Pterostichus anthracinus	INBSYS0000000424	Oeverzwartschild	INBSYS0000014872	Momenteel niet bedreigd	LC		Regional	No
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	aterrimus	Pterostichus aterrimus 	NBNSYS0000007282	Veenzwartschild	INBSYS0000014873	Bedreigd  	EN		Regional	Yes
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	aterrimus	Pterostichus aterrimus	NBNSYS0000007282	Veenzwartschild	INBSYS0000014873	Zeldzaam	NT		Regional	No
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	cristatus	Pterostichus cristatus 	NBNSYS0000007283	Bronboszwartschild	INBSYS0000014874	Zeldzaam  	NT		Regional	Yes
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	cristatus	Pterostichus cristatus	NBNSYS0000007283	Bronboszwartschild	INBSYS0000014874	Zeldzaam	NT		Regional	No
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	cupreus	Pterostichus cupreus	NBNSYS0000007284	Koperen kielspriet	INBSYS0000014875	Momenteel niet bedreigd	LC		Regional	Yes
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	cupreus	Pterostichus cupreus	NBNSYS0000007284	Koperen kielspriet	INBSYS0000014875	Momenteel niet bedreigd	LC		Regional	No
CarabidBeetles	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Pterostichus	diligens	Pterostichus diligens 	NBNSYS0000007285	Gladde zwartschild	INBSYS0000014876	Momenteel niet bedreigd	LC		Regional	Yes
