OBJECTID;Join_Count;TARGET_FID;FID_1;District;Rivier;Zone;Vegtype1;Vegtype2;Vegtype3;Beheer;Sloot;Opmerking;Lengte;Species;Point_X;Point_Y;Data_Owner;Date;Location_A;Lat;Lon
139;1;139;5;2;Beneden-Zeeschelde;KL;7;0;0;Maaibeheer;0;;302,45181248700;Fallopia japonica;147511,48062100000;208253,62296800000;W&Z;2014;10,00000000000;4,33317196051;51,18427184740
140;1;140;5;2;Beneden-Zeeschelde;KL;7;0;0;Maaibeheer;0;;302,45181248700;Fallopia japonica;147510,06640700000;208243,72347300000;W&Z;2014;10,00000000000;4,33315179978;51,18418285960
141;1;141;5;2;Beneden-Zeeschelde;KL;7;0;0;Maaibeheer;0;;302,45181248700;Fallopia japonica;147508,65219400000;208233,82397800000;W&Z;2014;10,00000000000;4,33313163913;51,18409387190
142;1;142;5;2;Beneden-Zeeschelde;KL;7;0;0;Maaibeheer;0;;302,45181248700;Fallopia japonica;147506,91870300000;208223,98482000000;W&Z;2014;10,00000000000;4,33310691187;51,18400542520
143;1;143;5;2;Beneden-Zeeschelde;KL;7;0;0;Maaibeheer;0;;302,45181248700;Fallopia japonica;147504,62277700000;208214,25195200000;W&Z;2014;10,00000000000;4,33307414007;51,18391793150
144;1;144;5;2;Beneden-Zeeschelde;KL;7;0;0;Maaibeheer;0;;302,45181248700;Fallopia japonica;147502,32685100000;208204,51908400000;W&Z;2014;10,00000000000;4,33304136840;51,18383043780
145;1;145;5;2;Beneden-Zeeschelde;KL;7;0;0;Maaibeheer;0;;302,45181248700;Fallopia japonica;147500,03092500000;208194,78621600000;W&Z;2014;10,00000000000;4,33300859684;51,18374294410
146;1;146;5;2;Beneden-Zeeschelde;KL;7;0;0;Maaibeheer;0;;302,45181248700;Fallopia japonica;147497,73499900000;208185,05334800000;W&Z;2014;10,00000000000;4,33297582541;51,18365545040
147;1;147;5;2;Beneden-Zeeschelde;KL;7;0;0;Maaibeheer;0;;302,45181248700;Fallopia japonica;147497,17208100000;208182,66703100000;W&Z;2014;10,00000000000;4,33296779049;51,18363399860
148;1;148;6;2;Beneden-Zeeschelde;L;7;0;0;Maaibeheer;0;;170,07307666400;Fallopia japonica;147501,13381800000;208182,03942900000;W&Z;2014;10,00000000000;4,33302445490;51,18362837390
149;1;149;6;2;Beneden-Zeeschelde;L;7;0;0;Maaibeheer;0;;170,07307666400;Fallopia japonica;147498,83789200000;208172,30656000000;W&Z;2014;10,00000000000;4,33299168351;51,18354088020
150;1;150;6;2;Beneden-Zeeschelde;L;7;0;0;Maaibeheer;0;;170,07307666400;Fallopia japonica;147496,47271900000;208162,59087200000;W&Z;2014;10,00000000000;4,33295792178;51,18345354060
151;1;151;6;2;Beneden-Zeeschelde;L;7;0;0;Maaibeheer;0;;170,07307666400;Fallopia japonica;147493,95303900000;208152,91351700000;W&Z;2014;10,00000000000;4,33292195020;51,18336654490
152;1;152;6;2;Beneden-Zeeschelde;L;7;0;0;Maaibeheer;0;;170,07307666400;Fallopia japonica;147491,43335900000;208143,23616100000;W&Z;2014;10,00000000000;4,33288597875;51,18327954910
153;1;153;6;2;Beneden-Zeeschelde;L;7;0;0;Maaibeheer;0;;170,07307666400;Fallopia japonica;147488,91367800000;208133,55880500000;W&Z;2014;10,00000000000;4,33285000743;51,18319255340
154;1;154;6;2;Beneden-Zeeschelde;L;7;0;0;Maaibeheer;0;;170,07307666400;Fallopia japonica;147486,39399800000;208123,88145000000;W&Z;2014;10,00000000000;4,33281403625;51,18310555770
155;1;155;6;2;Beneden-Zeeschelde;L;7;0;0;Maaibeheer;0;;170,07307666400;Fallopia japonica;147483,87431800000;208114,20409400000;W&Z;2014;10,00000000000;4,33277806520;51,18301856190
156;1;156;6;2;Beneden-Zeeschelde;L;7;0;0;Maaibeheer;0;;170,07307666400;Fallopia japonica;147481,35463800000;208104,52673800000;W&Z;2014;10,00000000000;4,33274209429;51,18293156610
157;1;157;6;2;Beneden-Zeeschelde;L;7;0;0;Maaibeheer;0;;170,07307666400;Fallopia japonica;147479,02247400000;208094,80985200000;W&Z;2014;10,00000000000;4,33270880556;51,18284421580
158;1;158;6;2;Beneden-Zeeschelde;L;7;0;0;Maaibeheer;0;;170,07307666400;Fallopia japonica;147477,42113300000;208084,93889900000;W&Z;2014;10,00000000000;4,33268596992;51,18275548370
159;1;159;6;2;Beneden-Zeeschelde;L;7;0;0;Maaibeheer;0;;170,07307666400;Fallopia japonica;147475,81979200000;208075,06794700000;W&Z;2014;10,00000000000;4,33266313437;51,18266675160
160;1;160;6;2;Beneden-Zeeschelde;L;7;0;0;Maaibeheer;0;;170,07307666400;Fallopia japonica;147474,21845100000;208065,19699400000;W&Z;2014;10,00000000000;4,33264029891;51,18257801950
161;1;161;6;2;Beneden-Zeeschelde;L;7;0;0;Maaibeheer;0;;170,07307666400;Fallopia japonica;147472,61711000000;208055,32604100000;W&Z;2014;10,00000000000;4,33261746353;51,18248928740
162;1;162;6;2;Beneden-Zeeschelde;L;7;0;0;Maaibeheer;0;;170,07307666400;Fallopia japonica;147471,01576900000;208045,45508900000;W&Z;2014;10,00000000000;4,33259462824;51,18240055530
163;1;163;6;2;Beneden-Zeeschelde;L;7;0;0;Maaibeheer;0;;170,07307666400;Fallopia japonica;147469,41442800000;208035,58413600000;W&Z;2014;10,00000000000;4,33257179304;51,18231182320
164;1;164;6;2;Beneden-Zeeschelde;L;7;0;0;Maaibeheer;0;;170,07307666400;Fallopia japonica;147467,80810100000;208025,71399400000;W&Z;2014;10,00000000000;4,33254888661;51,18222309830
165;1;165;6;2;Beneden-Zeeschelde;L;7;0;0;Maaibeheer;0;;170,07307666400;Fallopia japonica;147466,19817300000;208015,84443900000;W&Z;2014;10,00000000000;4,33252592877;51,18213437870
166;1;166;6;2;Beneden-Zeeschelde;L;7;0;0;Maaibeheer;0;;170,07307666400;Fallopia japonica;147466,18640800000;208015,77231500000;W&Z;2014;10,00000000000;4,33252576101;51,18213373040
167;1;167;7;1;Boven-Zeeschelde1;R;7;0;0;;0;;306,25647185100;Fallopia japonica;110611,29160700000;188188,71663600000;W&Z;2014;10,00000000000;3,80759752512;51,00258517190
168;1;168;7;1;Boven-Zeeschelde1;R;7;0;0;;0;;306,25647185100;Fallopia japonica;110603,45221600000;188194,92501300000;W&Z;2014;10,00000000000;3,80748517658;51,00264044670
169;1;169;7;1;Boven-Zeeschelde1;R;7;0;0;;0;;306,25647185100;Fallopia japonica;110595,77352400000;188201,32563200000;W&Z;2014;10,00000000000;3,80737509647;51,00269746020
170;1;170;7;1;Boven-Zeeschelde1;R;7;0;0;;0;;306,25647185100;Fallopia japonica;110588,27342200000;188207,93989500000;W&Z;2014;10,00000000000;3,80726753738;51,00275640620
171;1;171;7;1;Boven-Zeeschelde1;R;7;0;0;;0;;306,25647185100;Fallopia japonica;110581,04726000000;188214,82769900000;W&Z;2014;10,00000000000;3,80716385121;51,00281782950
172;1;172;7;1;Boven-Zeeschelde1;R;7;0;0;;0;;306,25647185100;Fallopia japonica;110574,44390000000;188222,33740200000;W&Z;2014;10,00000000000;3,80706897053;51,00288488510
173;1;173;7;1;Boven-Zeeschelde1;R;7;0;0;;0;;306,25647185100;Fallopia japonica;110567,80812000000;188229,81818900000;W&Z;2014;10,00000000000;3,80697363083;51,00295167850
174;1;174;7;1;Boven-Zeeschelde1;R;7;0;0;;0;;306,25647185100;Fallopia japonica;110561,09920900000;188237,23374800000;W&Z;2014;10,00000000000;3,80687725600;51,00301788050
175;1;175;7;1;Boven-Zeeschelde1;R;7;0;0;;0;;306,25647185100;Fallopia japonica;110554,39029700000;188244,64930600000;W&Z;2014;10,00000000000;3,80678088090;51,00308408250
176;1;176;7;1;Boven-Zeeschelde1;R;7;0;0;;0;;306,25647185100;Fallopia japonica;110547,68138600000;188252,06486400000;W&Z;2014;10,00000000000;3,80668450553;51,00315028430
177;1;177;7;1;Boven-Zeeschelde1;R;7;0;0;;0;;306,25647185100;Fallopia japonica;110541,08930700000;188259,57695200000;W&Z;2014;10,00000000000;3,80658978396;51,00321736170
178;1;178;7;1;Boven-Zeeschelde1;R;7;0;0;;0;;306,25647185100;Fallopia japonica;110535,07228200000;188267,56415400000;W&Z;2014;10,00000000000;3,80650320340;51,00328874880
179;1;179;7;1;Boven-Zeeschelde1;R;7;0;0;;0;;306,25647185100;Fallopia japonica;110529,04446700000;188275,54317500000;W&Z;2014;10,00000000000;3,80641646976;51,00336006160
180;1;180;7;1;Boven-Zeeschelde1;R;7;0;0;;0;;306,25647185100;Fallopia japonica;110522,97719400000;188283,49227600000;W&Z;2014;10,00000000000;3,80632917693;51,00343110270
181;1;181;7;1;Boven-Zeeschelde1;R;7;0;0;;0;;306,25647185100;Fallopia japonica;110516,90992100000;188291,44137600000;W&Z;2014;10,00000000000;3,80624188385;51,00350214370
182;1;182;7;1;Boven-Zeeschelde1;R;7;0;0;;0;;306,25647185100;Fallopia japonica;110510,84264900000;188299,39047700000;W&Z;2014;10,00000000000;3,80615459049;51,00357318470
183;1;183;7;1;Boven-Zeeschelde1;R;7;0;0;;0;;306,25647185100;Fallopia japonica;110504,77537600000;188307,33957800000;W&Z;2014;10,00000000000;3,80606729688;51,00364422550
184;1;184;7;1;Boven-Zeeschelde1;R;7;0;0;;0;;306,25647185100;Fallopia japonica;110498,51040700000;188315,13365400000;W&Z;2014;10,00000000000;3,80597720321;51,00371385940
185;1;185;7;1;Boven-Zeeschelde1;R;7;0;0;;0;;306,25647185100;Fallopia japonica;110492,23747100000;188322,92148200000;W&Z;2014;10,00000000000;3,80588699645;51,00378343650
186;1;186;7;1;Boven-Zeeschelde1;R;7;0;0;;0;;306,25647185100;Fallopia japonica;110485,96453500000;188330,70931100000;W&Z;2014;10,00000000000;3,80579678942;51,00385301360
187;1;187;7;1;Boven-Zeeschelde1;R;7;0;0;;0;;306,25647185100;Fallopia japonica;110479,69159900000;188338,49714000000;W&Z;2014;10,00000000000;3,80570658212;51,00392259060
188;1;188;7;1;Boven-Zeeschelde1;R;7;0;0;;0;;306,25647185100;Fallopia japonica;110473,41866300000;188346,28496800000;W&Z;2014;10,00000000000;3,80561637455;51,00399216750
189;1;189;7;1;Boven-Zeeschelde1;R;7;0;0;;0;;306,25647185100;Fallopia japonica;110467,14572700000;188354,07279700000;W&Z;2014;10,00000000000;3,80552616672;51,00406174430
190;1;190;7;1;Boven-Zeeschelde1;R;7;0;0;;0;;306,25647185100;Fallopia japonica;110460,87279100000;188361,86062600000;W&Z;2014;10,00000000000;3,80543595861;51,00413132100
191;1;191;7;1;Boven-Zeeschelde1;R;7;0;0;;0;;306,25647185100;Fallopia japonica;110454,56916400000;188369,62353500000;W&Z;2014;10,00000000000;3,80534531568;51,00420067170
192;1;192;7;1;Boven-Zeeschelde1;R;7;0;0;;0;;306,25647185100;Fallopia japonica;110448,23573800000;188377,36225000000;W&Z;2014;10,00000000000;3,80525425055;51,00426980270
193;1;193;7;1;Boven-Zeeschelde1;R;7;0;0;;0;;306,25647185100;Fallopia japonica;110441,90231200000;188385,10096500000;W&Z;2014;10,00000000000;3,80516318516;51,00433893360
194;1;194;7;1;Boven-Zeeschelde1;R;7;0;0;;0;;306,25647185100;Fallopia japonica;110435,56888600000;188392,83968100000;W&Z;2014;10,00000000000;3,80507211949;51,00440806450
195;1;195;7;1;Boven-Zeeschelde1;R;7;0;0;;0;;306,25647185100;Fallopia japonica;110429,23545900000;188400,57839600000;W&Z;2014;10,00000000000;3,80498105356;51,00447719530
196;1;196;7;1;Boven-Zeeschelde1;R;7;0;0;;0;;306,25647185100;Fallopia japonica;110422,90203300000;188408,31711100000;W&Z;2014;10,00000000000;3,80488998736;51,00454632610
197;1;197;7;1;Boven-Zeeschelde1;R;7;0;0;;0;;306,25647185100;Fallopia japonica;110416,56860700000;188416,05582600000;W&Z;2014;10,00000000000;3,80479892089;51,00461545680
198;1;198;7;1;Boven-Zeeschelde1;R;7;0;0;;0;;306,25647185100;Fallopia japonica;110412,60611700000;188420,89753200000;W&Z;2014;10,00000000000;3,80474194527;51,00465870810
199;1;199;8;1;Boven-Zeeschelde1;KR;7;0;0;;0;;188,17723683600;Fallopia japonica;110527,15992300000;188271,41948300000;W&Z;2014;10,00000000000;3,80639006567;51,00332286640
200;1;200;8;1;Boven-Zeeschelde1;KR;7;0;0;;0;;188,17723683600;Fallopia japonica;110521,09265000000;188279,36858300000;W&Z;2014;10,00000000000;3,80630277288;51,00339390740
201;1;201;8;1;Boven-Zeeschelde1;KR;7;0;0;;0;;188,17723683600;Fallopia japonica;110515,02537700000;188287,31768400000;W&Z;2014;10,00000000000;3,80621547982;51,00346494840
202;1;202;8;1;Boven-Zeeschelde1;KR;7;0;0;;0;;188,17723683600;Fallopia japonica;110508,95810400000;188295,26678500000;W&Z;2014;10,00000000000;3,80612818650;51,00353598940
203;1;203;8;1;Boven-Zeeschelde1;KR;7;0;0;;0;;188,17723683600;Fallopia japonica;110502,89083200000;188303,21588500000;W&Z;2014;10,00000000000;3,80604089291;51,00360703020
204;1;204;8;1;Boven-Zeeschelde1;KR;7;0;0;;0;;188,17723683600;Fallopia japonica;110496,66868700000;188311,04354300000;W&Z;2014;10,00000000000;3,80595140576;51,00367696890
205;1;205;8;1;Boven-Zeeschelde1;KR;7;0;0;;0;;188,17723683600;Fallopia japonica;110490,39575200000;188318,83137100000;W&Z;2014;10,00000000000;3,80586119903;51,00374654600
206;1;206;8;1;Boven-Zeeschelde1;KR;7;0;0;;0;;188,17723683600;Fallopia japonica;110484,12281600000;188326,61920000000;W&Z;2014;10,00000000000;3,80577099203;51,00381612300
207;1;207;8;1;Boven-Zeeschelde1;KR;7;0;0;;0;;188,17723683600;Fallopia japonica;110477,84988000000;188334,40702900000;W&Z;2014;10,00000000000;3,80568078477;51,00388569990
208;1;208;8;1;Boven-Zeeschelde1;KR;7;0;0;;0;;188,17723683600;Fallopia japonica;110471,57694400000;188342,19485700000;W&Z;2014;10,00000000000;3,80559057723;51,00395527680
209;1;209;8;1;Boven-Zeeschelde1;KR;7;0;0;;0;;188,17723683600;Fallopia japonica;110465,30400800000;188349,98268600000;W&Z;2014;10,00000000000;3,80550036943;51,00402485360
210;1;210;8;1;Boven-Zeeschelde1;KR;7;0;0;;0;;188,17723683600;Fallopia japonica;110459,03107200000;188357,77051500000;W&Z;2014;10,00000000000;3,80541016136;51,00409443040
211;1;211;8;1;Boven-Zeeschelde1;KR;7;0;0;;0;;188,17723683600;Fallopia japonica;110452,73963000000;188365,54331800000;W&Z;2014;10,00000000000;3,80531969099;51,00416387070
212;1;212;8;1;Boven-Zeeschelde1;KR;7;0;0;;0;;188,17723683600;Fallopia japonica;110446,40620400000;188373,28203300000;W&Z;2014;10,00000000000;3,80522862590;51,00423300170
213;1;213;8;1;Boven-Zeeschelde1;KR;7;0;0;;0;;188,17723683600;Fallopia japonica;110440,07277700000;188381,02074800000;W&Z;2014;10,00000000000;3,80513756054;51,00430213270
214;1;214;8;1;Boven-Zeeschelde1;KR;7;0;0;;0;;188,17723683600;Fallopia japonica;110433,73935100000;188388,75946300000;W&Z;2014;10,00000000000;3,80504649491;51,00437126350
215;1;215;8;1;Boven-Zeeschelde1;KR;7;0;0;;0;;188,17723683600;Fallopia japonica;110427,40592500000;188396,49817900000;W&Z;2014;10,00000000000;3,80495542901;51,00444039430
216;1;216;8;1;Boven-Zeeschelde1;KR;7;0;0;;0;;188,17723683600;Fallopia japonica;110421,07249900000;188404,23689400000;W&Z;2014;10,00000000000;3,80486436284;51,00450952510
217;1;217;8;1;Boven-Zeeschelde1;KR;7;0;0;;0;;188,17723683600;Fallopia japonica;110414,73907300000;188411,97560900000;W&Z;2014;10,00000000000;3,80477329640;51,00457865570
218;1;218;8;1;Boven-Zeeschelde1;KR;7;0;0;;0;;188,17723683600;Fallopia japonica;110409,56008000000;188418,30374000000;W&Z;2014;10,00000000000;3,80469882902;51,00463518540
219;1;219;9;1;Boven-Zeeschelde1;R;7;0;0;;0;;60,94838152680;Fallopia japonica;117876,67736000000;189604,14768000000;W&Z;2014;10,00000000000;3,91097866356;51,01575528530
220;1;220;9;1;Boven-Zeeschelde1;R;7;0;0;;0;;60,94838152680;Fallopia japonica;117867,57264800000;189600,01195700000;W&Z;2014;10,00000000000;3,91084928079;51,01571760650
221;1;221;9;1;Boven-Zeeschelde1;R;7;0;0;;0;;60,94838152680;Fallopia japonica;117858,46793500000;189595,87623400000;W&Z;2014;10,00000000000;3,91071989824;51,01567992760
222;1;222;9;1;Boven-Zeeschelde1;R;7;0;0;;0;;60,94838152680;Fallopia japonica;117849,36322200000;189591,74051100000;W&Z;2014;10,00000000000;3,91059051589;51,01564224850
223;1;223;9;1;Boven-Zeeschelde1;R;7;0;0;;0;;60,94838152680;Fallopia japonica;117840,25850900000;189587,60478800000;W&Z;2014;10,00000000000;3,91046113374;51,01560456920
224;1;224;9;1;Boven-Zeeschelde1;R;7;0;0;;0;;60,94838152680;Fallopia japonica;117831,15379600000;189583,46906500000;W&Z;2014;10,00000000000;3,91033175181;51,01556688980
225;1;225;9;1;Boven-Zeeschelde1;R;7;0;0;;0;;60,94838152680;Fallopia japonica;117822,04908400000;189579,33334200000;W&Z;2014;10,00000000000;3,91020237008;51,01552921030
226;1;226;9;1;Boven-Zeeschelde1;R;7;0;0;;0;;60,94838152680;Fallopia japonica;117821,18560900000;189578,94111800000;W&Z;2014;10,00000000000;3,91019009977;51,01552563690
227;1;227;10;2;Rupel;R;7;0;0;Maaibeheer;0;;537,60150470500;Fallopia japonica;146108,91014100000;199503,03098300000;W&Z;2014;10,00000000000;4,31320378808;51,10560827420
228;1;228;10;2;Rupel;R;7;0;0;Maaibeheer;0;;537,60150470500;Fallopia japonica;146118,49550400000;199505,88068600000;W&Z;2014;10,00000000000;4,31334061815;51,10563395240
229;1;229;10;2;Rupel;R;7;0;0;Maaibeheer;0;;537,60150470500;Fallopia japonica;146127,80167600000;199509,50624400000;W&Z;2014;10,00000000000;4,31347345402;51,10566660270
230;1;230;10;2;Rupel;R;7;0;0;Maaibeheer;0;;537,60150470500;Fallopia japonica;146137,29728400000;199512,55067300000;W&Z;2014;10,00000000000;4,31360900086;51,10569403040
231;1;231;10;2;Rupel;R;7;0;0;Maaibeheer;0;;537,60150470500;Fallopia japonica;146146,99013900000;199515,01005400000;W&Z;2014;10,00000000000;4,31374737022;51,10571620040
232;1;232;10;2;Rupel;R;7;0;0;Maaibeheer;0;;537,60150470500;Fallopia japonica;146156,87971700000;199516,43932200000;W&Z;2014;10,00000000000;4,31388855912;51,10572911200
233;1;233;10;2;Rupel;R;7;0;0;Maaibeheer;0;;537,60150470500;Fallopia japonica;146166,83404400000;199516,68668700000;W&Z;2014;10,00000000000;4,31403068474;51,10573140000
234;1;234;10;2;Rupel;R;7;0;0;Maaibeheer;0;;537,60150470500;Fallopia japonica;146176,81775700000;199516,11618900000;W&Z;2014;10,00000000000;4,31417323834;51,10572633640
235;1;235;10;2;Rupel;R;7;0;0;Maaibeheer;0;;537,60150470500;Fallopia japonica;146186,78706200000;199515,34051300000;W&Z;2014;10,00000000000;4,31431558828;51,10571942830
236;1;236;10;2;Rupel;R;7;0;0;Maaibeheer;0;;537,60150470500;Fallopia japonica;146196,75251900000;199514,51005800000;W&Z;2014;10,00000000000;4,31445788380;51,10571202750
237;1;237;10;2;Rupel;R;7;0;0;Maaibeheer;0;;537,60150470500;Fallopia japonica;146206,71797700000;199513,67960300000;W&Z;2014;10,00000000000;4,31460017928;51,10570462660
238;1;238;10;2;Rupel;R;7;0;0;Maaibeheer;0;;537,60150470500;Fallopia japonica;146216,47492800000;199511,49351700000;W&Z;2014;10,00000000000;4,31473951141;51,10568503880
239;1;239;10;2;Rupel;R;7;0;0;Maaibeheer;0;;537,60150470500;Fallopia japonica;146226,25576200000;199509,41914900000;W&Z;2014;10,00000000000;4,31487918328;51,10566645510
240;1;240;10;2;Rupel;R;7;0;0;Maaibeheer;0;;537,60150470500;Fallopia japonica;146236,08636500000;199507,58632500000;W&Z;2014;10,00000000000;4,31501956321;51,10565004270
241;1;241;10;2;Rupel;R;7;0;0;Maaibeheer;0;;537,60150470500;Fallopia japonica;146245,83924500000;199508,18953200000;W&Z;2014;10,00000000000;4,31515880882;51,10565552670
242;1;242;10;2;Rupel;R;7;0;0;Maaibeheer;0;;537,60150470500;Fallopia japonica;146255,53302000000;199510,64528800000;W&Z;2014;10,00000000000;4,31529719195;51,10567766220
243;1;243;10;2;Rupel;R;7;0;0;Maaibeheer;0;;537,60150470500;Fallopia japonica;146265,27392000000;199512,88896400000;W&Z;2014;10,00000000000;4,31543625020;51,10569789160
244;1;244;10;2;Rupel;R;7;0;0;Maaibeheer;0;;537,60150470500;Fallopia japonica;146275,10952700000;199514,68243200000;W&Z;2014;10,00000000000;4,31557666528;51,10571407460
245;1;245;10;2;Rupel;R;7;0;0;Maaibeheer;0;;537,60150470500;Fallopia japonica;146285,02487100000;199515,98087000000;W&Z;2014;10,00000000000;4,31571822389;51,10572580820
246;1;246;10;2;Rupel;R;7;0;0;Maaibeheer;0;;537,60150470500;Fallopia japonica;146294,94085200000;199517,26010800000;W&Z;2014;10,00000000000;4,31585979183;51,10573736900
247;1;247;10;2;Rupel;R;7;0;0;Maaibeheer;0;;537,60150470500;Fallopia japonica;146304,92036900000;199516,62039500000;W&Z;2014;10,00000000000;4,31600228603;51,10573168100
248;1;248;10;2;Rupel;R;7;0;0;Maaibeheer;0;;537,60150470500;Fallopia japonica;146314,72895600000;199515,32933000000;W&Z;2014;10,00000000000;4,31614234607;51,10572013700
249;1;249;10;2;Rupel;R;7;0;0;Maaibeheer;0;;537,60150470500;Fallopia japonica;146323,73664300000;199510,98633900000;W&Z;2014;10,00000000000;4,31627100082;51,10568115470
250;1;250;10;2;Rupel;R;7;0;0;Maaibeheer;0;;537,60150470500;Fallopia japonica;146332,08325200000;199505,52819300000;W&Z;2014;10,00000000000;4,31639022744;51,10563214430
251;1;251;10;2;Rupel;R;7;0;0;Maaibeheer;0;;537,60150470500;Fallopia japonica;146340,21635700000;199499,70989500000;W&Z;2014;10,00000000000;4,31650640893;51,10557989510
252;1;252;10;2;Rupel;R;7;0;0;Maaibeheer;0;;537,60150470500;Fallopia japonica;146348,34946200000;199493,89159600000;W&Z;2014;10,00000000000;4,31662259017;51,10552764580
253;1;253;10;2;Rupel;R;7;0;0;Maaibeheer;0;;537,60150470500;Fallopia japonica;146356,48256800000;199488,07329800000;W&Z;2014;10,00000000000;4,31673877115;51,10547539640
254;1;254;10;2;Rupel;R;7;0;0;Maaibeheer;0;;537,60150470500;Fallopia japonica;146364,86458400000;199482,63434100000;W&Z;2014;10,00000000000;4,31685850211;51,10542655820
255;1;255;10;2;Rupel;R;7;0;0;Maaibeheer;0;;537,60150470500;Fallopia japonica;146373,49248200000;199477,59146000000;W&Z;2014;10,00000000000;4,31698173965;51,10538128160
256;1;256;10;2;Rupel;R;7;0;0;Maaibeheer;0;;537,60150470500;Fallopia japonica;146382,63597600000;199473,54219900000;W&Z;2014;10,00000000000;4,31711232897;51,10534493950
257;1;257;10;2;Rupel;R;7;0;0;Maaibeheer;0;;537,60150470500;Fallopia japonica;146391,77947000000;199469,49293700000;W&Z;2014;10,00000000000;4,31724291808;51,10530859720
258;1;258;10;2;Rupel;R;7;0;0;Maaibeheer;0;;537,60150470500;Fallopia japonica;146401,63348100000;199468,06647900000;W&Z;2014;10,00000000000;4,31738362641;51,10529583490
259;1;259;10;2;Rupel;R;7;0;0;Maaibeheer;0;;537,60150470500;Fallopia japonica;146411,57060000000;199466,94680400000;W&Z;2014;10,00000000000;4,31752551832;51,10528583060
260;1;260;10;2;Rupel;R;7;0;0;Maaibeheer;0;;537,60150470500;Fallopia japonica;146421,42440500000;199468,08817100000;W&Z;2014;10,00000000000;4,31766619898;51,10529614960
261;1;261;10;2;Rupel;R;7;0;0;Maaibeheer;0;;537,60150470500;Fallopia japonica;146431,25217500000;199469,93612800000;W&Z;2014;10,00000000000;4,31780650121;51,10531281970
