taxonID;TaxonomicGroup;YearPublished;Kingdom;Phylum;Class;Order;Family;Genus;Species;SpeciesnameAsPublished;vernacularName;RLCEurope;Criteria;IUCNCriteria;Reference;Biome;Biotope1;Biotope2;Cuddliness;Lifespan;Mobility;NutrientLevel;Spine;license;rightsHolder;accessRights;datasetName;locationID;locality;countryCode;occurrencestatus;threadStatus;RLCAsPublished;RLC;eventDate;language2
INBO:RL:VAL:CAR:2008:1097;CarabidBeetles;2008;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Acupalpus;dubius;Acupalpus dubius ;Moerasbontloper;NA;Regional;NA;Desender_etal_2008;Terrestrial;Marshes;NA;Low;Shortlived;High;Eutrophic;Invertebrate;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Least Concern (LC);Momenteel niet bedreigd;LC;to complete;nl
INBO:RL:VAL:CAR:2008:1098;CarabidBeetles;2008;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Acupalpus;exiguus;Acupalpus exiguus ;Kleinbontloper;NA;Regional;NA;Desender_etal_2008;Terrestrial;Marshes;NA;Low;Shortlived;High;Eutrophic;Invertebrate;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Vulnerable (VU)  ;Kwetsbaar  ;VU;to complete;nl
INBO:RL:VAL:CAR:2008:1099;CarabidBeetles;2008;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Acupalpus;flavicollis;Acupalpus flavicollis ;Geelhalsbontloper;NA;Regional;NA;Desender_etal_2008;Terrestrial;Marshes;NA;Low;Shortlived;High;Eutrophic;Invertebrate;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Least Concern (LC);Momenteel niet bedreigd;LC;to complete;nl
INBO:RL:VAL:CAR:2008:1100;CarabidBeetles;2008;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Acupalpus;meridianus;Acupalpus meridianus ;Akkerbontloper;NA;Regional;NA;Desender_etal_2008;Terrestrial;Shrubs;NA;Low;Shortlived;High;Eutrophic;Invertebrate;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Least Concern (LC);Momenteel niet bedreigd;LC;to complete;nl
INBO:RL:VAL:CAR:2008:1101;CarabidBeetles;2008;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Acupalpus;parvulus;Acupalpus parvulus ;Rietbontloper;NA;Regional;NA;Desender_etal_2008;Terrestrial;Marshes;NA;Low;Shortlived;High;Oligotrophic;Invertebrate;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Least Concern (LC);Momenteel niet bedreigd;LC;to complete;nl
INBO:RL:VAL:CAR:2008:1102;CarabidBeetles;2008;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Acupalpus;transversalis;Acupalpus transversalis ;Rivierbontloper;NA;Regional;NA;Desender_etal_2008;Terrestrial;Rheophilous;NA;Low;Shortlived;High;Oligotrophic;Invertebrate;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Data Deficient (DD) ;Onvoldoende gekend ;DD;to complete;nl
INBO:RL:VAL:CAR:2008:1103;CarabidBeetles;2008;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Aepus;marinus;Aepus marinus ;Zeeklifloper;NA;Regional;NA;Desender_etal_2008;Terrestrial;SaltMarshes;NA;Low;Shortlived;Low;Eutrophic;Invertebrate;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Regionally Extinct (REX)  ;Uitgestorven  ;RE;to complete;nl
INBO:RL:VAL:CAR:2008:1104;CarabidBeetles;2008;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Agonum;albipes;Agonum albipes;Oeversnelloper;NA;Regional;NA;Desender_etal_2008;Terrestrial;Marshes;NA;Low;Shortlived;High;Eutrophic;Invertebrate;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Least Concern (LC);Momenteel niet bedreigd;LC;to complete;nl
INBO:RL:VAL:CAR:2008:1105;CarabidBeetles;2008;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Agonum;assimile;Agonum assimile;Bossnelloper;NA;Regional;NA;Desender_etal_2008;Terrestrial;Woodlands;NA;Low;Shortlived;High;Eutrophic;Invertebrate;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Least Concern (LC);Momenteel niet bedreigd;LC;to complete;nl
INBO:RL:VAL:CAR:2008:1106;CarabidBeetles;2008;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Agonum;dolens;Agonum dolens ;Stomphalssnelloper;NA;Regional;NA;Desender_etal_2008;Terrestrial;Marshes;NA;Low;Shortlived;High;Oligotrophic;Invertebrate;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Regionally Extinct (REX)  ;Uitgestorven  ;RE;to complete;nl
INBO:RL:VAL:CAR:2008:1107;CarabidBeetles;2008;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Agonum;dorsale;Agonum dorsale;Akkersnelloper;NA;Regional;NA;Desender_etal_2008;Terrestrial;Eurytopic;NA;Low;Shortlived;High;Eutrophic;Invertebrate;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Least Concern (LC);Momenteel niet bedreigd;LC;to complete;nl
INBO:RL:VAL:CAR:2008:1108;CarabidBeetles;2008;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Agonum;ericeti;Agonum ericeti ;Turfsnelloper;NA;Regional;NA;Desender_etal_2008;Terrestrial;Heathlands;NA;Low;Shortlived;Low;Oligotrophic;Invertebrate;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Critically Endangered (CR);Met uitsterven bedreigd;CR;to complete;nl
INBO:RL:VAL:CAR:2008:1109;CarabidBeetles;2008;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Agonum;fuliginosum;Agonum fuliginosum ;Moerassnelloper;NA;Regional;NA;Desender_etal_2008;Terrestrial;Marshes;NA;Low;Shortlived;High;Eutrophic;Invertebrate;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Least Concern (LC);Momenteel niet bedreigd;LC;to complete;nl
INBO:RL:VAL:CAR:2008:1110;CarabidBeetles;2008;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Agonum;gracile;Agonum gracile ;Veenmossnelloper;NA;Regional;NA;Desender_etal_2008;Terrestrial;Heathlands;NA;Low;Shortlived;High;Oligotrophic;Invertebrate;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Near Threatened (NT)  ;Zeldzaam  ;NT;to complete;nl
INBO:RL:VAL:CAR:2008:1111;CarabidBeetles;2008;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Agonum;gracilipes;Agonum gracilipes ;Kortpootsnelloper;NA;Regional;NA;Desender_etal_2008;Terrestrial;Heathlands;NA;Low;Shortlived;High;Oligotrophic;Invertebrate;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Critically Endangered (CR);Met uitsterven bedreigd;CR;to complete;nl
INBO:RL:VAL:CAR:2008:1112;CarabidBeetles;2008;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Agonum;livens;Agonum livens;Ringneksnelloper;NA;Regional;NA;Desender_etal_2008;Terrestrial;Woodlands;NA;Low;Shortlived;High;Eutrophic;Invertebrate;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Near Threatened (NT)  ;Zeldzaam  ;NT;to complete;nl
INBO:RL:VAL:CAR:2008:1113;CarabidBeetles;2008;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Agonum;lugens;Agonum lugens ;Rouwsnelloper;NA;Regional;NA;Desender_etal_2008;Terrestrial;Marshes;NA;Low;Shortlived;High;Eutrophic;Invertebrate;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Regionally Extinct (REX)  ;Uitgestorven  ;RE;to complete;nl
INBO:RL:VAL:CAR:2008:1114;CarabidBeetles;2008;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Agonum;marginatum;Agonum marginatum ;Geelrandsnelloper;NA;Regional;NA;Desender_etal_2008;Terrestrial;Marshes;NA;Low;Shortlived;High;Oligotrophic;Invertebrate;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Least Concern (LC);Momenteel niet bedreigd;LC;to complete;nl
INBO:RL:VAL:CAR:2008:1115;CarabidBeetles;2008;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Agonum;micans;Agonum micans ;Riviersnelloper;NA;Regional;NA;Desender_etal_2008;Terrestrial;Marshes;NA;Low;Shortlived;High;Eutrophic;Invertebrate;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Near Threatened (NT)  ;Zeldzaam  ;NT;to complete;nl
INBO:RL:VAL:CAR:2008:1116;CarabidBeetles;2008;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Agonum;moestum;Agonum moestum;Glanzende snelloper;NA;Regional;NA;Desender_etal_2008;Terrestrial;Marshes;NA;Low;Shortlived;High;Eutrophic;Invertebrate;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Least Concern (LC);Momenteel niet bedreigd;LC;to complete;nl
INBO:RL:VAL:CAR:2008:1117;CarabidBeetles;2008;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Agonum;muelleri;Agonum muelleri ;Grassnelloper;NA;Regional;NA;Desender_etal_2008;Terrestrial;Eurytopic;NA;Low;Shortlived;High;Eutrophic;Invertebrate;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Least Concern (LC);Momenteel niet bedreigd;LC;to complete;nl
INBO:RL:VAL:CAR:2008:1118;CarabidBeetles;2008;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Agonum;nigrum;Agonum nigrum ;Zwarte snelloper;NA;Regional;NA;Desender_etal_2008;Terrestrial;Grasslands;NA;Low;Shortlived;High;Eutrophic;Invertebrate;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Near Threatened (NT)  ;Zeldzaam  ;NT;to complete;nl
INBO:RL:VAL:CAR:2008:1119;CarabidBeetles;2008;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Agonum;obscurum;Agonum obscurum;Smalhalssnelloper;NA;Regional;NA;Desender_etal_2008;Terrestrial;Eurytopic;NA;Low;Shortlived;High;Eutrophic;Invertebrate;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Least Concern (LC);Momenteel niet bedreigd;LC;to complete;nl
INBO:RL:VAL:CAR:2008:1120;CarabidBeetles;2008;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Agonum;piceum;Agonum piceum ;Bruine snelloper;NA;Regional;NA;Desender_etal_2008;Terrestrial;Marshes;NA;Low;Shortlived;High;Eutrophic;Invertebrate;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Endangered (EN)  ;Bedreigd  ;EN;to complete;nl
INBO:RL:VAL:CAR:2008:1121;CarabidBeetles;2008;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Agonum;scitulum;Agonum scitulum ;Blauwzwarte snelloper;NA;Regional;NA;Desender_etal_2008;Terrestrial;Marshes;NA;Low;Shortlived;High;Eutrophic;Invertebrate;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Regionally Extinct (REX)  ;Uitgestorven  ;RE;to complete;nl
INBO:RL:VAL:CAR:2008:1122;CarabidBeetles;2008;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Agonum;sexpunctatum;Agonum sexpunctatum ;Zespuntsnelloper;NA;Regional;NA;Desender_etal_2008;Terrestrial;Heathlands;NA;Low;Shortlived;High;Oligotrophic;Invertebrate;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Least Concern (LC);Momenteel niet bedreigd;LC;to complete;nl
INBO:RL:VAL:CAR:2008:1123;CarabidBeetles;2008;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Agonum;thoreyi;Agonum thoreyi ;Rietsnelloper;NA;Regional;NA;Desender_etal_2008;Terrestrial;Marshes;NA;Low;Shortlived;High;Eutrophic;Invertebrate;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Least Concern (LC);Momenteel niet bedreigd;LC;to complete;nl
INBO:RL:VAL:CAR:2008:1124;CarabidBeetles;2008;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Agonum;versutum;Agonum versutum ;Vensnelloper;NA;Regional;NA;Desender_etal_2008;Terrestrial;Marshes;NA;Low;Shortlived;High;Oligotrophic;Invertebrate;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Near Threatened (NT)  ;Zeldzaam  ;NT;to complete;nl
INBO:RL:VAL:CAR:2008:1125;CarabidBeetles;2008;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Agonum;viduum;Agonum viduum ;Groene snelloper;NA;Regional;NA;Desender_etal_2008;Terrestrial;Marshes;NA;Low;Shortlived;High;Eutrophic;Invertebrate;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Least Concern (LC);Momenteel niet bedreigd;LC;to complete;nl
INBO:RL:VAL:CAR:2008:1126;CarabidBeetles;2008;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Agonum;viridicupreum;Agonum viridicupreum ;Kopergroene snelloper;NA;Regional;NA;Desender_etal_2008;Terrestrial;Marshes;NA;Low;Shortlived;High;Eutrophic;Invertebrate;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Near Threatened (NT)  ;Zeldzaam  ;NT;to complete;nl
INBO:RL:VAL:CAR:2008:1127;CarabidBeetles;2008;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Amara;aenea;Amara aenea ;Bronzen glimmer;NA;Regional;NA;Desender_etal_2008;Terrestrial;Eurytopic;NA;Low;Shortlived;High;Eutrophic;Invertebrate;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Least Concern (LC);Momenteel niet bedreigd;LC;to complete;nl
INBO:RL:VAL:CAR:2008:1128;CarabidBeetles;2008;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Amara;anthobia;Amara anthobia ;Kleine roodpootglimmer;NA;Regional;NA;Desender_etal_2008;Terrestrial;Eurytopic;NA;Low;Shortlived;High;Eutrophic;Invertebrate;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Near Threatened (NT)  ;Zeldzaam  ;NT;to complete;nl
INBO:RL:VAL:CAR:2008:1129;CarabidBeetles;2008;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Amara;apricaria;Amara apricaria ;Ruderaalglimmer;NA;Regional;NA;Desender_etal_2008;Terrestrial;Eurytopic;NA;Low;Shortlived;High;Eutrophic;Invertebrate;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Least Concern (LC);Momenteel niet bedreigd;LC;to complete;nl
INBO:RL:VAL:CAR:2008:1130;CarabidBeetles;2008;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Amara;aulica;Amara aulica ;Distelglimmer;NA;Regional;NA;Desender_etal_2008;Terrestrial;Grasslands;NA;Low;Shortlived;High;Eutrophic;Invertebrate;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Near Threatened (NT)  ;Zeldzaam  ;NT;to complete;nl
INBO:RL:VAL:CAR:2008:1131;CarabidBeetles;2008;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Amara;bifrons;Amara bifrons ;Bruingele glimmer;NA;Regional;NA;Desender_etal_2008;Terrestrial;Eurytopic;NA;Low;Shortlived;High;Eutrophic;Invertebrate;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Near Threatened (NT)  ;Zeldzaam  ;NT;to complete;nl
INBO:RL:VAL:CAR:2008:1132;CarabidBeetles;2008;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Amara;brunnea;Amara brunnea ;Bruine bosglimmer;NA;Regional;NA;Desender_etal_2008;Terrestrial;Woodlands;Heathlands;Low;Shortlived;Low;Oligotrophic;Invertebrate;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Critically Endangered (CR);Met uitsterven bedreigd;CR;to complete;nl
INBO:RL:VAL:CAR:2008:1133;CarabidBeetles;2008;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Amara;communis;Amara communis ;Veldglimmer;NA;Regional;NA;Desender_etal_2008;Terrestrial;Eurytopic;NA;Low;Shortlived;High;Eutrophic;Invertebrate;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Least Concern (LC);Momenteel niet bedreigd;LC;to complete;nl
INBO:RL:VAL:CAR:2008:1134;CarabidBeetles;2008;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Amara;concinna;Amara concinna ;Gladde drietandglimmer;NA;Regional;NA;Desender_etal_2008;Terrestrial;Rheophilous;NA;Low;Shortlived;High;Oligotrophic;Invertebrate;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Regionally Extinct (REX)  ;Uitgestorven  ;RE;to complete;nl
INBO:RL:VAL:CAR:2008:1135;CarabidBeetles;2008;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Amara;consularis;Amara consularis ;Tandhalsglimmer;NA;Regional;NA;Desender_etal_2008;Terrestrial;Shrubs;NA;Low;Shortlived;High;Eutrophic;Invertebrate;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Vulnerable (VU)  ;Kwetsbaar  ;VU;to complete;nl
INBO:RL:VAL:CAR:2008:1136;CarabidBeetles;2008;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Amara;convexior;Amara convexior ;Rechte glimmer;NA;Regional;NA;Desender_etal_2008;Terrestrial;Grasslands;NA;Low;Shortlived;High;Oligotrophic;Invertebrate;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Near Threatened (NT)  ;Zeldzaam  ;NT;to complete;nl
INBO:RL:VAL:CAR:2008:1137;CarabidBeetles;2008;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Amara;convexiuscula;Amara convexiuscula ;Kwelderglimmer;NA;Regional;NA;Desender_etal_2008;Terrestrial;SaltMarshes;NA;Low;Shortlived;High;Eutrophic;Invertebrate;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Near Threatened (NT)  ;Zeldzaam  ;NT;to complete;nl
INBO:RL:VAL:CAR:2008:1138;CarabidBeetles;2008;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Amara;cursitans;Amara cursitans ;Mergelglimmer;NA;Regional;NA;Desender_etal_2008;Terrestrial;Grasslands;NA;Low;Shortlived;High;Oligotrophic;Invertebrate;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Near Threatened (NT)  ;Zeldzaam  ;NT;to complete;nl
INBO:RL:VAL:CAR:2008:1139;CarabidBeetles;2008;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Amara;curta;Amara curta ;Korte glimmer;NA;Regional;NA;Desender_etal_2008;Terrestrial;Dunes;NA;Low;Shortlived;High;Oligotrophic;Invertebrate;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Near Threatened (NT)  ;Zeldzaam  ;NT;to complete;nl
INBO:RL:VAL:CAR:2008:1140;CarabidBeetles;2008;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Amara;equestris;Amara equestris ;Borstelglimmer;NA;Regional;NA;Desender_etal_2008;Terrestrial;Heathlands;NA;Low;Shortlived;High;Oligotrophic;Invertebrate;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Near Threatened (NT)  ;Zeldzaam  ;NT;to complete;nl
