occurrenceID	sample_cd	country_cd	region_cd	province_cd	district_cd	district_nm	municipality_PT_nm	locality_nm	location_nm	sampling_site_cd	latitude	longitude	decimalLatitude	decimalLongitude	altitude	sampling_date_b	sampling_date_e	method_cd	collector_nm	species_cd	species_nm_full	mm	ff	ID_doubtful?	coll_position_cd	identified_by	identified_date	collection cd	preservation_method_cd	remarks_spm
99254	FR-COR/2019/097	FR	Corsica	Corse-du-Sud (2A)				Zonza	Samulaghia	SA-BYWPT-01	41°45,697'	09°13,658'	41.76161667	236.6333333	1209	2019-06-23	2019-06-27	WPT	Marc Pollet	MEDEAGLA	Medetera aglaops Pollet, 2022	0	1	ONWAAR	RC/FR-COR/109	Marc Pollet	27/07/2020	MAPC	W	
99269	FR-COR/2019/098	FR	Corsica	Corse-du-Sud (2A)				Zonza	Samulaghia	SA-BYWPT-01	41°45,697'	09°13,658'	41.76161667	236.6333333	1209	2019-06-23	2019-06-27	BPT	Marc Pollet	MEDEAGLA	Medetera aglaops Pollet, 2022	4	1	ONWAAR	RC/FR-COR/109	Marc Pollet	27/07/2020	MAPC	W	
99255	FR-COR/2019/098	FR	Corsica	Corse-du-Sud (2A)				Zonza	Samulaghia	SA-BYWPT-01	41°45,697'	09°13,658'	41.76161667	236.6333333	1209	2019-06-23	2019-06-27	BPT	Marc Pollet	MEDEAGLA	Medetera aglaops Pollet, 2022	2	2	ONWAAR	RC/FR-COR/109	Marc Pollet	27/07/2020	MAPC	W	
99026	FR-COR/2019/118	FR	Corsica	Corse-du-Sud (2A)				Zonza	Samulaghia	SA-BYWPT-02	41°45,703'	09°13,649'	41.76171667	236.4833333	1208	2019-06-27	2019-06-27	HC	Anja De Braekeleer	MEDEAGLA	Medetera aglaops Pollet, 2022	1	0	ONWAAR	RC/FR-COR/025	Marc Pollet	20/07/2020	MAPC	W	
99270	FR-COR/2019/100	FR	Corsica	Corse-du-Sud (2A)				Zonza	Samulaghia	SA-BYWPT-02	41°45,703'	09°13,649'	41.76171667	236.4833333	1208	2019-06-23	2019-06-27	WPT	Marc Pollet	MEDEAGLA	Medetera aglaops Pollet, 2022	3	0	ONWAAR	RC/FR-COR/109	Marc Pollet	27/07/2020	MAPC	W	
99256	FR-COR/2019/100	FR	Corsica	Corse-du-Sud (2A)				Zonza	Samulaghia	SA-BYWPT-02	41°45,703'	09°13,649'	41.76171667	236.4833333	1208	2019-06-23	2019-06-27	WPT	Marc Pollet	MEDEAGLA	Medetera aglaops Pollet, 2022	1	1	ONWAAR	RC/FR-COR/109	Marc Pollet	27/07/2020	MAPC	W	
99268	FR-COR/2019/101	FR	Corsica	Corse-du-Sud (2A)				Zonza	Samulaghia	SA-BYWPT-02	41°45,703'	09°13,649'	41.76171667	236.4833333	1208	2019-06-23	2019-06-27	BPT	Marc Pollet	MEDEAGLA	Medetera aglaops Pollet, 2022	3	2	ONWAAR	RC/FR-COR/109	Marc Pollet	27/07/2020	MAPC	W	
99267	FR-COR/2019/101	FR	Corsica	Corse-du-Sud (2A)				Zonza	Samulaghia	SA-BYWPT-02	41°45,703'	09°13,649'	41.76171667	236.4833333	1208	2019-06-23	2019-06-27	BPT	Marc Pollet	MEDEAGLA	Medetera aglaops Pollet, 2022	1	1	ONWAAR	RC/FR-COR/109	Marc Pollet	27/07/2020	MAPC	W	
99265	FR-COR/2019/101	FR	Corsica	Corse-du-Sud (2A)				Zonza	Samulaghia	SA-BYWPT-02	41°45,703'	09°13,649'	41.76171667	236.4833333	1208	2019-06-23	2019-06-27	BPT	Marc Pollet	MEDEAGLA	Medetera aglaops Pollet, 2022	1	4	ONWAAR	RC/FR-COR/109	Marc Pollet	27/07/2020	MAPC	W	
99257	FR-COR/2019/101	FR	Corsica	Corse-du-Sud (2A)				Zonza	Samulaghia	SA-BYWPT-02	41°45,703'	09°13,649'	41.76171667	236.4833333	1208	2019-06-23	2019-06-27	BPT	Marc Pollet	MEDEAGLA	Medetera aglaops Pollet, 2022	0	3	ONWAAR	RC/FR-COR/109	Marc Pollet	27/07/2020	MAPC	W	
99266	FR-COR/2019/101	FR	Corsica	Corse-du-Sud (2A)				Zonza	Samulaghia	SA-BYWPT-02	41°45,703'	09°13,649'	41.76171667	236.4833333	1208	2019-06-23	2019-06-27	BPT	Marc Pollet	MEDEAGLA	Medetera aglaops Pollet, 2022	2	3	ONWAAR	RC/FR-COR/109	Marc Pollet	27/07/2020	MAPC	W	
99264	FR-COR/2019/101	FR	Corsica	Corse-du-Sud (2A)				Zonza	Samulaghia	SA-BYWPT-02	41°45,703'	09°13,649'	41.76171667	236.4833333	1208	2019-06-23	2019-06-27	BPT	Marc Pollet	MEDEAGLA	Medetera aglaops Pollet, 2022	3	2	ONWAAR	RC/FR-COR/109	Marc Pollet	27/07/2020	MAPC	W	
99260	FR-COR/2019/110	FR	Corsica	Corse-du-Sud (2A)				Zonza	Samulaghia	SA-BYWPT-03	"41°45'39,6"""	"9°13'37,2"""	41.761	9.227	1244	2019-06-23	2019-06-27	WPT	Marc Pollet	MEDEAGLA	Medetera aglaops Pollet, 2022	4	0	ONWAAR	RC/FR-COR/109	Marc Pollet	27/07/2020	MAPC	W	
99258	FR-COR/2019/108	FR	Corsica	Corse-du-Sud (2A)				Zonza	Samulaghia	SA-BYWPT-03	"41°45'39,6"""	"9°13'37,2"""	41.761	9.227	1244	2019-06-23	2019-06-27	WPT	Marc Pollet	MEDEAGLA	Medetera aglaops Pollet, 2022	0	1	ONWAAR	RC/FR-COR/109	Marc Pollet	27/07/2020	MAPC	W	
99259	FR-COR/2019/109	FR	Corsica	Corse-du-Sud (2A)				Zonza	Samulaghia	SA-BYWPT-03	"41°45'39,6"""	"9°13'37,2"""	41.761	9.227	1244	2019-06-23	2019-06-27	BPT	Marc Pollet	MEDEAGLA	Medetera aglaops Pollet, 2022	4	4	ONWAAR	RC/FR-COR/109	Marc Pollet	27/07/2020	MAPC	W	
99262	FR-COR/2019/109	FR	Corsica	Corse-du-Sud (2A)				Zonza	Samulaghia	SA-BYWPT-03	"41°45'39,6"""	"9°13'37,2"""	41.761	9.227	1244	2019-06-23	2019-06-27	BPT	Marc Pollet	MEDEAGLA	Medetera aglaops Pollet, 2022	3	2	ONWAAR	RC/FR-COR/109	Marc Pollet	27/07/2020	MAPC	W	
99263	FR-COR/2019/109	FR	Corsica	Corse-du-Sud (2A)				Zonza	Samulaghia	SA-BYWPT-03	"41°45'39,6"""	"9°13'37,2"""	41.761	9.227	1244	2019-06-23	2019-06-27	BPT	Marc Pollet	MEDEAGLA	Medetera aglaops Pollet, 2022	3	0	ONWAAR	RC/FR-COR/109	Marc Pollet	27/07/2020	MAPC	W	
99666	FR-COR/2019/115	FR	Corsica	Corse-du-Sud (2A)				Zonza	Samulaghia	SA-BYWPT-04	"41°45'40,1"""	"09°13'32,9"""	41.76113889	9.225805556	1188	2019-06-27	2019-06-27	HC	Marc Pollet	MEDEAGLA	Medetera aglaops Pollet, 2022	0	1	ONWAAR	RC/FR-COR/025	Marc Pollet	20/07/2020	MAPC	W	
99261	FR-COR/2019/114	FR	Corsica	Corse-du-Sud (2A)				Zonza	Samulaghia	SA-BYWPT-04	"41°45'40,1"""	"9°13'32,9"""	41.76113889	9.225805556	1231	2019-06-23	2019-06-27	BPT	Marc Pollet	MEDEAGLA	Medetera aglaops Pollet, 2022	2	3	ONWAAR	RC/FR-COR/109	Marc Pollet	27/07/2020	MAPC	W	
120878	FR-COR/2019/230	FR	Corsica	Corse-du-Sud (2A)				Sorbollano	Campu di Bonza	S2-ML2	"41°46'14,898"""	"9°7'26,5728"""	41.770805	9.124048	947	2019-06-26	2019-07-10	MT	Julien Touroult	MEDECORS	Medetera corsicana Pollet, 2022	1	0	ONWAAR	RC/PAL/3630	Marc Pollet	6/12/2020	MAPC	W	tiI-III brownish yellow; hypandrium with MEDECAER shape
120788	FR-COR/2019/213	FR	Corsica	Corse-du-Sud (2A)				Sorbollano	Campu di Bonza	S2-ML2	"41°46'11,5206"""	"9°7'29,7366"""	41.76986683	9.124926833	936	2019-06-26	2019-07-10	MT	Julien Touroult	MEDECORS	Medetera corsicana Pollet, 2022	1	0	ONWAAR	RC/PAL/3630	Marc Pollet	6/12/2020	MAPC	W	tiI-III brownish yellow; hypandrium with MEDECAER shape; hypopygium detached for study
120828	FR-COR/2019/235	FR	Corsica	Corse-du-Sud (2A)				Sorbollano	Campu di Bonza	S2-ML2	"41°46'11,5206"""	"9°7'29,7366"""	41.76986683	9.124926833	936	2019-07-10	2019-07-24	MT	Julien Touroult	MEDECORS	Medetera corsicana Pollet, 2022	1	0	ONWAAR	RC/PAL/3630	Marc Pollet	6/12/2020	MAPC	W	tiI-III brownish yellow; hypandrium with MEDECAER shape
117682	ES/2015/259/RA	ES	Aragón	Huesca			-	Fraga	-	-	"41°30'40,7"""	"0°16'32,8"""	41.51130556	0.275777778	340		2015-05-13	SW	Rui Andrade	MEDEGIPY	Medetera gibbosipyga Pollet, 2022	4	2	ONWAAR	RC/PAL/3425	Marc Pollet	11/08/2020	MAPC	W	4dc; tiII without ad/pd bristle, hypandrium slender, with basal curv and apical enlargement; eye slightly bi-coloured
117649	ES/2014/187/AG	ES	Cataluña	Lleida			-	Alta Ribagorça	El Pont de Suert	-	"42°21'22,4"""	"0°50'04,4"""	42.35622222	0.834555556	1265		2014-08-04	SW	Ana Rita Gonçalves	MEDEGIPY	Medetera gibbosipyga Pollet, 2022	2	0	ONWAAR	RC/PAL/3425	Marc Pollet	11/08/2020	MAPC	W	4dc; tiII without ad/pd bristle, hypandrium slender, with basal curv and apical enlargement; eye slightly bi-coloured
118138	ES/2014/250/RA	ES	Cataluña	Lleida			-	Pallars Sobirà	Soriguera	-	"42°22'22,6"""	"1°12'07,5"""	42.37294444	1.202083333	1560		2014-08-03	SW	Rui Andrade	MEDEREPY	Medetera rectipyga Pollet, 2022	2	1	ONWAAR	RC/PAL/3446	Marc Pollet	11/08/2020	MAPC	W	3dc; tiII without ad/pd bristle; bi-coloured eyes; ac missing; surstylus straight
118124	ES/2014/167/RA&AG	ES	Cataluña	Lleida			-	Pallars Sobirà	Sort (Llessui)	-	"42°27'03,6"""	"1°04'14,6"""	42.451	1.070722222	1410		2014-08-02	SW	Rui Andrade & Ana Gonçalves	MEDEREPY	Medetera rectipyga Pollet, 2022	0	3	ONWAAR	RC/PAL/3446	Marc Pollet	11/08/2020	MAPC	W	
118130	ES/2014/216/RA&AG	ES	Cataluña	Lleida			-	Pallars Sobirà	Sort (Llessui)	-	"42°27'03,6"""	"1°04'14,6"""	42.451	1.070722222	1410		2014-08-03	SW	Rui Andrade & Ana Gonçalves	MEDEREPY	Medetera rectipyga Pollet, 2022	4	0	ONWAAR	RC/PAL/3446	Marc Pollet	11/08/2020	MAPC	W	3dc; tiII without ad/pd bristle; bi-coloured eyes; ac missing; surstylus straight
