type,datasetName,language,license,rightsHolder,eventID,countryCode,stateProvince,district_cd,county,municipality,locality,sampling_site_cd,continent,verbatimLongitude,verbatimLatitude,verbatimSRS,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,geodeticDatum,verbatimElevation,eventDate,samplingProtocol,recordedBy,ID_doubtful?,sampling_date_b,verbatimEventDate,sampling_date_e,identificationRemarks
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2009:166:RA,PT,Douro Litoral,PT-13,Porto,Vila Nova de Gaia,Avintes | Parque Biológico de Gaia (PBG) | Aves aq.,Aves aq.,Europe,"8° 33'35.0""W","41° 05'57.9""N",WGS84,41.08553,-8.55139,30,WGS84,60,2009-05-14,yellow pan trap,Rui Andrade,false,2009-05-14,2009-05-14 / 2009-05-14,2009-05-14,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2009:167:RA,PT,Douro Litoral,PT-13,Porto,Vila Nova de Gaia,Oliveira do Douro | Parque Municipal da Lavandeira | Jardim natural,Jardim natural,Europe,"8° 35'40.9""W","41° 07'18.4""N ",WGS84,41.11900,-8.58358,30,WGS84,100,2009-05-30,sweep net,Rui Andrade,false,2009-05-30,2009-05-30 / 2009-05-30,2009-05-30,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2009:168:RA,PT,Douro Litoral,PT-13,Porto,Vila Nova de Gaia,Oliveira do Douro | Parque Municipal da Lavandeira | -,-,Europe,"8° 35'40.9""W","41° 07'18.4""N ",WGS84,41.11900,-8.58358,30,WGS84,100,2009-05-30,collection by hand,Rui Andrade,false,2009-05-30,2009-05-30 / 2009-05-30,2009-05-30,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2009:169:RA,PT,Douro Litoral,PT-13,Porto,Vila Nova de Gaia,Oliveira do Douro | Parque Municipal da Lavandeira | Tradescancias,Tradescancias,Europe,"8° 35'40.9""W","41° 07'18.4""N ",WGS84,41.11900,-8.58358,30,WGS84,100,2009-06-30,yellow pan trap,Rui Andrade,false,2009-06-30,2009-06-30 / 2009-06-30,2009-06-30,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2009:170:RA,PT,Douro Litoral,PT-13,Porto,Vila Nova de Gaia,Avintes | Parque Biológico de Gaia (PBG) | Eufórbias,Eufórbias,Europe,"8° 33'35.0""W","41° 05'57.9""N",WGS84,41.08553,-8.55139,30,WGS84,60,2009-06-26,sweep net,Rui Andrade,false,2009-06-26,2009-06-26 / 2009-06-26,2009-06-26,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2009:171:RA,PT,Douro Litoral,PT-13,Porto,Vila Nova de Gaia,Arcozelo | Parque de Dunas da Aguda | -,-,Europe,"8° 39'17.2""W","41° 03'10.3""N",WGS84,41.05008,-8.65200,30,WGS84,10,2009-05-18,collection by hand,Rui Andrade,false,2009-05-18,2009-05-18 / 2009-05-18,2009-05-18,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2009:172:RA,PT,Douro Litoral,PT-13,Porto,Vila Nova de Gaia,Avintes | Parque Biológico de Gaia (PBG) | Aves aq.,Aves aq.,Europe,"8° 33'35.0""W","41° 05'57.9""N",WGS84,41.08553,-8.55139,30,WGS84,60,2009-06-26,sweep net,Rui Andrade,false,2009-06-26,2009-06-26 / 2009-06-26,2009-06-26,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2009:174:RA,PT,Douro Litoral,PT-13,Porto,Vila Nova de Gaia,Oliveira do Douro | Parque Municipal da Lavandeira | Relvado,Relvado,Europe,"8° 35'40.9""W","41° 07'18.4""N ",WGS84,41.11900,-8.58358,30,WGS84,100,2009-06-18,yellow pan trap,Rui Andrade,false,2009-06-18,2009-06-18 / 2009-06-18,2009-06-18,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2009:175:RA,PT,Douro Litoral,PT-13,Porto,Vila Nova de Gaia,Avintes | Parque Biológico de Gaia (PBG) | Eufórbias,Eufórbias,Europe,"8° 33'35.0""W","41° 05'57.9""N",WGS84,41.08553,-8.55139,30,WGS84,60,2009-05-14,sweep net,Rui Andrade,false,2009-05-14,2009-05-14 / 2009-05-14,2009-05-14,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2009:176:RA,PT,Douro Litoral,PT-13,Porto,Vila Nova de Gaia,Oliveira do Douro | Parque Municipal da Lavandeira | local 2,local 2,Europe,"8° 35'40.9""W","41° 07'18.4""N ",WGS84,41.11900,-8.58358,30,WGS84,100,2009-06-30,sweep net,Rui Andrade,false,2009-06-30,2009-06-30 / 2009-06-30,2009-06-30,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2009:177:RA,PT,Douro Litoral,PT-13,Porto,Vila Nova de Gaia,Oliveira do Douro | Parque Municipal da Lavandeira | Tradescancias,Tradescancias,Europe,"8° 35'40.9""W","41° 07'18.4""N ",WGS84,41.11900,-8.58358,30,WGS84,100,2009-06-18,yellow pan trap,Rui Andrade,false,2009-06-18,2009-06-18 / 2009-06-18,2009-06-18,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2009:178:RA,PT,Douro Litoral,PT-13,Porto,Vila Nova de Gaia,Avintes | Parque Biológico de Gaia (PBG) | Urtigas,Urtigas,Europe,"8° 33'35.0""W","41° 05'57.9""N",WGS84,41.08553,-8.55139,30,WGS84,60,2009-06-26,yellow pan trap,Rui Andrade,false,2009-06-26,2009-06-26 / 2009-06-26,2009-06-26,checked
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2009:179:RA,PT,Douro Litoral,PT-13,Porto,Vila Nova de Gaia,Oliveira do Douro | Parque Municipal da Lavandeira | local 2,local 2,Europe,"8° 35'40.9""W","41° 07'18.4""N ",WGS84,41.11900,-8.58358,30,WGS84,100,2009-06-30,sweep net,Rui Andrade,false,2009-06-30,2009-06-30 / 2009-06-30,2009-06-30,var. varians
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2009:180:RA,PT,Douro Litoral,PT-13,Porto,Vila Nova de Gaia,Oliveira do Douro | Parque Municipal da Lavandeira | -,-,Europe,"8° 35'40.9""W","41° 07'18.4""N ",WGS84,41.11900,-8.58358,30,WGS84,100,2009-05-19,collection by hand,Rui Andrade,false,2009-05-19,2009-05-19 / 2009-05-19,2009-05-19,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2009:181:RA,PT,Douro Litoral,PT-13,Porto,Vila Nova de Gaia,Oliveira do Douro | Parque Municipal da Lavandeira | local 2,local 2,Europe,"8° 35'40.9""W","41° 07'18.4""N ",WGS84,41.11900,-8.58358,30,WGS84,100,2009-05-30,sweep net,Rui Andrade,false,2009-05-30,2009-05-30 / 2009-05-30,2009-05-30,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2009:183:RA,PT,Douro Litoral,PT-13,Porto,Vila Nova de Gaia,Avintes | Parque Biológico de Gaia (PBG) | Aves aq.,Aves aq.,Europe,"8° 33'35.0""W","41° 05'57.9""N",WGS84,41.08553,-8.55139,30,WGS84,60,2009-05-14,yellow pan trap,Rui Andrade,false,2009-05-14,2009-05-14 / 2009-05-14,2009-05-14,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2010:001:RA,PT,Douro Litoral,PT-13,Porto,Valongo,Valongo | Serras de Valongo | -,-,Europe,"8° 29'05.6""W","41° 09'33.4""N",WGS84,41.15094,-8.48489,30,WGS84,75,2010-05-05,sweep net,Rui Andrade,false,2010-05-05,2010-05-05 / 2010-05-05,2010-05-05,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2010:002:RA,PT,Beira Litoral,PT-01,Aveiro,Estarreja,Salreu | Ria de Aveiro | -,-,Europe,"8° 34'39.5""W","40° 43'57.6""N ",WGS84,40.71878,-8.56931,30,WGS84,4,2010-05-30,sweep net,Rui Andrade,false,2010-05-30,2010-05-30 / 2010-05-30,2010-05-30,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2010:003:RA,PT,Beira Litoral,PT-01,Aveiro,Estarreja,Salreu | Ria de Aveiro | -,-,Europe,"8° 34'39.5""W","40° 43'57.6""N ",WGS84,40.71878,-8.56931,30,WGS84,4,2010-05-03,sweep net,Rui Andrade,false,2010-05-03,2010-05-03 / 2010-05-03,2010-05-03,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2010:004:RA,PT,Beira Litoral,PT-01,Aveiro,Estarreja,Salreu | Ria de Aveiro | -,-,Europe,"8° 34'39.5""W","40° 43'57.6""N ",WGS84,40.71878,-8.56931,30,WGS84,4,2010-05-28,sweep net,Rui Andrade,false,2010-05-28,2010-05-28 / 2010-05-28,2010-05-28,only one bristle on cxI darker; white face
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2010:005:RA,PT,Beira Litoral,PT-01,Aveiro,Estarreja,Salreu | Ria de Aveiro | -,-,Europe,"8° 34'39.5""W","40° 43'57.6""N ",WGS84,40.71878,-8.56931,30,WGS84,4,2010-04-10,sweep net,Rui Andrade,false,2010-04-10,2010-04-10 / 2010-04-10,2010-04-10,1 female with dark femur I
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2010:006:RA,PT,Douro Litoral,PT-13,Porto,Valongo,Valongo | Serras de Valongo | -,-,Europe,"8° 29'05.6""W","41° 09'33.4""N",WGS84,41.15094,-8.48489,30,WGS84,75,2010-05-16,sweep net,Rui Andrade,false,2010-05-16,2010-05-16 / 2010-05-16,2010-05-16,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2010:007:RA,PT,Beira Litoral,PT-01,Aveiro,Estarreja,Canelas | Ria de Aveiro | -,-,Europe,"8° 33'55.4""W","40° 43'26.2""N",WGS84,40.71839,-8.55150,30,WGS84,"2,5",2010-05-20,sweep net,Rui Andrade,false,2010-05-20,2010-05-20 / 2010-05-20,2010-05-20,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2010:008:RA,PT,Beira Litoral,PT-01,Aveiro,Estarreja,Canelas | Ria de Aveiro | -,-,Europe,"8° 33'55.4""W","40° 43'26.2""N",WGS84,40.71839,-8.55150,30,WGS84,"2,5",2010-03-08,sweep net,Rui Andrade,false,2010-03-08,2010-03-08 / 2010-03-08,2010-03-08,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2010:009:RA,PT,Beira Litoral,PT-01,Aveiro,Estarreja,Canelas | Ria de Aveiro | -,-,Europe,"8° 33'55.4""W","40° 43'26.2""N",WGS84,40.71839,-8.55150,30,WGS84,"2,5",2010-05-03,sweep net,Rui Andrade,false,2010-05-03,2010-05-03 / 2010-05-03,2010-05-03,black apical bristles on cxI; larger specimen
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2010:010:RA,PT,Minho,PT-03,Braga,Barcelos,Gilmonde | - | -,-,Europe,"8° 38'57.0""W","41° 30'43.0""N",WGS84,41.50083,-8.63528,30,WGS84,"37,5",2010-04-25,sweep net,Rui Andrade,false,2010-04-25,2010-04-25 / 2010-04-25,2010-04-25,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2010:011:RA,PT,Minho,PT-03,Braga,Barcelos,Gilmonde | - | -,-,Europe,"8° 38'57.0""W","41° 30'43.0""N",WGS84,41.50083,-8.63528,30,WGS84,"37,5",2010-04-23,sweep net,Rui Andrade,false,2010-04-23,2010-04-23 / 2010-04-23,2010-04-23,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2010:012:RA,PT,Minho,PT-03,Braga,Barcelos,Gilmonde | - | -,-,Europe,"8° 38'57.0""W","41° 30'43.0""N",WGS84,41.50083,-8.63528,30,WGS84,"37,5",2010-04-07,sweep net,Rui Andrade,false,2010-04-07,2010-04-07 / 2010-04-07,2010-04-07,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2010:013:RA,PT,Minho,PT-03,Braga,Barcelos,Gilmonde | - | -,-,Europe,"8° 38'57.0""W","41° 30'43.0""N",WGS84,41.50083,-8.63528,30,WGS84,"37,5",2010-04-09,sweep net,Rui Andrade,false,2010-04-09,2010-04-09 / 2010-04-09,2010-04-09,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2010:014:RA,PT,Minho,PT-03,Braga,Barcelos,Gilmonde | - | -,-,Europe,"8° 38'57.0""W","41° 30'43.0""N",WGS84,41.50083,-8.63528,30,WGS84,"37,5",2010-04-04,sweep net,Rui Andrade,false,2010-04-04,2010-04-04 / 2010-04-04,2010-04-04,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2010:015:RA,PT,Minho,PT-03,Braga,Barcelos,Gilmonde | - | -,-,Europe,"8° 38'57.0""W","41° 30'43.0""N",WGS84,41.50083,-8.63528,30,WGS84,"37,5",2010-03-11,sweep net,Rui Andrade,false,2010-03-11,2010-03-11 / 2010-03-11,2010-03-11,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2010:016:RA,PT,Minho,PT-03,Braga,Esposende,Apúlia | Parque Natural do Litoral Norte | -,-,Europe,"8° 46'27.2""W","41° 28'16.4""N",WGS84,41.46844,-8.76867,30,WGS84,2,2010-06-06,sweep net,Rui Andrade,false,2010-06-06,2010-06-06 / 2010-06-06,2010-06-06,"tiI-II brownish yellow, tiIII entirely dark; decisive character: palp entirely dark"
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2010:017:RA,PT,Douro Litoral,PT-13,Porto,Porto,Massarelos | - | -,-,Europe,"8° 37'35.9""W","41° 08'58.9""N",WGS84,41.13581,-8.61831,30,WGS84,70,2010-06-01,collection by hand,Rui Andrade,false,2010-06-01,2010-06-01 / 2010-06-01,2010-06-01,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2010:018:RA,PT,Beira Alta,PT-09,Guarda,Manteigas,São Pedro (Manteigas) | Serra da Estrela Natural Park | -,-,Europe,"7° 32'46.1""W","40° 23'00.4""N",WGS84,40.38344,-7.53503,30,WGS84,820,2010-05-01,sweep net,Rui Andrade,false,2010-05-01,2010-05-01 / 2010-05-01,2010-05-01,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2010:019:RA,PT,Beira Alta,PT-09,Guarda,Manteigas,São Pedro (Manteigas) | Serra da Estrela Natural Park (Covão d'Ametade) | -,-,Europe,"7° 35'17.4""W","40° 19'42.2""N",WGS84,40.31728,-7.58539,30,WGS84,1450,2010-05-01,sweep net,Rui Andrade,false,2010-05-01,2010-05-01 / 2010-05-01,2010-05-01,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2010:020:RA,PT,Beira Litoral,PT-01,Aveiro,Estarreja,Beduído | - | -,-,Europe,"8° 33'24.5""W","40° 45'28.4""N",WGS84,40.75233,-8.55125,30,WGS84,25,2010-05-20,sweep net,Rui Andrade,false,2010-05-20,2010-05-20 / 2010-05-20,2010-05-20,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2010:021:RA,PT,Douro Litoral,PT-13,Porto,Vila Nova de Gaia,Avintes | Parque Biológico de Gaia (PBG) | -,-,Europe,"8° 33'35.0""W","41° 05'57.9""N",WGS84,41.08553,-8.55139,30,WGS84,60,2010-05-28,sweep net,Rui Andrade,false,2010-05-28,2010-05-28 / 2010-05-28,2010-05-28,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2010:022:RA,PT,Douro Litoral,PT-13,Porto,Vila Nova de Gaia,Avintes | Parque Biológico de Gaia (PBG) | Eufórbias,Eufórbias,Europe,"8° 33'35.0""W","41° 05'57.9""N",WGS84,41.08553,-8.55139,30,WGS84,60,2010-09-26,sweep net,Rui Andrade,false,2010-09-26,2010-09-26 / 2010-09-26,2010-09-26,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2010:023:RA,PT,Beira Litoral,PT-01,Aveiro,Estarreja,Canelas | Ria de Aveiro | -,-,Europe,"8° 33'55.4""W","40° 43'26.2""N",WGS84,40.71839,-8.55150,30,WGS84,"2,5",2010-09-18,sweep net,Rui Andrade,false,2010-09-18,2010-09-18 / 2010-09-18,2010-09-18,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2010:024:RA,PT,Douro Litoral,PT-13,Porto,Vila Nova de Gaia,Avintes | Parque Biológico de Gaia (PBG) | -,-,Europe,"8° 33'35.0""W","41° 05'57.9""N",WGS84,41.08553,-8.55139,30,WGS84,60,2010-09-26,sweep net,Rui Andrade,false,2010-09-26,2010-09-26 / 2010-09-26,2010-09-26,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2010:025:RA,PT,Minho,PT-03,Braga,Barcelos,Gilmonde | - | -,-,Europe,"8° 38'57.0""W","41° 30'43.0""N",WGS84,41.50083,-8.63528,30,WGS84,"37,5",2010-08-19,collection by hand,Rui Andrade,false,2010-08-19,2010-08-19 / 2010-08-19,2010-08-19,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2010:026:RA,PT,Beira Litoral,PT-01,Aveiro,Estarreja,Canelas | Ria de Aveiro | -,-,Europe,"8° 33'55.4""W","40° 43'26.2""N",WGS84,40.71839,-8.55150,30,WGS84,"2,5",2010-08-11,sweep net,Rui Andrade,false,2010-08-11,2010-08-11 / 2010-08-11,2010-08-11,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2010:027:RA,PT,Douro Litoral,PT-13,Porto,Valongo,Valongo | Serras de Valongo | -,-,Europe,"8° 29'05.6""W","41° 09'33.4""N",WGS84,41.15094,-8.48489,30,WGS84,75,2010-10-10,sweep net,Rui Andrade,false,2010-10-10,2010-10-10 / 2010-10-10,2010-10-10,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2010:028:RA,PT,Douro Litoral,PT-13,Porto,Vila Nova de Gaia,Avintes | Parque Biológico de Gaia (PBG) | Urtigas,Urtigas,Europe,"8° 33'35.0""W","41° 05'57.9""N",WGS84,41.08553,-8.55139,30,WGS84,60,2010-09-26,yellow pan trap,Rui Andrade,false,2010-09-26,2010-09-26 / 2010-09-26,2010-09-26,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2010:029:RA,PT,Algarve,PT-08,Faro,Silves,São Marcos da Serra | Ribeira de Odelouca | -,-,Europe,"8° 24'20.63""W","37° 20'01.16""N",WGS84,37.33366,-8.40018,30,WGS84,100,2010-09-25,yellow pan trap,Pedro Andrade,false,2010-09-23,2010-09-23 / 2010-09-25,2010-09-25,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2010:030:RA,PT,Douro Litoral,PT-13,Porto,Vila Nova de Gaia,Avintes | Parque Biológico de Gaia (PBG) | Chasco,Chasco,Europe,"8° 33'35.0""W","41° 05'57.9""N",WGS84,41.08553,-8.55139,30,WGS84,60,2010-09-26,sweep net,Rui Andrade,false,2010-09-26,2010-09-26 / 2010-09-26,2010-09-26,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2010:031:RA,PT,Minho,PT-03,Braga,Esposende,Gemeses | Ribeiro dos Rodilhões | -,-,Europe,"8° 43'23.7""W","41° 31'40.2""N",WGS84,41.51672,-8.71769,30,WGS84,25,2010-08-27,sweep net,Rui Andrade,false,2010-08-27,2010-08-27 / 2010-08-27,2010-08-27,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2010:032:RA,PT,Douro Litoral,PT-13,Porto,Vila Nova de Gaia,Canidelo | Reserva Natural Local do Estuário do Douro (Cabedelo) | local 1,local 1,Europe,"8° 39'53.4""W","41° 08'13.3""N",WGS84,41.13425,-8.65094,30,WGS84,"7,5",2010-10-13,sweep net,Rui Andrade,false,2010-10-13,2010-10-13 / 2010-10-13,2010-10-13,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2010:034:RA,PT,Algarve,PT-08,Faro,Silves,São Marcos da Serra | Ribeira de Odelouca | -,-,Europe,"8° 24'20.63""W","37° 20'01.16""N",WGS84,37.33366,-8.40018,30,WGS84,100,2010-10-01,yellow pan trap,Pedro Andrade,false,2010-09-29,2010-09-29 / 2010-10-01,2010-10-01,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2010:035:RA,PT,Douro Litoral,PT-13,Porto,Vila Nova de Gaia,Oliveira do Douro | Parque Municipal da Lavandeira | Relvado,Relvado,Europe,"8° 35'40.9""W","41° 07'18.4""N ",WGS84,41.11900,-8.58358,30,WGS84,100,2010-09-28,yellow pan trap,Rui Andrade,false,2010-09-28,2010-09-28 / 2010-09-28,2010-09-28,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2010:036:RA,PT,Douro Litoral,PT-13,Porto,Vila Nova de Gaia,Avintes | Parque Biológico de Gaia (PBG) | Chasco,Chasco,Europe,"8° 33'35.0""W","41° 05'57.9""N",WGS84,41.08553,-8.55139,30,WGS84,60,2010-09-26,sweep net,Rui Andrade,false,2010-09-26,2010-09-26 / 2010-09-26,2010-09-26,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2010:037:RA,PT,Douro Litoral,PT-13,Porto,Vila Nova de Gaia,Avintes | Parque Biológico de Gaia (PBG) | -,-,Europe,"8° 33'35.0""W","41° 05'57.9""N",WGS84,41.08553,-8.55139,30,WGS84,60,2010-10-21,sweep net,Rui Andrade,false,2010-10-21,2010-10-21 / 2010-10-21,2010-10-21,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2010:038:RA,PT,Douro Litoral,PT-13,Porto,Vila Nova de Gaia,Arcozelo | Parque de Dunas da Aguda | linha 1,linha 1,Europe,"8° 39'17.2""W","41° 03'10.3""N",WGS84,41.05008,-8.65200,30,WGS84,10,2010-10-16,yellow pan trap,Rui Andrade,false,2010-10-16,2010-10-16 / 2010-10-16,2010-10-16,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2010:039:RA,PT,Minho,PT-03,Braga,Barcelos,Gilmonde | - | -,-,Europe,"8° 38'57.0""W","41° 30'43.0""N",WGS84,41.50083,-8.63528,30,WGS84,"37,5",2010-08-04,collection by hand,Rui Andrade,false,2010-08-04,2010-08-04 / 2010-08-04,2010-08-04,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2010:040:RA,PT,Douro Litoral,PT-13,Porto,Vila Nova de Gaia,Avintes | Parque Biológico de Gaia (PBG) | Eufórbias,Eufórbias,Europe,"8° 33'35.0""W","41° 05'57.9""N",WGS84,41.08553,-8.55139,30,WGS84,60,2010-10-21,sweep net,Rui Andrade,false,2010-10-21,2010-10-21 / 2010-10-21,2010-10-21,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2010:041:RA,PT,Beira Litoral,PT-01,Aveiro,Estarreja,Canelas | Ria de Aveiro | -,-,Europe,"8° 33'55.4""W","40° 43'26.2""N",WGS84,40.71839,-8.55150,30,WGS84,"2,5",2010-08-03,sweep net,Rui Andrade,false,2010-08-03,2010-08-03 / 2010-08-03,2010-08-03,small specimen
