occurrenceID,type,basisOfRecord,eventID,samplingProtocol,collectedBy,scientificName,individualCount,sex,identifiedBy,dateIdentified,collectionCode,preparations
PT:DOL:97406,event,preservedSpecimen,PT:2013:263:RA,yellow pan trap,Rui Andrade,"Sciapus zonatulus (Zetterstedt, 1843)",1,0 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97343,event,preservedSpecimen,PT:2013:292:RA,collection by hand,Rui Andrade,"Sciapus zonatulus (Zetterstedt, 1843)",2,0 male | 2 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97355,event,preservedSpecimen,PT:2013:293:RA,sweep net,Rui Andrade,"Sciapus zonatulus (Zetterstedt, 1843)",2,1 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:96722,event,preservedSpecimen,PT:2015:306:RA,sweep net,Rui Andrade,"Sciapus zonatulus (Zetterstedt, 1843)",1,0 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:98160,event,preservedSpecimen,PT:2016:416:AG,light trap,Ana Rita Gonçalves,"Sciapus zonatulus (Zetterstedt, 1843)",1,1 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:96061,event,preservedSpecimen,PT:2011:058:RA,sweep net,Rui Andrade,"Sybistroma dufourii Macquart, 1838",1,1 male | 0 female,Marc Pollet,2011-10-30,MAPC,Wet | 75% alcohol
PT:DOL:96137,event,preservedSpecimen,PT:2011:074:RA,sweep net,Rui Andrade,"Sybistroma dufourii Macquart, 1838",2,0 male | 2 female,Marc Pollet,2011-10-30,MAPC,Wet | 75% alcohol
PT:DOL:96140,event,preservedSpecimen,PT:2010:056:RA,yellow pan trap,Pedro Andrade,"Sybistroma dufourii Macquart, 1838",2,0 male | 2 female,Marc Pollet,2011-12-04,MAPC,Wet | 75% alcohol
PT:DOL:95966,event,preservedSpecimen,PT:2011:040:RA,sweep net,Rui Andrade,"Sybistroma dufourii Macquart, 1838",1,1 male | 0 female,Marc Pollet,2011-10-30,MAPC,Wet | 75% alcohol
PT:DOL:96138,event,preservedSpecimen,PT:2010:034:RA,yellow pan trap,Pedro Andrade,"Sybistroma dufourii Macquart, 1838",3,1 male | 2 female,Marc Pollet,2011-12-04,MAPC,Wet | 75% alcohol
PT:DOL:96083,event,preservedSpecimen,PT:2011:063:RA,sweep net,Rui Andrade,"Sybistroma dufourii Macquart, 1838",1,1 male | 0 female,Marc Pollet,2011-10-30,MAPC,Wet | 75% alcohol
PT:DOL:95992,event,preservedSpecimen,PT:2011:044:RA,sweep net,Rui Andrade,"Sybistroma dufourii Macquart, 1838",3,0 male | 3 female,Marc Pollet,2011-10-30,MAPC,Wet | 75% alcohol
PT:DOL:97620,event,preservedSpecimen,PT:2013:002:RA,sweep net,Rui Andrade,"Sybistroma dufourii Macquart, 1838",1,1 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97568,event,preservedSpecimen,PT:2013:017:AG,sweep net,Ana Rita Gonçalves,"Sybistroma dufourii Macquart, 1838",1,0 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97079,event,preservedSpecimen,PT:2013:019:AG,collection by hand,Ana Rita Gonçalves,"Sybistroma dufourii Macquart, 1838",1,0 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97610,event,preservedSpecimen,PT:2012:028:RA,sweep net,Rui Andrade,"Sybistroma dufourii Macquart, 1838",1,1 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97573,event,preservedSpecimen,PT:2013:035:AG,sweep net,Ana Rita Gonçalves,"Sybistroma dufourii Macquart, 1838",1,1 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97543,event,preservedSpecimen,PT:2013:038:AG,collection by hand,Ana Rita Gonçalves,"Sybistroma dufourii Macquart, 1838",2,2 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97623,event,preservedSpecimen,PT:2013:120:RA,sweep net,Rui Andrade,"Sybistroma dufourii Macquart, 1838",1,1 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97577,event,preservedSpecimen,PT:2013:123:AG,sweep net,Ana Rita Gonçalves,"Sybistroma dufourii Macquart, 1838",14,2 male | 12 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97603,event,preservedSpecimen,PT:2013:274:AG,sweep net,Ana Rita Gonçalves,"Sybistroma dufourii Macquart, 1838",1,0 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:95963,event,preservedSpecimen,PT:2011:038:RA,sweep net,Rui Andrade,"Sybistroma eucerus (Loew, 1861)",1,0 male | 1 female,Marc Pollet,2011-10-30,MAPC,Wet | 75% alcohol
PT:DOL:96463,event,preservedSpecimen,PT:2011:235:RA,collection by hand,Rui Andrade,"Sybistroma eucerus (Loew, 1861)",1,0 male | 1 female,Marc Pollet,2012-01-28,MAPC,Wet | 75% alcohol
PT:DOL:97830,event,preservedSpecimen,PT:2014:031:MP,sweep net,Marc Pollet,"Sybistroma eucerus (Loew, 1861)",3,3 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97810,event,preservedSpecimen,PT:2014:001:MP,sweep net,Marc Pollet,"Sybistroma eucerus (Loew, 1861)",1,0 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97582,event,preservedSpecimen,PT:2013:123:AG,sweep net,Ana Rita Gonçalves,"Sybistroma eucerus (Loew, 1861)",3,1 male | 2 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97223,event,preservedSpecimen,PT:2014:240:AG,sweep net,Ana Rita Gonçalves,"Sybistroma eucerus (Loew, 1861)",4,0 male | 4 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97726,event,preservedSpecimen,PT:2016:367:RA,sweep net,Rui Andrade,"Sybistroma eucerus (Loew, 1861)",1,1 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:96059,event,preservedSpecimen,PT:2011:057:RA,sweep net,Rui Andrade,"Sybistroma obscurellus (Fallén, 1823)",1,0 male | 1 female,Marc Pollet,2011-10-30,MAPC,Wet | 75% alcohol
PT:DOL:95953,event,preservedSpecimen,PT:2011:036:RA,sweep net,Rui Andrade,"Sympycnus pulicarius (Fallén, 1823)",2,1 male | 1 female,Marc Pollet,2011-10-30,MAPC,Wet | 75% alcohol
PT:DOL:95613,event,preservedSpecimen,PT:2010:041:RA,sweep net,Rui Andrade,"Sympycnus pulicarius (Fallén, 1823)",1,1 male | 0 female,Marc Pollet,2011-12-04,MAPC,Wet | 75% alcohol
PT:DOL:96417,event,preservedSpecimen,PT:2011:213:RA,sweep net,Rui Andrade,"Sympycnus pulicarius (Fallén, 1823)",1,0 male | 1 female,Marc Pollet,2012-01-28,MAPC,Wet | 75% alcohol
PT:DOL:96410,event,preservedSpecimen,PT:2011:209:RA,sweep net,Rui Andrade,"Sympycnus pulicarius (Fallén, 1823)",1,1 male | 0 female,Marc Pollet,2012-01-28,MAPC,Wet | 75% alcohol
PT:DOL:96126,event,preservedSpecimen,PT:2011:074:RA,sweep net,Rui Andrade,"Sympycnus pulicarius (Fallén, 1823)",4,3 male | 1 female,Marc Pollet,2011-10-30,MAPC,Wet | 75% alcohol
PT:DOL:95970,event,preservedSpecimen,PT:2011:040:RA,sweep net,Rui Andrade,"Sympycnus pulicarius (Fallén, 1823)",1,1 male | 0 female,Marc Pollet,2011-10-30,MAPC,Wet | 75% alcohol
PT:DOL:96485,event,preservedSpecimen,PT:2011:239:RA,sweep net,Rui Andrade,"Sympycnus pulicarius (Fallén, 1823)",3,3 male | 0 female,Marc Pollet,2012-01-28,MAPC,Wet | 75% alcohol
PT:DOL:95983,event,preservedSpecimen,PT:2011:044:RA,sweep net,Rui Andrade,"Sympycnus pulicarius (Fallén, 1823)",6,2 male | 4 female,Marc Pollet,2011-10-30,MAPC,Wet | 75% alcohol
PT:DOL:95821,event,preservedSpecimen,PT:2011:024:RA,sweep net,Rui Andrade,"Sympycnus pulicarius (Fallén, 1823)",7,5 male | 2 female,Marc Pollet,2011-06-18,MAPC,Wet | 75% alcohol
PT:DOL:96422,event,preservedSpecimen,PT:2011:218:RA,sweep net,Rui Andrade,"Sympycnus pulicarius (Fallén, 1823)",4,3 male | 1 female,Marc Pollet,2012-01-28,MAPC,Wet | 75% alcohol
PT:DOL:96419,event,preservedSpecimen,PT:2011:215:RA,sweep net,Rui Andrade,"Sympycnus pulicarius (Fallén, 1823)",4,1 male | 3 female,Marc Pollet,2012-01-28,MAPC,Wet | 75% alcohol
PT:DOL:96227,event,preservedSpecimen,PT:2011:111:RA,sweep net,Rui Andrade,"Sympycnus pulicarius (Fallén, 1823)",1,0 male | 1 female,Marc Pollet,2011-12-04,MAPC,Wet | 75% alcohol
PT:DOL:95926,event,preservedSpecimen,PT:2011:033:RA,sweep net,Rui Andrade,"Sympycnus pulicarius (Fallén, 1823)",1,0 male | 1 female,Marc Pollet,2011-10-30,MAPC,Wet | 75% alcohol
PT:DOL:96107,event,preservedSpecimen,PT:2011:068:RA,sweep net,Rui Andrade,"Sympycnus pulicarius (Fallén, 1823)",11,4 male | 7 female,Marc Pollet,2011-10-30,MAPC,Wet | 75% alcohol
PT:DOL:95794,event,preservedSpecimen,PT:2011:018:RA,sweep net,Rui Andrade,"Sympycnus pulicarius (Fallén, 1823)",1,0 male | 1 female,Marc Pollet,2011-06-18,MAPC,Wet | 75% alcohol
PT:DOL:96219,event,preservedSpecimen,PT:2011:092:RA,sweep net,Rui Andrade,"Sympycnus pulicarius (Fallén, 1823)",1,0 male | 1 female,Marc Pollet,2011-10-30,MAPC,Wet | 75% alcohol
PT:DOL:95783,event,preservedSpecimen,PT:2011:014:RA,sweep net,Rui Andrade,"Sympycnus pulicarius (Fallén, 1823)",2,2 male | 0 female,Marc Pollet,2011-06-18,MAPC,Wet | 75% alcohol
PT:DOL:98173,event,preservedSpecimen,PT:2018:001:JM,sweep net,Jonas Mortelmans,"Sympycnus pulicarius (Fallén, 1823)",4,2 male | 2 female,Marc Pollet,2018-05-23,MAPC,-
PT:DOL:96271,event,preservedSpecimen,PT:2009:128:RA,collection by hand,Rui Andrade,"Sympycnus pulicarius (Fallén, 1823)",4,3 male | 1 female,Marc Pollet,2012-01-10,MAPC,Wet | 75% alcohol
PT:DOL:96413,event,preservedSpecimen,PT:2011:211:RA,yellow pan trap,Rui Andrade,"Sympycnus pulicarius (Fallén, 1823)",1,1 male | 0 female,Marc Pollet,2012-01-28,MAPC,Wet | 75% alcohol
PT:DOL:95630,event,preservedSpecimen,PT:2010:006:RA,sweep net,Rui Andrade,"Sympycnus pulicarius (Fallén, 1823)",2,1 male | 1 female,Marc Pollet,2011-04-26,MAPC,Wet | 75% alcohol
PT:DOL:96318,event,preservedSpecimen,PT:2009:152:RA,sweep net,Rui Andrade,"Sympycnus pulicarius (Fallén, 1823)",1,0 male | 1 female,Marc Pollet,2012-01-10,MAPC,Wet | 75% alcohol
PT:DOL:96267,event,preservedSpecimen,PT:2011:126:RA,sweep net,Rui Andrade,"Sympycnus pulicarius (Fallén, 1823)",2,2 male | 0 female,Marc Pollet,2011-12-14,MAPC,Wet | 75% alcohol
PT:DOL:96115,event,preservedSpecimen,PT:2011:069:RA,sweep net,Rui Andrade,"Sympycnus pulicarius (Fallén, 1823)",2,2 male | 0 female,Marc Pollet,2011-10-30,MAPC,Wet | 75% alcohol
PT:DOL:97912,event,preservedSpecimen,PT:2014:059:MP,sweep net,Marc Pollet,"Sympycnus pulicarius (Fallén, 1823)",7,4 male | 3 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:96036,event,preservedSpecimen,PT:2011:055:RA,sweep net,Rui Andrade,"Sympycnus pulicarius (Fallén, 1823)",1,1 male | 0 female,Marc Pollet,2011-10-30,MAPC,Wet | 75% alcohol
PT:DOL:95942,event,preservedSpecimen,PT:2011:035:RA,sweep net,Rui Andrade,"Sympycnus pulicarius (Fallén, 1823)",1,1 male | 0 female,Marc Pollet,2011-10-30,MAPC,Wet | 75% alcohol
PT:DOL:95608,event,preservedSpecimen,PT:2010:001:RA,sweep net,Rui Andrade,"Sympycnus pulicarius (Fallén, 1823)",2,2 male | 0 female,Marc Pollet,2011-04-26,MAPC,Wet | 75% alcohol
PT:DOL:95650,event,preservedSpecimen,PT:2010:011:RA,sweep net,Rui Andrade,"Sympycnus pulicarius (Fallén, 1823)",1,1 male | 0 female,Marc Pollet,2011-04-26,MAPC,Wet | 75% alcohol
PT:DOL:96223,event,preservedSpecimen,PT:2010:023:RA,sweep net,Rui Andrade,"Sympycnus pulicarius (Fallén, 1823)",3,3 male | 0 female,Marc Pollet,2011-12-04,MAPC,Wet | 75% alcohol
PT:DOL:95736,event,preservedSpecimen,PT:2011:001:RA,sweep net,Rui Andrade,"Sympycnus pulicarius (Fallén, 1823)",2,2 male | 0 female,Marc Pollet,2011-06-18,MAPC,Wet | 75% alcohol
PT:DOL:96316,event,preservedSpecimen,PT:2009:150:RA,sweep net,Rui Andrade,"Sympycnus pulicarius (Fallén, 1823)",1,1 male | 0 female,Marc Pollet,2012-01-10,MAPC,Wet | 75% alcohol
PT:DOL:96317,event,preservedSpecimen,PT:2009:151:RA,yellow pan trap,Rui Andrade,"Sympycnus pulicarius (Fallén, 1823)",2,2 male | 0 female,Marc Pollet,2012-01-10,MAPC,Wet | 75% alcohol
PT:DOL:97694,event,preservedSpecimen,PT:2013:005:RA,sweep net,Rui Andrade,"Sympycnus pulicarius (Fallén, 1823)",1,1 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:96523,event,preservedSpecimen,PT:2013:006:RA,sweep net,Rui Andrade,"Sympycnus pulicarius (Fallén, 1823)",3,3 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:96699,event,preservedSpecimen,PT:2013:020:RA,sweep net,Rui Andrade,"Sympycnus pulicarius (Fallén, 1823)",2,2 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97374,event,preservedSpecimen,PT:2012:029:RA,collection by hand,Rui Andrade,"Sympycnus pulicarius (Fallén, 1823)",1,1 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97414,event,preservedSpecimen,PT:2013:034:RA,sweep net,Rui Andrade,"Sympycnus pulicarius (Fallén, 1823)",2,0 male | 2 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:96715,event,preservedSpecimen,PT:2013:052:RA,sweep net,Rui Andrade,"Sympycnus pulicarius (Fallén, 1823)",1,1 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:96535,event,preservedSpecimen,PT:2012:056:RA,sweep net,Rui Andrade,"Sympycnus pulicarius (Fallén, 1823)",2,2 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97376,event,preservedSpecimen,PT:2013:059:RA,collection by hand,Rui Andrade,"Sympycnus pulicarius (Fallén, 1823)",1,0 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97424,event,preservedSpecimen,PT:2012:064:RA,sweep net,Rui Andrade,"Sympycnus pulicarius (Fallén, 1823)",1,1 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97379,event,preservedSpecimen,PT:2013:081:RA,collection by hand,Rui Andrade,"Sympycnus pulicarius (Fallén, 1823)",1,1 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97383,event,preservedSpecimen,PT:2012:083:RA,collection by hand,Rui Andrade,"Sympycnus pulicarius (Fallén, 1823)",1,1 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:96688,event,preservedSpecimen,PT:2013:085:RA,sweep net,Rui Andrade,"Sympycnus pulicarius (Fallén, 1823)",1,0 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97096,event,preservedSpecimen,PT:2013:088:AG,collection by hand,Ana Rita Gonçalves,"Sympycnus pulicarius (Fallén, 1823)",1,1 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97479,event,preservedSpecimen,PT:2013:094:RA,sweep net,Rui Andrade,"Sympycnus pulicarius (Fallén, 1823)",5,2 male | 3 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97532,event,preservedSpecimen,PT:2013:100:RA,sweep net,Rui Andrade,"Sympycnus pulicarius (Fallén, 1823)",1,0 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97628,event,preservedSpecimen,PT:2013:102:RA,sweep net,Rui Andrade,"Sympycnus pulicarius (Fallén, 1823)",1,1 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97110,event,preservedSpecimen,PT:2013:110:AG,collection by hand,Ana Rita Gonçalves,"Sympycnus pulicarius (Fallén, 1823)",2,1 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97490,event,preservedSpecimen,PT:2013:118:RA,sweep net,Rui Andrade,"Sympycnus pulicarius (Fallén, 1823)",1,1 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97326,event,preservedSpecimen,PT:2012:124:RA,sweep net,Rui Andrade,"Sympycnus pulicarius (Fallén, 1823)",1,1 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:96555,event,preservedSpecimen,PT:2012:128:RA,sweep net,Rui Andrade,"Sympycnus pulicarius (Fallén, 1823)",2,2 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97445,event,preservedSpecimen,PT:2012:135:RA,sweep net,Rui Andrade,"Sympycnus pulicarius (Fallén, 1823)",1,0 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97400,event,preservedSpecimen,PT:2013:139:RA,yellow pan trap,Rui Andrade,"Sympycnus pulicarius (Fallén, 1823)",1,1 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97388,event,preservedSpecimen,PT:2013:143:RA,sweep net,Rui Andrade,"Sympycnus pulicarius (Fallén, 1823)",3,1 male | 2 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97369,event,preservedSpecimen,PT:2013:160:RA,collection by hand,Rui Andrade,"Sympycnus pulicarius (Fallén, 1823)",1,0 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:96937,event,preservedSpecimen,PT:2015:172:RA,sweep net,Rui Andrade,"Sympycnus pulicarius (Fallén, 1823)",5,4 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:96808,event,preservedSpecimen,PT:2014:203:RA,sweep net,Rui Andrade,"Sympycnus pulicarius (Fallén, 1823)",1,0 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97247,event,preservedSpecimen,PT:2014:204:AG,sweep net,Ana Rita Gonçalves,"Sympycnus pulicarius (Fallén, 1823)",1,1 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:96718,event,preservedSpecimen,PT:2015:279:RA,sweep net,Rui Andrade,"Sympycnus pulicarius (Fallén, 1823)",1,0 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:96832,event,preservedSpecimen,PT:2015:285:RA,sweep net,Rui Andrade,"Sympycnus pulicarius (Fallén, 1823)",1,1 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:96727,event,preservedSpecimen,PT:2014:316:RA,sweep net,Rui Andrade,"Sympycnus pulicarius (Fallén, 1823)",1,0 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:96846,event,preservedSpecimen,PT:2015:319:AG,sweep net,Ana Rita Gonçalves,"Sympycnus pulicarius (Fallén, 1823)",2,2 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:98088,event,preservedSpecimen,PT:2015:403:AG,sweep net,Ana Rita Gonçalves,"Sympycnus pulicarius (Fallén, 1823)",1,1 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97510,event,preservedSpecimen,PT:2016:339:RA,sweep net,Rui Andrade,"Sympycnus pulicarius (Fallén, 1823)",2,0 male | 2 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:96571,event,preservedSpecimen,PT:2016:340:RA,sweep net,Rui Andrade,"Sympycnus pulicarius (Fallén, 1823)",1,1 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97513,event,preservedSpecimen,PT:2016:353:RA,sweep net,Rui Andrade,"Sympycnus pulicarius (Fallén, 1823)",2,1 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97751,event,preservedSpecimen,PT:2016:357:RA,sweep net,Rui Andrade,"Sympycnus pulicarius (Fallén, 1823)",1,0 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97768,event,preservedSpecimen,PT:2016:356:RA,sweep net,Rui Andrade,"Sympycnus pulicarius (Fallén, 1823)",1,1 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97771,event,preservedSpecimen,PT:2016:358:RA,sweep net,Rui Andrade,"Sympycnus pulicarius (Fallén, 1823)",4,2 male | 2 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97779,event,preservedSpecimen,PT:2016:360:RA,sweep net,Rui Andrade,"Sympycnus pulicarius (Fallén, 1823)",1,0 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:96040,event,preservedSpecimen,PT:2011:056:RA,sweep net,Rui Andrade,"Sympycnus simplicipes Becker, 1908",2,1 male | 1 female,Marc Pollet,2011-10-30,MAPC,Wet | 75% alcohol
PT:DOL:96118,event,preservedSpecimen,PT:2011:069:RA,sweep net,Rui Andrade,"Sympycnus simplicipes Becker, 1908",5,1 male | 4 female,Marc Pollet,2011-10-30,MAPC,Wet | 75% alcohol
PT:DOL:95935,event,preservedSpecimen,PT:2011:034:RA,sweep net,Rui Andrade,"Sympycnus simplicipes Becker, 1908",2,1 male | 1 female,Marc Pollet,2011-10-30,MAPC,Wet | 75% alcohol
PT:DOL:96160,event,preservedSpecimen,PT:2010:034:RA,yellow pan trap,Pedro Andrade,"Sympycnus simplicipes Becker, 1908",6,6 male | 0 female,Marc Pollet,2011-12-04,MAPC,Wet | 75% alcohol
PT:DOL:96224,event,preservedSpecimen,PT:2010:053:RA,sweep net,Rui Andrade,"Sympycnus simplicipes Becker, 1908",1,0 male | 1 female,Marc Pollet,2011-12-04,MAPC,Wet | 75% alcohol
PT:DOL:95864,event,preservedSpecimen,PT:2010:026:RA,sweep net,Rui Andrade,"Sympycnus simplicipes Becker, 1908",3,3 male | 0 female,Marc Pollet,2011-12-04,MAPC,Wet | 75% alcohol
PT:DOL:96166,event,preservedSpecimen,PT:2010:050:RA,sweep net,Rui Andrade,"Sympycnus simplicipes Becker, 1908",1,1 male | 0 female,Marc Pollet,2011-12-04,MAPC,Wet | 75% alcohol
PT:DOL:96162,event,preservedSpecimen,PT:2010:045:RA,yellow pan trap,Pedro Andrade,"Sympycnus simplicipes Becker, 1908",1,1 male | 0 female,Marc Pollet,2011-12-04,MAPC,Wet | 75% alcohol
PT:DOL:96035,event,preservedSpecimen,PT:2011:055:RA,sweep net,Rui Andrade,"Sympycnus simplicipes Becker, 1908",1,1 male | 0 female,Marc Pollet,2011-10-30,MAPC,Wet | 75% alcohol
PT:DOL:96164,event,preservedSpecimen,PT:2010:047:RA,sweep net,Rui Andrade,"Sympycnus simplicipes Becker, 1908",2,1 male | 1 female,Marc Pollet,2011-12-04,MAPC,Wet | 75% alcohol
PT:DOL:95861,event,preservedSpecimen,PT:2009:004:RA,sweep net,Rui Andrade,"Sympycnus simplicipes Becker, 1908",1,1 male | 0 female,Marc Pollet,2011-10-07,MAPC,Wet | 75% alcohol
PT:DOL:95862,event,preservedSpecimen,PT:2010:023:RA,sweep net,Rui Andrade,"Sympycnus simplicipes Becker, 1908",1,1 male | 0 female,Marc Pollet,2011-12-04,MAPC,Wet | 75% alcohol
PT:DOL:95928,event,preservedSpecimen,PT:2011:033:RA,sweep net,Rui Andrade,"Sympycnus simplicipes Becker, 1908",2,2 male | 0 female,Marc Pollet,2011-10-30,MAPC,Wet | 75% alcohol
PT:DOL:96159,event,preservedSpecimen,PT:2011:075:RA,sweep net,Rui Andrade,"Sympycnus simplicipes Becker, 1908",1,0 male | 1 female,Marc Pollet,2011-10-30,MAPC,Wet | 75% alcohol
PT:DOL:96005,event,preservedSpecimen,PT:2011:048:RA,sweep net,Rui Andrade,"Sympycnus simplicipes Becker, 1908",3,2 male | 1 female,Marc Pollet,2011-10-30,MAPC,Wet | 75% alcohol
PT:DOL:95984,event,preservedSpecimen,PT:2011:044:RA,sweep net,Rui Andrade,"Sympycnus simplicipes Becker, 1908",1,1 male | 0 female,Marc Pollet,2011-10-30,MAPC,Wet | 75% alcohol
PT:DOL:95948,event,preservedSpecimen,PT:2011:036:RA,sweep net,Rui Andrade,"Sympycnus simplicipes Becker, 1908",10,5 male | 5 female,Marc Pollet,2011-10-30,MAPC,Wet | 75% alcohol
PT:DOL:95957,event,preservedSpecimen,PT:2011:038:RA,sweep net,Rui Andrade,"Sympycnus simplicipes Becker, 1908",5,4 male | 1 female,Marc Pollet,2011-10-30,MAPC,Wet | 75% alcohol
PT:DOL:96170,event,preservedSpecimen,PT:2010:056:RA,yellow pan trap,Pedro Andrade,"Sympycnus simplicipes Becker, 1908",1,0 male | 1 female,Marc Pollet,2011-12-04,MAPC,Wet | 75% alcohol
PT:DOL:96612,event,preservedSpecimen,PT:2012:025:RA,sweep net,Rui Andrade,"Sympycnus simplicipes Becker, 1908",1,0 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:98066,event,preservedSpecimen,PT:2016:401:RA,sweep net,Rui Andrade,"Sympycnus simplicipes Becker, 1908",1,0 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:98111,event,preservedSpecimen,PT:2014:405:AG,sweep net,Ana Rita Gonçalves,"Sympycnus simplicipes Becker, 1908",1,0 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:96938,event,preservedSpecimen,PT:2015:172:RA,sweep net,Rui Andrade,"Syntormon aulicum (Meigen, 1824)",1,0 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:96813,event,preservedSpecimen,PT:2014:203:RA,sweep net,Rui Andrade,"Syntormon aulicum (Meigen, 1824)",1,0 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
