occurrrenceID;eventDataControle;eventData;waterBody;locality;X;Y;vernacularName;lenght;weight;individualCount;dataSet;samplingProtocol;Mesohabitat;habitat
INBO:AQ:627;23/06/2015;23/06/2015;Kanaal Leuven-Dijle;LO Herent;171574,844;180330,681;baars;37;;1;NTMBZeekanaal;elektrische bevissing;VVO;schanskorven
INBO:AQ:628;23/06/2015;23/06/2015;Kanaal Leuven-Dijle;LO Herent;171574,844;180330,681;baars;38;;1;NTMBZeekanaal;elektrische bevissing;VVO;schanskorven
INBO:AQ:629;24/06/2014;24/06/2014;Kanaal Leuven-Dijle;LO stroomopwaarts Bieststraat;163173,526;185115,914;baars;82;;1;NTMBZeekanaal;elektrische bevissing;NTMB;moerasvegetaties
INBO:AQ:630;24/06/2014;24/06/2014;Kanaal Leuven-Dijle;LO stroomopwaarts Bieststraat;163173,526;185115,914;baars;83;;1;NTMBZeekanaal;elektrische bevissing;NTMB;moerasvegetaties
INBO:AQ:631;24/06/2014;24/06/2014;Kanaal Leuven-Dijle;LO stroomopwaarts Bieststraat;163173,526;185115,914;baars;84;;1;NTMBZeekanaal;elektrische bevissing;NTMB;moerasvegetaties
INBO:AQ:632;24/06/2014;24/06/2014;Kanaal Leuven-Dijle;LO stroomopwaarts Bieststraat;163173,526;185115,914;baars;86;;1;NTMBZeekanaal;elektrische bevissing;NTMB;moerasvegetaties
INBO:AQ:633;24/06/2014;24/06/2014;Kanaal Leuven-Dijle;LO stroomopwaarts Bieststraat;163173,526;185115,914;baars;87;;1;NTMBZeekanaal;elektrische bevissing;NTMB;moerasvegetaties
INBO:AQ:634;24/06/2014;24/06/2014;Kanaal Leuven-Dijle;LO stroomopwaarts Bieststraat;163173,526;185115,914;baars;95;;1;NTMBZeekanaal;elektrische bevissing;NTMB;moerasvegetaties
INBO:AQ:635;24/06/2014;24/06/2014;Kanaal Leuven-Dijle;LO stroomopwaarts Bieststraat;163173,526;185115,914;baars;104;;1;NTMBZeekanaal;elektrische bevissing;NTMB;moerasvegetaties
INBO:AQ:636;24/06/2014;24/06/2014;Kanaal Leuven-Dijle;LO stroomopwaarts Bieststraat;163228,966;185098,805;baars;104;;1;NTMBZeekanaal;elektrische bevissing;VVO;schanskorven
INBO:AQ:637;24/06/2014;24/06/2014;Kanaal Leuven-Dijle;LO stroomopwaarts Bieststraat;163228,966;185098,805;baars;107;;1;NTMBZeekanaal;elektrische bevissing;VVO;schanskorven
INBO:AQ:638;24/06/2014;24/06/2014;Kanaal Leuven-Dijle;LO stroomafwaarts Bieststraat;162275;186062,066;baars;87;;1;NTMBZeekanaal;elektrische bevissing;NTMB;moerasvegetaties
INBO:AQ:639;24/06/2014;24/06/2014;Kanaal Leuven-Dijle;LO stroomafwaarts Bieststraat;162275;186062,066;baars;107;;1;NTMBZeekanaal;elektrische bevissing;NTMB;moerasvegetaties
INBO:AQ:640;24/06/2014;24/06/2014;Kanaal Leuven-Dijle;LO stroomafwaarts Bieststraat;162275;186062,066;baars;147;;1;NTMBZeekanaal;elektrische bevissing;NTMB;moerasvegetaties
INBO:AQ:641;24/06/2014;24/06/2014;Kanaal Leuven-Dijle;LO stroomafwaarts Bieststraat;162271,545;186109,412;baars;29;;1;NTMBZeekanaal;elektrische bevissing;VVO;scha,skorven
INBO:AQ:642;28/07/2015;28/07/2015;Kanaal Leuven-Dijle;RO Aarschot;173789,027;176616,544;baars;46;;1;NTMBZeekanaal;elektrische bevissing;NTMB;riet
INBO:AQ:643;28/07/2015;28/07/2015;Kanaal Leuven-Dijle;RO Aarschot;173789,027;176616,544;baars;47;;1;NTMBZeekanaal;elektrische bevissing;NTMB;riet
INBO:AQ:644;28/07/2015;28/07/2015;Kanaal Leuven-Dijle;RO Aarschot;173789,027;176616,544;baars;48;;2;NTMBZeekanaal;elektrische bevissing;NTMB;riet
INBO:AQ:645;28/07/2015;28/07/2015;Kanaal Leuven-Dijle;RO Aarschot;173789,027;176616,544;baars;53;;1;NTMBZeekanaal;elektrische bevissing;NTMB;riet
INBO:AQ:646;28/07/2015;28/07/2015;Kanaal Leuven-Dijle;RO Aarschot;173789,027;176616,544;baars;54;;1;NTMBZeekanaal;elektrische bevissing;NTMB;riet
INBO:AQ:647;28/07/2015;28/07/2015;Kanaal Leuven-Dijle;RO Aarschot;173789,027;176616,544;baars;56;;3;NTMBZeekanaal;elektrische bevissing;NTMB;riet
INBO:AQ:648;28/07/2015;28/07/2015;Kanaal Leuven-Dijle;RO Aarschot;173789,027;176616,544;baars;57;;2;NTMBZeekanaal;elektrische bevissing;NTMB;riet
INBO:AQ:649;28/07/2015;28/07/2015;Kanaal Leuven-Dijle;RO Aarschot;173789,027;176616,544;baars;58;;1;NTMBZeekanaal;elektrische bevissing;NTMB;riet
INBO:AQ:650;28/07/2015;28/07/2015;Kanaal Leuven-Dijle;RO Aarschot;173789,027;176616,544;baars;68;;2;NTMBZeekanaal;elektrische bevissing;NTMB;riet
INBO:AQ:651;28/07/2015;28/07/2015;Kanaal Leuven-Dijle;RO Aarschot;173789,027;176616,544;baars;69;;1;NTMBZeekanaal;elektrische bevissing;NTMB;riet
INBO:AQ:652;28/07/2015;28/07/2015;Kanaal Leuven-Dijle;RO Aarschot;173789,027;176616,544;baars;160;;1;NTMBZeekanaal;elektrische bevissing;NTMB;riet
INBO:AQ:653;28/07/2015;28/07/2015;Kanaal Leuven-Dijle;RO Aarschot;173783,816;176541,299;baars;45;;1;NTMBZeekanaal;elektrische bevissing;VVO;riet
INBO:AQ:654;28/07/2015;28/07/2015;Kanaal Leuven-Dijle;RO Aarschot;173783,816;176541,299;baars;53;;1;NTMBZeekanaal;elektrische bevissing;VVO;riet
INBO:AQ:655;28/07/2015;28/07/2015;Kanaal Leuven-Dijle;RO Aarschot;173783,816;176541,299;baars;59;;1;NTMBZeekanaal;elektrische bevissing;VVO;riet
INBO:AQ:656;28/07/2015;28/07/2015;Kanaal Leuven-Dijle;RO Aarschot;173783,816;176541,299;baars;62;;1;NTMBZeekanaal;elektrische bevissing;VVO;riet
INBO:AQ:657;28/07/2015;28/07/2015;Kanaal Leuven-Dijle;RO Aarschot;173783,816;176541,299;baars;63;;1;NTMBZeekanaal;elektrische bevissing;VVO;riet
INBO:AQ:658;28/07/2015;28/07/2015;Kanaal Leuven-Dijle;RO Aarschot;173783,816;176541,299;baars;65;;1;NTMBZeekanaal;elektrische bevissing;VVO;riet
INBO:AQ:659;28/07/2015;28/07/2015;Kanaal Leuven-Dijle;RO Aarschot;173783,816;176541,299;baars;118;;1;NTMBZeekanaal;elektrische bevissing;VVO;riet
INBO:AQ:660;28/07/2015;28/07/2015;Kanaal Leuven-Dijle;RO Aarschot;173783,816;176541,299;baars;121;;1;NTMBZeekanaal;elektrische bevissing;VVO;riet
INBO:AQ:661;28/07/2015;28/07/2015;Kanaal Leuven-Dijle;RO Aarschot;173783,816;176541,299;baars;126;;1;NTMBZeekanaal;elektrische bevissing;VVO;riet
INBO:AQ:662;28/07/2015;28/07/2015;Kanaal Leuven-Dijle;RO Aarschot;173783,816;176541,299;baars;141;;1;NTMBZeekanaal;elektrische bevissing;VVO;riet
INBO:AQ:663;28/07/2015;28/07/2015;Kanaal Leuven-Dijle;LO Aarschot;173757,68;176640,121;baars;52;;1;NTMBZeekanaal;elektrische bevissing;VVO;schanskorven
INBO:AQ:664;28/07/2015;28/07/2015;Kanaal Leuven-Dijle;LO Aarschot;173757,68;176640,121;baars;53;;1;NTMBZeekanaal;elektrische bevissing;VVO;schanskorven
INBO:AQ:665;28/07/2015;28/07/2015;Kanaal Leuven-Dijle;LO Aarschot;173757,68;176640,121;baars;57;;1;NTMBZeekanaal;elektrische bevissing;VVO;schanskorven
INBO:AQ:666;28/07/2015;28/07/2015;Kanaal Leuven-Dijle;LO Aarschot;173757,68;176640,121;baars;59;;1;NTMBZeekanaal;elektrische bevissing;VVO;schanskorven
INBO:AQ:667;28/07/2015;28/07/2015;Kanaal Leuven-Dijle;LO Aarschot;173757,68;176640,121;baars;64;;1;NTMBZeekanaal;elektrische bevissing;VVO;schanskorven
INBO:AQ:668;28/07/2015;28/07/2015;Kanaal Leuven-Dijle;LO Aarschot;173757,68;176640,121;baars;71;;1;NTMBZeekanaal;elektrische bevissing;VVO;schanskorven
INBO:AQ:669;28/07/2015;28/07/2015;Kanaal Leuven-Dijle;LO Aarschot;173757,68;176640,121;baars;111;;1;NTMBZeekanaal;elektrische bevissing;VVO;schanskorven
INBO:AQ:670;28/07/2015;28/07/2015;Kanaal Leuven-Dijle;LO Aarschot;173757,68;176640,121;baars;115;;1;NTMBZeekanaal;elektrische bevissing;VVO;schanskorven
INBO:AQ:671;28/07/2015;28/07/2015;Kanaal Leuven-Dijle;LO Aarschot;173757,68;176640,121;baars;129;;1;NTMBZeekanaal;elektrische bevissing;VVO;schanskorven
INBO:AQ:672;28/07/2015;28/07/2015;Kanaal Leuven-Dijle;LO Aarschot;173757,68;176640,121;baars;132;;1;NTMBZeekanaal;elektrische bevissing;VVO;schanskorven
INBO:AQ:673;28/07/2015;28/07/2015;Kanaal Leuven-Dijle;LO Aarschot;173757,68;176640,121;baars;151;;1;NTMBZeekanaal;elektrische bevissing;VVO;schanskorven
INBO:AQ:674;28/07/2015;28/07/2015;Kanaal Leuven-Dijle;LO Herent;171334,748;180467,176;baars;48;;2;NTMBZeekanaal;elektrische bevissing;NTMB;moerasvegetaties
INBO:AQ:675;28/07/2015;28/07/2015;Kanaal Leuven-Dijle;LO Herent;171574,844;180330,681;baars;58;;1;NTMBZeekanaal;elektrische bevissing;VVO;schanskorven
INBO:AQ:676;28/07/2015;28/07/2015;Kanaal Leuven-Dijle;LO Herent;171574,844;180330,681;baars;68;;1;NTMBZeekanaal;elektrische bevissing;VVO;schanskorven
INBO:AQ:677;28/07/2015;28/07/2015;Kanaal Leuven-Dijle;LO stroomopwaarts Bieststraat;163173,526;185115,914;baars;53;;1;NTMBZeekanaal;elektrische bevissing;NTMB;moerasvegetaties
INBO:AQ:678;28/07/2015;28/07/2015;Kanaal Leuven-Dijle;LO stroomopwaarts Bieststraat;163173,526;185115,914;baars;58;;1;NTMBZeekanaal;elektrische bevissing;NTMB;moerasvegetaties
INBO:AQ:679;28/07/2015;28/07/2015;Kanaal Leuven-Dijle;LO stroomopwaarts Bieststraat;163173,526;185115,914;baars;64;;1;NTMBZeekanaal;elektrische bevissing;NTMB;moerasvegetaties
INBO:AQ:680;28/07/2015;28/07/2015;Kanaal Leuven-Dijle;LO stroomopwaarts Bieststraat;163228,966;185098,805;baars;104;;1;NTMBZeekanaal;elektrische bevissing;VVO;schanskorven
INBO:AQ:681;28/07/2015;28/07/2015;Kanaal Leuven-Dijle;LO stroomafwaarts Bieststraat;162275;186062,066;baars;48;;1;NTMBZeekanaal;elektrische bevissing;NTMB;moerasvegetaties
INBO:AQ:682;28/07/2015;28/07/2015;Kanaal Leuven-Dijle;LO stroomafwaarts Bieststraat;162275;186062,066;baars;98;;1;NTMBZeekanaal;elektrische bevissing;NTMB;moerasvegetaties
INBO:AQ:683;28/07/2015;28/07/2015;Kanaal Leuven-Dijle;LO stroomafwaarts Bieststraat;162275;186062,066;baars;103;;1;NTMBZeekanaal;elektrische bevissing;NTMB;moerasvegetaties
INBO:AQ:684;28/07/2015;28/07/2015;Kanaal Leuven-Dijle;LO stroomafwaarts Bieststraat;162275;186062,066;baars;111;;1;NTMBZeekanaal;elektrische bevissing;NTMB;moerasvegetaties
INBO:AQ:685;28/07/2015;28/07/2015;Kanaal Leuven-Dijle;LO stroomafwaarts Bieststraat;162275;186062,066;baars;114;;1;NTMBZeekanaal;elektrische bevissing;NTMB;moerasvegetaties
INBO:AQ:686;3/09/2015;3/09/2015;Kanaal Leuven-Dijle;RO Aarschot;173789,027;176616,544;baars;52;;1;NTMBZeekanaal;elektrische bevissing;NTMB;riet
INBO:AQ:687;3/09/2015;3/09/2015;Kanaal Leuven-Dijle;RO Aarschot;173789,027;176616,544;baars;56;;1;NTMBZeekanaal;elektrische bevissing;NTMB;riet
INBO:AQ:688;3/09/2015;3/09/2015;Kanaal Leuven-Dijle;RO Aarschot;173789,027;176616,544;baars;58;;3;NTMBZeekanaal;elektrische bevissing;NTMB;riet
INBO:AQ:689;3/09/2015;3/09/2015;Kanaal Leuven-Dijle;RO Aarschot;173789,027;176616,544;baars;60;;1;NTMBZeekanaal;elektrische bevissing;NTMB;riet
INBO:AQ:690;3/09/2015;3/09/2015;Kanaal Leuven-Dijle;RO Aarschot;173789,027;176616,544;baars;62;;1;NTMBZeekanaal;elektrische bevissing;NTMB;riet
INBO:AQ:691;3/09/2015;3/09/2015;Kanaal Leuven-Dijle;RO Aarschot;173789,027;176616,544;baars;63;;4;NTMBZeekanaal;elektrische bevissing;NTMB;riet
INBO:AQ:692;3/09/2015;3/09/2015;Kanaal Leuven-Dijle;RO Aarschot;173789,027;176616,544;baars;64;;2;NTMBZeekanaal;elektrische bevissing;NTMB;riet
INBO:AQ:693;3/09/2015;3/09/2015;Kanaal Leuven-Dijle;RO Aarschot;173789,027;176616,544;baars;65;;1;NTMBZeekanaal;elektrische bevissing;NTMB;riet
INBO:AQ:694;3/09/2015;3/09/2015;Kanaal Leuven-Dijle;RO Aarschot;173789,027;176616,544;baars;66;;1;NTMBZeekanaal;elektrische bevissing;NTMB;riet
INBO:AQ:695;3/09/2015;3/09/2015;Kanaal Leuven-Dijle;RO Aarschot;173789,027;176616,544;baars;67;;1;NTMBZeekanaal;elektrische bevissing;NTMB;riet
INBO:AQ:696;3/09/2015;3/09/2015;Kanaal Leuven-Dijle;RO Aarschot;173789,027;176616,544;baars;68;;2;NTMBZeekanaal;elektrische bevissing;NTMB;riet
INBO:AQ:697;3/09/2015;3/09/2015;Kanaal Leuven-Dijle;RO Aarschot;173789,027;176616,544;baars;69;;2;NTMBZeekanaal;elektrische bevissing;NTMB;riet
INBO:AQ:698;3/09/2015;3/09/2015;Kanaal Leuven-Dijle;RO Aarschot;173789,027;176616,544;baars;70;;3;NTMBZeekanaal;elektrische bevissing;NTMB;riet
INBO:AQ:699;3/09/2015;3/09/2015;Kanaal Leuven-Dijle;RO Aarschot;173789,027;176616,544;baars;71;;2;NTMBZeekanaal;elektrische bevissing;NTMB;riet
INBO:AQ:700;3/09/2015;3/09/2015;Kanaal Leuven-Dijle;RO Aarschot;173789,027;176616,544;baars;73;;2;NTMBZeekanaal;elektrische bevissing;NTMB;riet
INBO:AQ:701;3/09/2015;3/09/2015;Kanaal Leuven-Dijle;RO Aarschot;173789,027;176616,544;baars;74;;1;NTMBZeekanaal;elektrische bevissing;NTMB;riet
INBO:AQ:702;3/09/2015;3/09/2015;Kanaal Leuven-Dijle;RO Aarschot;173789,027;176616,544;baars;75;;1;NTMBZeekanaal;elektrische bevissing;NTMB;riet
INBO:AQ:703;3/09/2015;3/09/2015;Kanaal Leuven-Dijle;RO Aarschot;173789,027;176616,544;baars;76;;1;NTMBZeekanaal;elektrische bevissing;NTMB;riet
INBO:AQ:704;3/09/2015;3/09/2015;Kanaal Leuven-Dijle;RO Aarschot;173789,027;176616,544;baars;80;;1;NTMBZeekanaal;elektrische bevissing;NTMB;riet
INBO:AQ:705;3/09/2015;3/09/2015;Kanaal Leuven-Dijle;RO Aarschot;173789,027;176616,544;baars;88;;1;NTMBZeekanaal;elektrische bevissing;NTMB;riet
INBO:AQ:706;3/09/2015;3/09/2015;Kanaal Leuven-Dijle;RO Aarschot;173789,027;176616,544;baars;89;;1;NTMBZeekanaal;elektrische bevissing;NTMB;riet
INBO:AQ:707;3/09/2015;3/09/2015;Kanaal Leuven-Dijle;RO Aarschot;173789,027;176616,544;baars;120;;1;NTMBZeekanaal;elektrische bevissing;NTMB;riet
INBO:AQ:708;3/09/2015;3/09/2015;Kanaal Leuven-Dijle;RO Aarschot;173789,027;176616,544;baars;142;;1;NTMBZeekanaal;elektrische bevissing;NTMB;riet
INBO:AQ:709;3/09/2015;3/09/2015;Kanaal Leuven-Dijle;RO Aarschot;173789,027;176616,544;baars;146;;1;NTMBZeekanaal;elektrische bevissing;NTMB;riet
INBO:AQ:710;3/09/2015;3/09/2015;Kanaal Leuven-Dijle;RO Aarschot;173789,027;176616,544;baars;173;;1;NTMBZeekanaal;elektrische bevissing;NTMB;riet
INBO:AQ:711;3/09/2015;3/09/2015;Kanaal Leuven-Dijle;RO Aarschot;173783,816;176541,299;baars;58;;1;NTMBZeekanaal;elektrische bevissing;VVO;riet
INBO:AQ:712;3/09/2015;3/09/2015;Kanaal Leuven-Dijle;RO Aarschot;173783,816;176541,299;baars;59;;1;NTMBZeekanaal;elektrische bevissing;VVO;riet
INBO:AQ:713;3/09/2015;3/09/2015;Kanaal Leuven-Dijle;RO Aarschot;173783,816;176541,299;baars;60;;1;NTMBZeekanaal;elektrische bevissing;VVO;riet
INBO:AQ:714;3/09/2015;3/09/2015;Kanaal Leuven-Dijle;RO Aarschot;173783,816;176541,299;baars;64;;1;NTMBZeekanaal;elektrische bevissing;VVO;riet
INBO:AQ:715;3/09/2015;3/09/2015;Kanaal Leuven-Dijle;RO Aarschot;173783,816;176541,299;baars;65;;1;NTMBZeekanaal;elektrische bevissing;VVO;riet
INBO:AQ:716;3/09/2015;3/09/2015;Kanaal Leuven-Dijle;RO Aarschot;173783,816;176541,299;baars;67;;3;NTMBZeekanaal;elektrische bevissing;VVO;riet
INBO:AQ:717;3/09/2015;3/09/2015;Kanaal Leuven-Dijle;RO Aarschot;173783,816;176541,299;baars;73;;2;NTMBZeekanaal;elektrische bevissing;VVO;riet
INBO:AQ:718;3/09/2015;3/09/2015;Kanaal Leuven-Dijle;RO Aarschot;173783,816;176541,299;baars;74;;1;NTMBZeekanaal;elektrische bevissing;VVO;riet
INBO:AQ:719;3/09/2015;3/09/2015;Kanaal Leuven-Dijle;RO Aarschot;173783,816;176541,299;baars;75;;1;NTMBZeekanaal;elektrische bevissing;VVO;riet
INBO:AQ:720;3/09/2015;3/09/2015;Kanaal Leuven-Dijle;RO Aarschot;173783,816;176541,299;baars;80;;1;NTMBZeekanaal;elektrische bevissing;VVO;riet
INBO:AQ:721;3/09/2015;3/09/2015;Kanaal Leuven-Dijle;RO Aarschot;173783,816;176541,299;baars;98;;1;NTMBZeekanaal;elektrische bevissing;VVO;riet
INBO:AQ:722;3/09/2015;3/09/2015;Kanaal Leuven-Dijle;LO Aarschot;173757,68;176640,121;baars;56;;1;NTMBZeekanaal;elektrische bevissing;VVO;schanskorven
INBO:AQ:723;3/09/2015;3/09/2015;Kanaal Leuven-Dijle;LO Aarschot;173757,68;176640,121;baars;58;;1;NTMBZeekanaal;elektrische bevissing;VVO;schanskorven
INBO:AQ:724;3/09/2015;3/09/2015;Kanaal Leuven-Dijle;LO Aarschot;173757,68;176640,121;baars;59;;3;NTMBZeekanaal;elektrische bevissing;VVO;schanskorven
INBO:AQ:725;3/09/2015;3/09/2015;Kanaal Leuven-Dijle;LO Aarschot;173757,68;176640,121;baars;60;;1;NTMBZeekanaal;elektrische bevissing;VVO;schanskorven
INBO:AQ:726;3/09/2015;3/09/2015;Kanaal Leuven-Dijle;LO Aarschot;173757,68;176640,121;baars;61;;1;NTMBZeekanaal;elektrische bevissing;VVO;schanskorven
INBO:AQ:727;3/09/2015;3/09/2015;Kanaal Leuven-Dijle;LO Aarschot;173757,68;176640,121;baars;62;;1;NTMBZeekanaal;elektrische bevissing;VVO;schanskorven
INBO:AQ:728;3/09/2015;3/09/2015;Kanaal Leuven-Dijle;LO Aarschot;173757,68;176640,121;baars;64;;2;NTMBZeekanaal;elektrische bevissing;VVO;schanskorven
INBO:AQ:729;3/09/2015;3/09/2015;Kanaal Leuven-Dijle;LO Aarschot;173757,68;176640,121;baars;66;;3;NTMBZeekanaal;elektrische bevissing;VVO;schanskorven
INBO:AQ:730;3/09/2015;3/09/2015;Kanaal Leuven-Dijle;LO Aarschot;173757,68;176640,121;baars;67;;4;NTMBZeekanaal;elektrische bevissing;VVO;schanskorven
INBO:AQ:731;3/09/2015;3/09/2015;Kanaal Leuven-Dijle;LO Aarschot;173757,68;176640,121;baars;69;;1;NTMBZeekanaal;elektrische bevissing;VVO;schanskorven
INBO:AQ:732;3/09/2015;3/09/2015;Kanaal Leuven-Dijle;LO Aarschot;173757,68;176640,121;baars;70;;2;NTMBZeekanaal;elektrische bevissing;VVO;schanskorven
INBO:AQ:733;3/09/2015;3/09/2015;Kanaal Leuven-Dijle;LO Aarschot;173757,68;176640,121;baars;79;;1;NTMBZeekanaal;elektrische bevissing;VVO;schanskorven
INBO:AQ:734;3/09/2015;3/09/2015;Kanaal Leuven-Dijle;LO Aarschot;173757,68;176640,121;baars;132;;1;NTMBZeekanaal;elektrische bevissing;VVO;schanskorven
INBO:AQ:735;3/09/2015;3/09/2015;Kanaal Leuven-Dijle;LO Aarschot;173757,68;176640,121;baars;134;;1;NTMBZeekanaal;elektrische bevissing;VVO;schanskorven
INBO:AQ:736;3/09/2015;3/09/2015;Kanaal Leuven-Dijle;LO Aarschot;173757,68;176640,121;baars;196;;1;NTMBZeekanaal;elektrische bevissing;VVO;schanskorven
INBO:AQ:737;3/09/2015;3/09/2015;Kanaal Leuven-Dijle;LO Herent;171334,748;180467,176;baars;68;;1;NTMBZeekanaal;elektrische bevissing;NTMB;moerasvegetaties
INBO:AQ:738;3/09/2015;3/09/2015;Kanaal Leuven-Dijle;LO Herent;171334,748;180467,176;baars;82;;1;NTMBZeekanaal;elektrische bevissing;NTMB;moerasvegetaties
INBO:AQ:739;4/09/2015;4/09/2015;Kanaal Leuven-Dijle;LO Herent;171574,844;180330,681;baars;68;;2;NTMBZeekanaal;elektrische bevissing;VVO;schanskorven
INBO:AQ:740;4/09/2015;4/09/2015;Kanaal Leuven-Dijle;LO Herent;171574,844;180330,681;baars;70;;1;NTMBZeekanaal;elektrische bevissing;VVO;schanskorven
INBO:AQ:741;4/09/2015;4/09/2015;Kanaal Leuven-Dijle;LO stroomopwaarts Bieststraat;163173,526;185115,914;baars;62;;1;NTMBZeekanaal;elektrische bevissing;NTMB;moerasvegetaties
INBO:AQ:742;4/09/2015;4/09/2015;Kanaal Leuven-Dijle;LO stroomopwaarts Bieststraat;163173,526;185115,914;baars;68;;2;NTMBZeekanaal;elektrische bevissing;NTMB;moerasvegetaties
INBO:AQ:743;4/09/2015;4/09/2015;Kanaal Leuven-Dijle;LO stroomopwaarts Bieststraat;163173,526;185115,914;baars;72;;2;NTMBZeekanaal;elektrische bevissing;NTMB;moerasvegetaties
INBO:AQ:744;4/09/2015;4/09/2015;Kanaal Leuven-Dijle;LO stroomopwaarts Bieststraat;163173,526;185115,914;baars;76;;2;NTMBZeekanaal;elektrische bevissing;NTMB;moerasvegetaties
INBO:AQ:745;4/09/2015;4/09/2015;Kanaal Leuven-Dijle;LO stroomopwaarts Bieststraat;163173,526;185115,914;baars;78;;2;NTMBZeekanaal;elektrische bevissing;NTMB;moerasvegetaties
INBO:AQ:746;4/09/2015;4/09/2015;Kanaal Leuven-Dijle;LO stroomopwaarts Bieststraat;163173,526;185115,914;baars;110;;1;NTMBZeekanaal;elektrische bevissing;NTMB;moerasvegetaties
INBO:AQ:747;4/09/2015;4/09/2015;Kanaal Leuven-Dijle;LO stroomopwaarts Bieststraat;163173,526;185115,914;baars;143;;1;NTMBZeekanaal;elektrische bevissing;NTMB;moerasvegetaties
INBO:AQ:748;4/09/2015;4/09/2015;Kanaal Leuven-Dijle;LO stroomopwaarts Bieststraat;163173,526;185115,914;baars;168;;1;NTMBZeekanaal;elektrische bevissing;NTMB;moerasvegetaties
INBO:AQ:749;4/09/2015;4/09/2015;Kanaal Leuven-Dijle;LO stroomafwaarts Bieststraat;162275;186062,066;baars;64;;1;NTMBZeekanaal;elektrische bevissing;NTMB;moerasvegetaties
INBO:AQ:750;4/09/2015;4/09/2015;Kanaal Leuven-Dijle;LO stroomafwaarts Bieststraat;162275;186062,066;baars;67;;1;NTMBZeekanaal;elektrische bevissing;NTMB;moerasvegetaties
INBO:AQ:751;4/09/2015;4/09/2015;Kanaal Leuven-Dijle;LO stroomafwaarts Bieststraat;162275;186062,066;baars;78;;1;NTMBZeekanaal;elektrische bevissing;NTMB;moerasvegetaties
INBO:AQ:752;4/09/2015;4/09/2015;Kanaal Leuven-Dijle;LO stroomafwaarts Bieststraat;162275;186062,066;baars;84;;1;NTMBZeekanaal;elektrische bevissing;NTMB;moerasvegetaties
INBO:AQ:753;24/06/2014;24/06/2014;Kanaal Brussel-Schelde;RO Wintam zone 1;145583,319;200539,564;bot;20;;2;NTMBZeekanaal;elektrische bevissing;NTMB;moerasvegetaties
INBO:AQ:754;24/06/2014;24/06/2014;Kanaal Brussel-Schelde;RO Wintam zone 1;145583,319;200539,564;bot;33;;1;NTMBZeekanaal;elektrische bevissing;NTMB;moerasvegetaties
INBO:AQ:755;24/06/2014;24/06/2014;Kanaal Brussel-Schelde;RO Wintam zone 1;145583,319;200539,564;bot;35;;3;NTMBZeekanaal;elektrische bevissing;NTMB;moerasvegetaties
INBO:AQ:756;24/06/2014;24/06/2014;Kanaal Brussel-Schelde;RO Wintam zone 1;145583,319;200539,564;bot;45;;2;NTMBZeekanaal;elektrische bevissing;NTMB;moerasvegetaties
INBO:AQ:757;24/06/2014;24/06/2014;Kanaal Brussel-Schelde;RO Wintam zone 2;145327,264;200389,792;bot;30;;1;NTMBZeekanaal;elektrische bevissing;NTMB;moerasvegetaties
INBO:AQ:758;24/06/2014;24/06/2014;Kanaal Brussel-Schelde;RO Wintam zone 2;145327,264;200389,792;bot;40;;1;NTMBZeekanaal;elektrische bevissing;NTMB;moerasvegetaties
INBO:AQ:759;24/06/2014;24/06/2014;Kanaal Brussel-Schelde;RO Wintam zone 3;145322,009;200218,122;bot;40;;3;NTMBZeekanaal;elektrische bevissing;NTMB;moerasvegetaties
INBO:AQ:760;24/06/2014;24/06/2014;Kanaal Brussel-Schelde;RO Wintam;145328,14;200090,246;bot;60;;1;NTMBZeekanaal;elektrische bevissing;NTMB;riet
INBO:AQ:761;3/09/2014;3/09/2014;Kanaal Brussel-Schelde;RO Wintam zone 1;145583,319;200539,564;bot;63;;1;NTMBZeekanaal;elektrische bevissing;NTMB;breuksteen
INBO:AQ:762;23/06/2014;23/06/2014;Kanaal Brussel-Schelde;RO Grimbergen zone 1;152032,155;184397,392;blauwbandgrondel;54;;1;NTMBZeekanaal;elektrische bevissing;NTMB;houtige begroeiing
INBO:AQ:763;23/06/2014;23/06/2014;Kanaal Brussel-Schelde;LO Grimbergen zone 4a;152143,521;183945,43;blauwbandgrondel;70;;1;NTMBZeekanaal;elektrische bevissing;NTMB;breuksteen
INBO:AQ:764;23/06/2014;23/06/2014;Kanaal Brussel-Schelde;LO Grimbergen zone 4a;151933,97;184364,531;blauwbandgrondel;60;;1;NTMBZeekanaal;elektrische bevissing;NTMB;houtige begroeiing
INBO:AQ:765;24/06/2014;24/06/2014;Kanaal Brussel-Schelde;RO Wintam zone 1;145583,319;200539,564;blauwbandgrondel;30;;2;NTMBZeekanaal;elektrische bevissing;NTMB;moerasvegetaties
INBO:AQ:766;24/06/2014;24/06/2014;Kanaal Brussel-Schelde;RO Wintam zone 1;145583,319;200539,564;blauwbandgrondel;32;;1;NTMBZeekanaal;elektrische bevissing;NTMB;moerasvegetaties
INBO:AQ:767;24/06/2014;24/06/2014;Kanaal Brussel-Schelde;RO Wintam zone 1;145583,319;200539,564;blauwbandgrondel;33;;1;NTMBZeekanaal;elektrische bevissing;NTMB;moerasvegetaties
INBO:AQ:768;24/06/2014;24/06/2014;Kanaal Brussel-Schelde;RO Wintam zone 1;145583,319;200539,564;blauwbandgrondel;34;;1;NTMBZeekanaal;elektrische bevissing;NTMB;moerasvegetaties
